RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,30927,Brendon Todd,3.354,6.708,2
2,0,47993,Denny McCarthy,3.048,6.096,2
3,28,35310,Lanto Griffin,2.896,5.793,2
4,17,40250,Taylor Pendrith,2.752,5.504,2
5,0,29289,S.Y. Noh,2.404,4.809,2
6,0,29478,Kevin Kisner,2.308,4.617,2
7,21,34466,Peter Malnati,2.176,4.352,2
8,0,26596,Ryan Moore,1.610,3.220,2
9,32,50188,S.H. Kim,1.404,2.808,2
10,19,35449,Adam Long,1.399,2.799,2
11,0,53165,Doc Redman,1.158,2.316,2
12,0,25493,Nick Taylor,1.154,2.309,2
13,-6,55893,Sam Stevens,1.147,2.294,2
14,12,22405,Justin Rose,0.996,1.992,2
15,0,32139,Danny Willett,0.951,1.902,2
16,0,36801,Mark Hubbard,0.903,1.806,2
17,16,58967,Trevor Werbylo,0.813,1.626,2
18,48,27214,Kevin Streelman,0.785,1.571,2
19,26,33948,Byeong Hun An,0.747,1.495,2
20,49,54421,Garrick Higgo,0.716,1.432,2
21,0,36871,Matt NeSmith,0.689,1.379,2
22,0,51890,Greyson Sigg,0.682,1.364,2
23,17,51997,Andrew Novak,0.619,1.238,2
24,0,52374,Brandon Wu,0.587,1.175,2
25,0,28252,Seamus Power,0.549,1.099,2
26,0,35532,Tom Hoge,0.526,1.053,2
27,0,47128,Richy Werenski,0.510,1.021,2
28,0,39546,Keith Mitchell,0.475,0.951,2
29,0,46717,Viktor Hovland,0.427,0.854,2
30,-18,47347,Adam Schenk,0.348,0.697,2
31,0,47983,Chad Ramey,0.347,0.695,2
32,21,51414,Brent Grant,0.202,0.404,2
33,0,34076,Joel Dahmen,0.200,0.401,2
34,0,27974,Sung Kang,0.166,0.332,2
35,0,57975,Harry Hall,0.127,0.254,2
36,35,45242,Kevin Yu,0.116,0.232,2
37,23,31577,Tano Goya,0.040,0.081,2
38,0,33122,Russell Knox,0.003,0.006,2
39,5,34255,Joseph Bramlett,-0.085,-0.169,2
40,-24,33597,Harry Higgs,-0.104,-0.208,2
41,0,52575,Paul O'Hara,-0.108,-0.215,2
42,-8,32816,Satoshi Kodaira,-0.197,-0.393,2
43,0,20593,Greg Chalmers,-0.245,-0.490,2
44,-8,46340,Alex Smalley,-0.291,-0.581,2
45,0,19803,Ryan Armour,-0.317,-0.634,2
46,0,47591,Eric Cole,-0.323,-0.646,2
47,0,52411,Kyle Westmoreland,-0.380,-0.759,2
48,0,49766,Hank Lebioda,-0.406,-0.812,2
49,-27,35901,Paul Haley II,-0.407,-0.814,2
50,0,30692,Scott Stallings,-0.428,-0.856,2
51,0,27895,Jonas Blixt,-0.444,-0.888,2
52,0,35617,Martin Trainer,-0.445,-0.889,2
53,0,48117,Kurt Kitayama,-0.561,-1.121,2
54,0,34046,Jordan Spieth,-0.594,-1.187,2
55,0,35461,Beau Hossler,-0.601,-1.202,2
56,0,33408,Tyson Alexander,-0.719,-1.437,2
57,0,54783,Dylan Wu,-0.790,-1.579,2
58,0,33413,Ben Martin,-0.812,-1.623,2
59,-22,39975,Michael Kim,-0.850,-1.699,2
60,-17,49947,Taylor Moore,-0.854,-1.708,2
61,0,39067,MJ Daffue,-0.917,-1.834,2
62,-4,47988,Nick Hardy,-0.929,-1.858,2
63,-12,33653,Thomas Detry,-1.125,-2.249,2
64,0,24140,Sean O'Hair,-1.299,-2.598,2
65,0,34409,David Lingmerth,-1.314,-2.628,2
66,0,39954,Cody Gribble,-1.321,-2.642,2
67,-4,46441,Robby Shelton,-1.322,-2.644,2
68,0,31560,Brian Stuard,-1.373,-2.745,2
69,0,12716,Charley Hoffman,-1.435,-2.869,2
70,-20,36724,Augusto Núñez,-1.507,-3.014,2
71,-17,33974,Dean Burmester,-1.820,-3.639,2
72,-5,48699,Callum Tarren,-1.998,-3.996,2
73,0,22046,Geoff Ogilvy,-2.190,-4.380,2
74,0,28679,Fabián Gómez,-2.274,-4.547,2
75,0,22371,Aaron Baddeley,-2.369,-4.738,2
