RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,36,40115,Adam Svensson,3.246,12.983,4
2,0,34099,Harris English,1.881,7.523,4
3,0,48117,Kurt Kitayama,1.405,5.618,4
4,64,47995,Davis Riley,1.363,5.453,4
5,0,49947,Taylor Moore,1.209,4.834,4
6,0,52955,Ludvig Åberg,1.195,4.779,4
7,0,51634,Sahith Theegala,1.104,4.414,4
8,0,32102,Rickie Fowler,1.103,4.413,4
9,0,23983,Luke Donald,1.094,4.376,4
10,48,50493,Justin Suh,1.074,4.294,4
11,0,27349,Alex Noren,1.054,4.214,4
12,0,28089,Jason Day,1.036,4.144,4
13,-12,48119,Ben Taylor,.996,3.985,4
14,52,29221,Webb Simpson,.975,3.898,4
15,0,48081,Xander Schauffele,.931,3.722,4
16,0,58168,Davis Thompson,.913,3.652,4
17,39,59836,Pierceson Coody,.909,3.636,4
18,0,46970,Jon Rahm,.901,3.604,4
19,3,54591,Ben Griffin,.768,3.071,4
20,-11,30926,Chris Kirk,.765,3.059,4
21,52,39971,Sungjae Im,.649,2.596,4
22,0,25198,Francesco Molinari,.619,2.474,4
23,0,34256,Andrew Putnam,.618,2.472,4
24,46,50188,S.H. Kim,.596,2.382,4
25,2,47347,Adam Schenk,.595,2.379,4
26,0,55789,Taylor Montgomery,.586,2.342,4
27,35,46441,Robby Shelton,.562,2.246,4
28,0,52411,Kyle Westmoreland,.556,2.222,4
29,0,34363,Tyrrell Hatton,.534,2.137,4
30,0,51890,Greyson Sigg,.521,2.082,4
31,28,33204,Shane Lowry,.515,2.058,4
32,0,29936,Ryan Fox,.512,2.047,4
33,0,33141,Keegan Bradley,.509,2.036,4
34,0,46601,Trey Mullinax,.440,1.761,4
35,0,34046,Jordan Spieth,.346,1.384,4
36,0,46717,Viktor Hovland,.312,1.248,4
37,0,24502,Adam Scott,.207,.826,4
38,0,33653,Thomas Detry,.196,.785,4
39,0,30927,Brendon Todd,.181,.722,4
40,0,28237,Rory McIlroy,.178,.713,4
41,0,51766,Wyndham Clark,.126,.503,4
42,0,35506,Mackenzie Hughes,.120,.481,4
43,0,39997,Corey Conners,.029,.114,4
44,0,40098,Matt Fitzpatrick,.015,.058,4
45,0,22371,Aaron Baddeley,-.003,-.012,4
46,0,37455,Si Woo Kim,-.012,-.049,4
47,0,59871,Greg Koch,-.023,-.092,4
48,0,39546,Keith Mitchell,-.059,-.236,4
49,0,35450,Patrick Cantlay,-.109,-.435,4
50,0,33448,Justin Thomas,-.112,-.447,4
51,-27,24024,Zach Johnson,-.136,-.544,4
52,0,27936,Martin Laird,-.204,-.817,4
53,0,55182,Tom Kim,-.230,-.919,4
54,0,46046,Scottie Scheffler,-.245,-.980,4
55,0,36871,Matt NeSmith,-.302,-1.209,4
56,0,29725,Tony Finau,-.335,-1.341,4
57,-29,32139,Danny Willett,-.415,-1.660,4
58,0,34098,Russell Henley,-.525,-2.100,4
59,0,32791,K.H. Lee,-.567,-2.269,4
60,0,57366,Cameron Young,-.580,-2.319,4
61,0,28252,Seamus Power,-.671,-2.686,4
62,0,36326,David Lipsky,-.699,-2.797,4
63,0,39977,Max Homa,-.728,-2.911,4
64,-12,34409,David Lingmerth,-.763,-3.054,4
65,0,47483,Will Zalatoris,-.822,-3.288,4
66,-23,56762,Will Gordon,-1.030,-4.122,4
67,0,46414,Aaron Rai,-1.185,-4.742,4
68,0,30911,Tommy Fleetwood,-1.245,-4.981,4
69,-51,20766,Padraig Harrington,-1.286,-5.143,4
70,0,23320,Ryan Palmer,-1.506,-6.026,4
71,0,47987,Cole Hammer,-1.596,-6.385,4
72,0,31646,Emiliano Grillo,-2.300,-9.199,4
