PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
46046,Scottie Scheffler,2023 THE PLAYERS Championship,0.02675,1.159,1.882,1.25
35532,Tom Hoge,2023 THE PLAYERS Championship,-0.36425,0.44,2.21,0.283
50525,Collin Morikawa,2023 THE PLAYERS Championship,-0.64175,0.062,2.321,0.078
33399,Adam Hadwin,2023 THE PLAYERS Championship,-0.5475,1.259,0.45,0.657
22405,Justin Rose,2023 THE PLAYERS Championship,-0.15125,0.711,1.052,0.457
46717,Viktor Hovland,2023 THE PLAYERS Championship,0.4235,0.492,1.82,-0.167
33204,Shane Lowry,2023 THE PLAYERS Championship,-1.059,0.43,1.605,0.092
34363,Tyrrell Hatton,2023 THE PLAYERS Championship,0.96875,0.546,2.068,-0.514
31323,Gary Woodland,2023 THE PLAYERS Championship,-1.7425,0.854,0.996,0.211
37455,Si Woo Kim,2023 THE PLAYERS Championship,-0.713,0.458,1.775,-0.201
32839,Hideki Matsuyama,2023 THE PLAYERS Championship,0.35425,0.834,0.713,0.418
39977,Max Homa,2023 THE PLAYERS Championship,0.10625,0.39,1.176,0.396
34098,Russell Henley,2023 THE PLAYERS Championship,-0.20825,0.945,0.164,0.668
39971,Sungjae Im,2023 THE PLAYERS Championship,0.3065,1.246,0.53,-0.014
50493,Justin Suh,2023 THE PLAYERS Championship,0.3095,0.182,0.355,1.223
28089,Jason Day,2023 THE PLAYERS Championship,-0.07425,-0.671,0.722,1.592
40115,Adam Svensson,2023 THE PLAYERS Championship,0.2385,0.587,0.625,0.368
46414,Aaron Rai,2023 THE PLAYERS Championship,0.014,0.845,0.694,0.015
35450,Patrick Cantlay,2023 THE PLAYERS Championship,0.07625,1.475,1.079,-1.062
34046,Jordan Spieth,2023 THE PLAYERS Championship,0.20125,-0.108,1.129,0.346
47993,Denny McCarthy,2023 THE PLAYERS Championship,0.48375,0.906,0.043,0.386
54421,Garrick Higgo,2023 THE PLAYERS Championship,-0.49075,0.314,0.494,0.502
