RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,23108,Matt Kuchar,1.853,7.411,4
2,0,50188,S.H. Kim,1.821,7.286,4
3,0,40115,Adam Svensson,1.720,6.881,4
4,0,51977,Max Greyserman,1.600,6.401,4
5,0,35506,Mackenzie Hughes,1.292,5.169,4
6,0,59095,Chris Gotterup,1.258,5.031,4
7,0,32367,Jorge Campillo,1.251,5.006,4
8,0,50493,Justin Suh,1.215,4.862,4
9,0,30927,Brendon Todd,1.177,4.707,4
10,0,57362,Austin Eckroat,1.129,4.515,4
11,0,59143,Mac Meissner,1.119,4.478,4
12,0,51287,Ryo Hisatsune,1.077,4.310,4
13,0,48887,Matt Wallace,1.035,4.140,4
14,0,29420,Billy Horschel,0.960,3.842,4
15,0,24024,Zach Johnson,0.939,3.757,4
16,0,35617,Martin Trainer,0.898,3.592,4
17,0,39971,Sungjae Im,0.884,3.536,4
18,0,51894,Vince Whaley,0.848,3.391,4
19,0,51696,Rico Hoey,0.840,3.361,4
20,0,39546,Keith Mitchell,0.828,3.314,4
21,0,33486,Roger Sloan,0.812,3.248,4
22,0,47995,Davis Riley,0.799,3.198,4
23,0,32791,K.H. Lee,0.771,3.086,4
24,0,52514,Trace Crowe,0.748,2.991,4
25,0,35461,Beau Hossler,0.730,2.920,4
26,0,31323,Gary Woodland,0.685,2.740,4
27,0,47591,Eric Cole,0.672,2.687,4
28,0,46414,Aaron Rai,0.640,2.560,4
29,0,58168,Davis Thompson,0.624,2.495,4
30,0,60004,Jacob Bridgeman,0.599,2.397,4
31,0,47679,Victor Perez,0.565,2.259,4
32,0,59836,Pierceson Coody,0.493,1.972,4
33,0,51349,Nico Echavarria,0.481,1.926,4
34,0,27644,Brian Harman,0.480,1.920,4
35,0,48119,Ben Taylor,0.462,1.849,4
36,0,39324,J.J. Spaun,0.459,1.837,4
37,0,40162,Justin Lower,0.408,1.634,4
38,0,40026,Daniel Berger,0.390,1.559,4
39,0,36699,Patrick Rodgers,0.384,1.538,4
40,0,12716,Charley Hoffman,0.361,1.445,4
41,0,46442,Maverick McNealy,0.336,1.345,4
42,0,28252,Seamus Power,0.303,1.213,4
43,0,52372,Cameron Champ,0.235,0.939,4
44,0,54591,Ben Griffin,0.230,0.922,4
45,0,47983,Chad Ramey,0.203,0.813,4
46,0,40058,Zac Blair,0.196,0.786,4
47,0,66743,Luke Clanton,0.163,0.651,4
48,0,45522,Christiaan Bezuidenhout,0.029,0.116,4
49,0,31646,Emiliano Grillo,0.018,0.072,4
50,0,49947,Taylor Moore,-0.052,-0.208,4
51,0,33141,Keegan Bradley,-0.067,-0.266,4
52,0,28775,Nate Lashley,-0.105,-0.418,4
53,0,32333,Kevin Tway,-0.119,-0.477,4
54,0,34587,Chan Kim,-0.131,-0.524,4
55,0,52375,Doug Ghim,-0.183,-0.730,4
56,0,33399,Adam Hadwin,-0.375,-1.499,4
57,0,29535,Brice Garnett,-0.378,-1.510,4
58,0,47993,Denny McCarthy,-0.422,-1.687,4
59,0,26596,Ryan Moore,-0.466,-1.865,4
60,0,57366,Cameron Young,-0.672,-2.688,4
61,0,48867,Matti Schmid,-0.763,-3.051,4
62,0,47988,Nick Hardy,-0.786,-3.142,4
63,0,57900,Chandler Phillips,-0.808,-3.232,4
64,0,34076,Joel Dahmen,-1.227,-4.906,4
65,0,27064,Jhonattan Vegas,-1.270,-5.079,4
66,0,51997,Andrew Novak,-1.317,-5.267,4
