RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,44,36689,Brooks Koepka,75.00,54,72,-0.26
2,0,31323,Gary Woodland,72.22,52,72,-0.33
3,0,46717,Viktor Hovland,70.83,51,72,-0.27
3,0,24502,Adam Scott,70.83,51,72,-0.33
3,0,52374,Brandon Wu,70.83,51,72,-0.18
6,0,28775,Nate Lashley,68.06,49,72,-0.18
6,0,27140,Justin Walters,68.06,49,72,-0.18
8,0,25364,Paul Casey,66.67,48,72,-0.31
8,0,27408,Martin Kaymer,66.67,48,72,-0.27
10,0,52096,Adri Arnaus,65.28,47,72,-0.26
10,0,25686,Jason Dufner,65.28,47,72,-0.19
10,0,32839,Hideki Matsuyama,65.28,47,72,-0.40
13,0,32102,Rickie Fowler,63.89,46,72,-0.22
13,0,34563,Chesson Hadley,63.89,46,72,-0.37
13,0,26329,Louis Oosthuizen,63.89,46,72,-0.41
13,0,46970,Jon Rahm,63.89,46,72,-0.35
13,0,26476,Chez Reavie,63.89,46,72,-0.24
13,-8,21528,Henrik Stenson,63.89,46,72,-0.33
19,0,49633,Charlie Danielson,62.50,45,72,-0.20
19,0,21209,Sergio Garcia,62.50,45,72,-0.29
19,0,31646,Emiliano Grillo,62.50,45,72,-0.22
19,-14,30925,Dustin Johnson,62.50,45,72,-0.24
19,0,29478,Kevin Kisner,62.50,45,72,-0.20
19,7,33204,Shane Lowry,62.50,45,72,-0.27
19,0,30946,Alex Prugh,62.50,45,72,-0.27
19,0,08793,Tiger Woods,62.50,45,72,-0.29
27,0,28089,Jason Day,61.11,44,72,-0.25
27,6,25572,Graeme McDowell,61.11,44,72,-0.34
27,0,34360,Patrick Reed,61.11,44,72,-0.25
27,0,48081,Xander Schauffele,61.11,44,72,-0.41
27,0,30110,Kyle Stanley,61.11,44,72,-0.20
27,0,48887,Matt Wallace,61.11,44,72,-0.43
27,0,49964,Aaron Wise,61.11,44,72,-0.39
34,0,33948,Byeong Hun An,59.72,43,72,-0.28
34,0,30911,Tommy Fleetwood,59.72,43,72,-0.23
34,-33,10809,Jim Furyk,59.72,43,72,-0.30
34,0,34363,Tyrrell Hatton,59.72,43,72,-0.28
34,0,46404,Marcus Kinhult,59.72,43,72,-0.37
34,-32,28237,Rory McIlroy,59.72,43,72,-0.37
34,23,49960,Sepp Straka,59.72,43,72,-0.30
34,-19,40006,Erik van Rooyen,59.72,43,72,-0.40
42,0,45526,Abraham Ancer,58.33,42,72,-0.36
42,0,35450,Patrick Cantlay,58.33,42,72,-0.33
42,0,40098,Matt Fitzpatrick,58.33,42,72,-0.36
42,0,29420,Billy Horschel,58.33,42,72,-0.29
42,0,01810,Phil Mickelson,58.33,42,72,-0.29
42,-18,32139,Danny Willett,58.33,42,72,-0.38
48,-9,40026,Daniel Berger,56.94,41,72,-0.17
48,9,24024,Zach Johnson,56.94,41,72,-0.27
48,-33,50525,Collin Morikawa,56.94,41,72,-0.32
51,0,23983,Luke Donald,55.56,40,72,-0.28
51,0,35532,Tom Hoge,55.56,40,72,-0.25
51,-6,23108,Matt Kuchar,55.56,40,72,-0.40
51,0,26851,Marc Leishman,55.56,40,72,-0.33
51,0,35296,Haotong Li,55.56,40,72,-0.38
51,0,33667,Carlos Ortiz,55.56,40,72,-0.28
51,-18,25493,Nick Taylor,55.56,40,72,-0.33
51,0,29454,Bernd Wiesberger,55.56,40,72,-0.10
59,0,57361,Chandler Eaton,54.17,39,72,-0.28
59,-2,34099,Harris English,54.17,39,72,-0.23
59,0,25198,Francesco Molinari,54.17,39,72,-0.36
59,0,33592,Andy Pope,54.17,39,72,-0.26
59,0,22405,Justin Rose,54.17,39,72,-0.41
59,0,35891,Cameron Smith,54.17,39,72,-0.28
65,0,26499,Rafa Cabrera Bello,52.78,38,72,-0.42
65,0,25818,Scott Piercy,52.78,38,72,-0.21
65,0,23621,Rory Sabbatini,52.78,38,72,-0.24
65,0,31560,Brian Stuard,52.78,38,72,-0.26
69,0,47959,Bryson DeChambeau,51.39,37,72,-0.38
69,0,30907,Rhys Enoch,51.39,37,72,-0.38
69,0,21961,Charles Howell III,51.39,37,72,-0.22
69,0,55421,Chip McDaniel,51.39,37,72,-0.24
69,0,34256,Andrew Putnam,51.39,37,72,-0.46
69,0,40181,Clément Sordet,51.39,37,72,-0.22
69,0,34046,Jordan Spieth,51.39,37,72,-0.30
76,0,29222,Billy Hurley III,48.61,35,72,-0.23
77,-66,29221,Webb Simpson,47.22,34,72,-0.50
78,-73,27649,Brandt Snedeker,44.44,32,72,-0.28
79,0,57364,Michael Thorbjornsen,43.06,31,72,-0.26
