RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,22405,Justin Rose,22.00,22,1
2,0,48081,Xander Schauffele,24.00,24,1
3,0,26329,Louis Oosthuizen,25.00,25,1
3,0,49964,Aaron Wise,25.00,25,1
3,0,08793,Tiger Woods,25.00,25,1
6,0,34563,Chesson Hadley,26.00,26,1
6,0,46717,Viktor Hovland,26.00,26,1
6,46,28237,Rory McIlroy,26.00,26,1
6,33,50525,Collin Morikawa,26.00,26,1
6,0,25818,Scott Piercy,26.00,26,1
6,0,34256,Andrew Putnam,26.00,26,1
6,24,49960,Sepp Straka,26.00,26,1
6,0,31560,Brian Stuard,26.00,26,1
6,0,57364,Michael Thorbjornsen,26.00,26,1
6,0,48887,Matt Wallace,26.00,26,1
6,0,31323,Gary Woodland,26.00,26,1
17,0,26499,Rafa Cabrera Bello,27.00,27,1
17,0,47959,Bryson DeChambeau,27.00,27,1
17,0,23983,Luke Donald,27.00,27,1
17,0,40098,Matt Fitzpatrick,27.00,27,1
17,35,10809,Jim Furyk,27.00,27,1
17,0,31646,Emiliano Grillo,27.00,27,1
17,0,21961,Charles Howell III,27.00,27,1
17,54,36689,Brooks Koepka,27.00,27,1
17,0,28775,Nate Lashley,27.00,27,1
17,0,26851,Marc Leishman,27.00,27,1
17,0,33667,Carlos Ortiz,27.00,27,1
17,-6,29221,Webb Simpson,27.00,27,1
17,13,27649,Brandt Snedeker,27.00,27,1
17,13,32139,Danny Willett,27.00,27,1
31,0,33948,Byeong Hun An,28.00,28,1
31,0,57361,Chandler Eaton,28.00,28,1
31,0,27408,Martin Kaymer,28.00,28,1
31,0,46404,Marcus Kinhult,28.00,28,1
31,8,23108,Matt Kuchar,28.00,28,1
31,0,35296,Haotong Li,28.00,28,1
31,-28,33204,Shane Lowry,28.00,28,1
31,0,32839,Hideki Matsuyama,28.00,28,1
31,0,55421,Chip McDaniel,28.00,28,1
31,0,23621,Rory Sabbatini,28.00,28,1
41,0,35450,Patrick Cantlay,29.00,29,1
41,0,49633,Charlie Danielson,29.00,29,1
41,0,28089,Jason Day,29.00,29,1
41,-38,34099,Harris English,29.00,29,1
41,0,32102,Rickie Fowler,29.00,29,1
41,0,34363,Tyrrell Hatton,29.00,29,1
41,11,30925,Dustin Johnson,29.00,29,1
41,-2,24024,Zach Johnson,29.00,29,1
41,-40,25572,Graeme McDowell,29.00,29,1
41,0,25198,Francesco Molinari,29.00,29,1
41,0,26476,Chez Reavie,29.00,29,1
41,0,24502,Adam Scott,29.00,29,1
41,0,29454,Bernd Wiesberger,29.00,29,1
54,0,25686,Jason Dufner,30.00,30,1
54,0,30907,Rhys Enoch,30.00,30,1
54,0,30911,Tommy Fleetwood,30.00,30,1
54,0,35532,Tom Hoge,30.00,30,1
54,0,29420,Billy Horschel,30.00,30,1
54,0,29478,Kevin Kisner,30.00,30,1
54,0,46970,Jon Rahm,30.00,30,1
54,0,34360,Patrick Reed,30.00,30,1
54,0,35891,Cameron Smith,30.00,30,1
54,0,34046,Jordan Spieth,30.00,30,1
54,-24,21528,Henrik Stenson,30.00,30,1
54,-34,25493,Nick Taylor,30.00,30,1
66,0,45526,Abraham Ancer,31.00,31,1
66,0,52096,Adri Arnaus,31.00,31,1
66,-6,40026,Daniel Berger,31.00,31,1
66,0,25364,Paul Casey,31.00,31,1
66,0,21209,Sergio Garcia,31.00,31,1
66,0,29222,Billy Hurley III,31.00,31,1
66,0,33592,Andy Pope,31.00,31,1
66,0,30110,Kyle Stanley,31.00,31,1
66,-59,40006,Erik van Rooyen,31.00,31,1
66,0,52374,Brandon Wu,31.00,31,1
76,0,01810,Phil Mickelson,32.00,32,1
76,0,40181,Clément Sordet,32.00,32,1
78,0,30946,Alex Prugh,33.00,33,1
79,0,27140,Justin Walters,34.00,34,1
