RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,18,49960,Sepp Straka,1.369,5.477,4
2,20,28237,Rory McIlroy,0.929,3.717,4
3,9,48081,Xander Schauffele,0.892,3.568,4
4,0,46717,Viktor Hovland,0.847,3.387,4
5,2,55182,Tom Kim,0.823,3.292,4
6,11,33141,Keegan Bradley,0.736,2.946,4
7,9,47504,Sam Burns,0.658,2.634,4
8,-5,27644,Brian Harman,0.650,2.599,4
9,4,51766,Wyndham Clark,0.636,2.545,4
10,24,31646,Emiliano Grillo,0.509,2.038,4
11,3,34363,Tyrrell Hatton,0.288,1.152,4
12,-11,40098,Matt Fitzpatrick,0.234,0.938,4
13,14,30911,Tommy Fleetwood,0.223,0.892,4
14,-9,39977,Max Homa,0.192,0.769,4
15,26,47347,Adam Schenk,0.152,0.609,4
16,24,37455,Si Woo Kim,0.081,0.326,4
17,32,49947,Taylor Moore,-0.123,-0.492,4
18,14,34046,Jordan Spieth,-0.152,-0.610,4
19,2,39971,Sungjae Im,-0.176,-0.704,4
20,17,25900,Lucas Glover,-0.398,-1.591,4
21,21,29725,Tony Finau,-0.470,-1.879,4
22,13,35450,Patrick Cantlay,-0.612,-2.448,4
23,6,50525,Collin Morikawa,-0.638,-2.553,4
24,6,39997,Corey Conners,-0.759,-3.037,4
25,19,25493,Nick Taylor,-0.792,-3.169,4
26,5,32102,Rickie Fowler,-0.823,-3.291,4
27,-1,34098,Russell Henley,-0.833,-3.334,4
28,-4,46970,Jon Rahm,-0.961,-3.845,4
29,-9,28089,Jason Day,-1.099,-4.395,4
30,8,46046,Scottie Scheffler,-1.385,-5.540,4
