RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,46046,Scottie Scheffler,2.164,8.657,4
2,0,33399,Adam Hadwin,1.993,7.973,4
3,0,46732,Rick Lamb,1.967,7.868,4
4,0,26329,Louis Oosthuizen,1.783,7.131,4
5,0,55789,Taylor Montgomery,1.620,6.480,4
6,0,36699,Patrick Rodgers,1.554,6.216,4
7,0,33404,Chris Baker,1.487,5.948,4
8,0,47959,Bryson DeChambeau,1.294,5.178,4
9,0,29970,Dylan Frittelli,1.281,5.125,4
10,0,24138,Ian Poulter,1.270,5.081,4
11,0,33448,Justin Thomas,1.206,4.825,4
12,0,56278,Matthew Wolff,1.104,4.416,4
13,0,49771,J.T. Poston,1.022,4.089,4
14,0,34099,Harris English,.989,3.958,4
15,0,24502,Adam Scott,.982,3.928,4
16,0,46970,Jon Rahm,.958,3.832,4
17,0,25198,Francesco Molinari,.919,3.675,4
18,0,30911,Tommy Fleetwood,.899,3.595,4
19,0,35506,Mackenzie Hughes,.880,3.521,4
20,0,35450,Patrick Cantlay,.840,3.361,4
21,0,30925,Dustin Johnson,.793,3.171,4
22,0,29478,Kevin Kisner,.718,2.873,4
23,0,27214,Kevin Streelman,.680,2.722,4
24,0,36689,Brooks Koepka,.657,2.627,4
25,0,34360,Patrick Reed,.636,2.546,4
26,0,27408,Martin Kaymer,.617,2.468,4
27,0,34098,Russell Henley,.547,2.189,4
28,0,21209,Sergio Garcia,.532,2.127,4
29,0,45836,Richard Bland,.519,2.076,4
30,0,54783,Dylan Wu,.443,1.774,4
31,0,40026,Daniel Berger,.438,1.754,4
31,0,23814,Edoardo Molinari,.438,1.754,4
33,0,45522,Christiaan Bezuidenhout,.432,1.728,4
34,0,20396,Lee Westwood,.424,1.696,4
35,0,26499,Rafa Cabrera Bello,.382,1.530,4
36,0,47056,Rikuya Hoshino,.363,1.453,4
37,0,39971,Sungjae Im,.355,1.421,4
38,0,26331,Charl Schwartzel,.324,1.296,4
39,0,25632,Jimmy Walker,.226,.905,4
40,0,34046,Jordan Spieth,.216,.866,4
41,0,32839,Hideki Matsuyama,.147,.587,4
42,0,27644,Brian Harman,.139,.557,4
43,0,26341,Wade Ormsby,.058,.234,4
44,0,12716,Charley Hoffman,.005,.022,4
45,0,26851,Marc Leishman,-.009,-.037,4
46,0,32640,Troy Merritt,-.010,-.041,4
47,0,25804,Bubba Watson,-.032,-.126,4
48,0,35310,Lanto Griffin,-.041,-.164,4
49,0,25364,Paul Casey,-.057,-.227,4
50,0,39834,Guido Migliozzi,-.061,-.243,4
51,0,35532,Tom Hoge,-.089,-.356,4
52,0,52411,Kyle Westmoreland,-.197,-.786,4
53,0,20229,Stewart Cink,-.215,-.858,4
54,0,50525,Collin Morikawa,-.239,-.954,4
55,0,45486,Joaquin Niemann,-.265,-1.058,4
56,0,52215,Robert MacIntyre,-.364,-1.455,4
57,0,31323,Gary Woodland,-.387,-1.548,4
58,0,48081,Xander Schauffele,-.441,-1.762,4
59,0,56630,Akshay Bhatia,-.502,-2.007,4
60,0,28237,Rory McIlroy,-.541,-2.165,4
61,0,26300,Matt Jones,-.674,-2.694,4
62,0,37455,Si Woo Kim,-.732,-2.926,4
63,0,29974,Branden Grace,-.738,-2.950,4
64,0,28679,Fabián Gómez,-.760,-3.039,4
65,0,40098,Matt Fitzpatrick,-.862,-3.446,4
66,0,51890,Greyson Sigg,-.866,-3.464,4
67,0,56272,Wilco Nienaber,-.926,-3.704,4
68,0,26476,Chez Reavie,-1.168,-4.670,4
69,0,01810,Phil Mickelson,-1.225,-4.899,4
70,0,33204,Shane Lowry,-1.357,-5.428,4
71,0,27064,Jhonattan Vegas,-1.596,-6.384,4
