RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,25686,Jason Dufner,4.136,.713,2.671,.752,4
2,10,01810,Phil Mickelson,2.933,.247,2.036,.650,4
3,0,25834,Daniel Summerhays,2.877,.159,2.201,.517,4
4,0,37189,Harold Varner III,2.770,.336,2.209,.225,4
5,5,23108,Matt Kuchar,2.734,.266,1.426,1.042,4
6,0,29461,Jamie Lovemark,2.625,.888,.322,1.414,4
7,0,32102,Rickie Fowler,2.458,.486,.715,1.256,4
8,0,24361,Pat Perez,2.423,.212,.966,1.244,4
9,-1,34046,Jordan Spieth,2.396,.472,1.629,.294,4
10,0,27896,Ross Fisher,2.083,.450,1.084,.549,4
11,-6,29478,Kevin Kisner,1.956,.178,2.002,-.224,4
12,8,34409,David Lingmerth,1.940,-.275,1.617,.597,4
13,0,35450,Patrick Cantlay,1.880,.900,.730,.250,4
14,35,34021,Bud Cauley,1.860,.427,1.342,.091,4
15,0,25804,Bubba Watson,1.756,.984,.424,.348,4
16,31,27436,Graham DeLaet,1.611,.841,.690,.079,4
17,52,24024,Zach Johnson,1.567,-.307,.405,1.468,4
18,0,33448,Justin Thomas,1.527,-.126,1.829,-.176,4
19,16,26851,Marc Leishman,1.522,1.314,.364,-.157,4
20,0,36689,Brooks Koepka,1.417,.429,1.214,-.226,4
21,0,28089,Jason Day,1.369,.343,-.626,1.652,4
22,0,32448,James Hahn,1.293,-.119,1.158,.254,4
23,0,33948,Byeong Hun An,1.256,-.347,1.718,-.116,4
24,0,29484,Peter Uihlein,1.223,1.373,-.325,.174,4
25,0,33204,Shane Lowry,1.186,.935,.242,.009,4
26,0,34213,Grayson Murray,1.050,.695,.372,-.017,4
27,0,31420,Anirban Lahiri,1.030,-.391,1.921,-.500,4
28,0,29908,C.T. Pan,1.006,.140,.932,-.066,4
29,0,30944,Jason Kokrak,1.004,.171,.277,.555,4
30,-21,20229,Stewart Cink,.977,-.083,.896,.163,4
31,2,24924,Bill Haas,.968,.469,.546,-.047,4
32,0,30110,Kyle Stanley,.918,.428,-.395,.885,4
33,0,20472,Alex Cejka,.849,-.519,.754,.613,4
34,0,32839,Hideki Matsuyama,.779,.352,.556,-.130,4
35,0,45988,Brett Coletta,.736,.336,-.633,1.033,4
36,0,31323,Gary Woodland,.653,-.119,.284,.488,4
37,-11,29725,Tony Finau,.624,.303,.148,.172,4
38,0,25240,D.A. Points,.589,.030,.596,-.038,4
39,12,25493,Nick Taylor,.584,.026,1.108,-.550,4
40,0,24502,Adam Scott,.552,-.243,.652,.144,4
41,0,34360,Patrick Reed,.445,.928,.498,-.981,4
42,0,31557,Jim Herman,.414,.026,-.327,.715,4
43,-30,06527,Steve Stricker,.411,.215,-.154,.350,4
44,0,20572,Rod Pampling,.371,.144,-.501,.728,4
45,-28,24846,Ricky Barnes,.348,-1.109,1.132,.325,4
46,-40,12716,Charley Hoffman,.299,.557,-.322,.064,4
47,-26,27214,Kevin Streelman,.286,.459,-.646,.473,4
48,0,20766,Padraig Harrington,.284,-.021,-.789,1.094,4
49,-42,27895,Jonas Blixt,.247,.425,-.930,.752,4
50,0,32366,Kevin Chappell,.224,.882,-.743,.085,4
51,0,35506,Mackenzie Hughes,.206,.155,.745,-.694,4
52,0,26331,Charl Schwartzel,.173,.048,.389,-.265,4
53,-14,31646,Emiliano Grillo,.033,.051,.139,-.157,4
54,-17,24140,Sean O'Hair,-.009,-.341,-.072,.404,4
55,0,25900,Lucas Glover,-.133,.576,-.303,-.406,4
56,-45,29221,Webb Simpson,-.312,-.185,-.725,.599,4
57,0,35891,Cameron Smith,-.343,.238,.335,-.917,4
58,-31,29223,Sam Saunders,-.345,-.007,-.088,-.250,4
59,0,29518,Brendan Steele,-.388,.058,-.466,.019,4
60,-20,46501,Ollie Schniederjans,-.462,-1.102,-.190,.830,4
61,0,27936,Martin Laird,-.637,.316,-.316,-.637,4
62,1,33413,Ben Martin,-.698,.171,-.684,-.185,4
63,-60,29926,Danny Lee,-.829,.185,-.647,-.367,4
64,0,22986,Søren Kjeldsen,-.852,-.183,.588,-1.257,4
65,0,27770,Camilo Villegas,-.920,-.679,.314,-.555,4
66,0,40058,Zac Blair,-1.059,-.654,-.824,.418,4
67,-29,31202,William McGirt,-1.136,-.204,-.888,-.044,4
68,0,36699,Patrick Rodgers,-1.344,-.637,-.716,.010,4
69,-24,27974,Sung Kang,-1.392,-.326,.212,-1.278,4
70,-34,31560,Brian Stuard,-1.438,-.867,.102,-.673,4
71,0,24357,K.J. Choi,-1.757,-.419,-2.383,1.045,4
72,0,33122,Russell Knox,-1.834,-1.004,-.866,.035,4
73,-54,23325,Vaughn Taylor,-2.058,-1.102,-1.128,.172,4
74,-58,37380,Curtis Luck,-2.255,-.391,-.812,-1.051,4
75,0,20593,Greg Chalmers,-2.430,-.206,-2.233,.010,4
76,0,31670,Matthew Griffin,-3.559,-.535,-2.269,-.755,4
