RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,35891,Cameron Smith,2.880,11.521,4
2,0,34563,Chesson Hadley,2.277,9.106,4
3,0,34360,Patrick Reed,2.246,8.985,4
4,-2,34363,Tyrrell Hatton,2.109,8.435,4
5,29,32757,Patton Kizzire,1.953,7.812,4
6,0,49960,Sepp Straka,1.500,5.998,4
7,0,29478,Kevin Kisner,1.473,5.891,4
8,16,24361,Pat Perez,1.437,5.747,4
9,0,33399,Adam Hadwin,1.427,5.706,4
10,43,31420,Anirban Lahiri,1.413,5.653,4
11,0,30925,Dustin Johnson,1.341,5.364,4
12,0,40026,Daniel Berger,1.333,5.332,4
13,57,25364,Paul Casey,1.220,4.878,4
14,0,34076,Joel Dahmen,1.205,4.821,4
15,36,32640,Troy Merritt,1.151,4.604,4
16,-9,47504,Sam Burns,1.101,4.402,4
17,0,32150,Michael Thompson,.934,3.735,4
18,0,28252,Seamus Power,.898,3.593,4
19,26,48822,Sebastián Muñoz,.842,3.367,4
20,0,27214,Kevin Streelman,.835,3.341,4
21,0,34466,Peter Malnati,.787,3.146,4
22,-11,21209,Sergio Garcia,.742,2.969,4
23,13,37275,Sam Ryder,.707,2.828,4
24,37,40250,Taylor Pendrith,.619,2.476,4
25,22,34098,Russell Henley,.581,2.324,4
26,0,30692,Scott Stallings,.478,1.913,4
27,-10,46046,Scottie Scheffler,.433,1.730,4
28,0,33204,Shane Lowry,.426,1.703,4
29,0,33122,Russell Knox,.377,1.507,4
30,-12,35449,Adam Long,.374,1.495,4
31,25,39546,Keith Mitchell,.351,1.402,4
32,0,52375,Doug Ghim,.336,1.345,4
33,-32,39058,Lucas Herbert,.306,1.222,4
34,-15,30944,Jason Kokrak,.299,1.195,4
35,31,39997,Corey Conners,.188,.751,4
36,0,53165,Doc Redman,.168,.672,4
37,22,32791,K.H. Lee,.164,.657,4
38,0,45526,Abraham Ancer,.156,.623,4
39,0,25804,Bubba Watson,.149,.595,4
40,0,37189,Harold Varner III,.134,.537,4
41,0,47993,Denny McCarthy,.112,.449,4
42,-38,39971,Sungjae Im,.098,.392,4
42,0,24138,Ian Poulter,.098,.391,4
44,-12,46442,Maverick McNealy,.043,.172,4
45,0,29974,Branden Grace,.009,.034,4
46,0,26329,Louis Oosthuizen,-.014,-.058,4
47,0,27349,Alex Noren,-.151,-.603,4
47,0,33448,Justin Thomas,-.151,-.605,4
49,0,25198,Francesco Molinari,-.234,-.938,4
50,18,46970,Jon Rahm,-.247,-.987,4
51,0,29535,Brice Garnett,-.258,-1.034,4
52,-32,33141,Keegan Bradley,-.265,-1.062,4
53,0,45486,Joaquin Niemann,-.301,-1.203,4
54,1,39977,Max Homa,-.337,-1.347,4
55,0,27644,Brian Harman,-.348,-1.394,4
56,0,49298,Kramer Hickok,-.355,-1.421,4
57,1,47483,Will Zalatoris,-.391,-1.564,4
58,-49,30911,Tommy Fleetwood,-.398,-1.591,4
59,-56,27095,Nick Watney,-.435,-1.741,4
60,15,29518,Brendan Steele,-.524,-2.098,4
61,-17,29970,Dylan Frittelli,-.556,-2.226,4
62,0,49766,Hank Lebioda,-.597,-2.388,4
63,-36,46717,Viktor Hovland,-.786,-3.143,4
64,0,40006,Erik van Rooyen,-.941,-3.765,4
65,-16,28237,Rory McIlroy,-1.121,-4.483,4
66,0,25632,Jimmy Walker,-1.239,-4.955,4
67,4,49964,Aaron Wise,-1.256,-5.024,4
68,-28,35532,Tom Hoge,-1.309,-5.237,4
69,3,55708,Hayden Buckley,-1.471,-5.885,4
70,0,54628,Lee Hodges,-1.701,-6.806,4
