RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,12,39324,J.J. Spaun,3.371,0.838,1.411,1.122,4
2,0,51696,Rico Hoey,2.936,1.654,1.193,0.088,4
3,-2,50525,Collin Morikawa,2.918,0.768,2.022,0.128,4
4,0,54607,Danny Walker,2.854,1.646,0.907,0.301,4
5,37,51950,Max McGreevy,2.655,1.474,1.396,-0.216,4
6,43,35532,Tom Hoge,2.535,0.363,2.464,-0.292,4
7,13,25900,Lucas Glover,2.421,0.580,0.616,1.225,4
8,23,28237,Rory McIlroy,2.409,0.656,1.946,-0.193,4
9,2,52215,Robert MacIntyre,2.252,-0.229,1.478,1.003,4
10,8,33204,Shane Lowry,2.178,-0.111,1.968,0.320,4
11,0,46340,Alex Smalley,2.176,0.363,0.320,1.494,4
12,-7,39997,Corey Conners,2.157,1.474,0.300,0.384,4
13,0,56630,Akshay Bhatia,2.028,0.451,1.398,0.179,4
14,0,55182,Tom Kim,1.887,-0.413,2.474,-0.173,4
15,9,49960,Sepp Straka,1.881,0.326,1.116,0.438,4
16,-6,30911,Tommy Fleetwood,1.809,0.240,1.311,0.259,4
17,-15,46046,Scottie Scheffler,1.642,0.707,1.051,-0.116,4
18,-15,34098,Russell Henley,1.638,0.352,0.854,0.432,4
19,0,58168,Davis Thompson,1.633,0.988,0.746,-0.101,4
20,6,35450,Patrick Cantlay,1.621,0.996,0.603,0.023,4
21,0,59141,Matt McCarty,1.587,1.098,0.511,-0.022,4
22,0,49947,Taylor Moore,1.551,0.505,0.978,0.068,4
23,0,37455,Si Woo Kim,1.497,0.217,0.265,1.014,4
24,0,34021,Bud Cauley,1.348,0.841,0.106,0.401,4
25,0,34076,Joel Dahmen,1.248,0.608,0.065,0.575,4
26,-17,46414,Aaron Rai,1.199,1.225,0.355,-0.381,4
27,0,52513,Carson Young,1.192,0.883,0.840,-0.532,4
28,0,27064,Jhonattan Vegas,1.143,0.051,0.755,0.337,4
29,0,34099,Harris English,1.037,0.577,0.513,-0.053,4
30,-23,33141,Keegan Bradley,1.002,0.596,0.835,-0.430,4
31,0,48117,Kurt Kitayama,0.864,0.301,-0.324,0.887,4
32,0,60067,Joe Highsmith,0.705,0.055,0.401,0.250,4
33,0,47995,Davis Riley,0.681,-0.210,0.486,0.404,4
34,12,47993,Denny McCarthy,0.654,0.221,0.532,-0.100,4
35,-20,40026,Daniel Berger,0.645,-0.642,0.575,0.711,4
36,0,34046,Jordan Spieth,0.620,0.567,-1.275,1.327,4
37,0,36799,Stephan Jaeger,0.576,-1.104,1.279,0.401,4
38,0,12716,Charley Hoffman,0.533,0.346,0.433,-0.246,4
39,-33,47483,Will Zalatoris,0.531,-0.201,1.280,-0.548,4
40,0,23108,Matt Kuchar,0.464,0.168,-0.199,0.495,4
41,-19,60004,Jacob Bridgeman,0.414,-0.153,0.833,-0.267,4
42,0,40162,Justin Lower,0.385,0.583,0.767,-0.965,4
43,0,29936,Ryan Fox,0.290,0.183,0.162,-0.055,4
44,-36,33948,Byeong Hun An,0.225,0.773,-0.419,-0.129,4
45,-9,57362,Austin Eckroat,0.211,0.280,-0.839,0.769,4
46,0,50484,Hayden Springer,0.155,0.387,-0.041,-0.191,4
47,0,37275,Sam Ryder,0.134,0.673,-0.102,-0.437,4
48,0,37378,Min Woo Lee,-0.001,-0.321,0.553,-0.233,4
49,-33,33448,Justin Thomas,-0.013,-0.704,0.520,0.171,4
50,0,59143,Mac Meissner,-0.047,0.303,-0.773,0.423,4
51,0,47420,Jake Knapp,-0.137,-0.747,0.418,0.193,4
52,0,57900,Chandler Phillips,-0.204,-0.253,0.765,-0.716,4
53,0,35461,Beau Hossler,-0.225,-0.198,-0.869,0.841,4
54,0,51634,Sahith Theegala,-0.226,-0.246,-0.095,0.114,4
55,-41,49771,J.T. Poston,-0.274,0.130,0.112,-0.516,4
56,0,57586,Jesper Svensson,-0.277,-0.120,-1.410,1.253,4
57,-40,30926,Chris Kirk,-0.359,-0.367,0.348,-0.339,4
58,0,48153,Matthieu Pavon,-0.372,-0.407,1.447,-1.413,4
59,0,29908,C.T. Pan,-0.377,0.077,-0.290,-0.164,4
60,0,58933,Will Chandler,-0.489,0.382,-0.797,-0.073,4
61,0,59018,Ryan Gerard,-0.496,0.252,0.558,-1.305,4
62,-30,56781,Isaiah Salinda,-0.563,0.581,-1.476,0.332,4
63,-33,39971,Sungjae Im,-0.596,0.279,-1.607,0.733,4
64,0,40250,Taylor Pendrith,-0.640,-0.283,0.306,-0.662,4
65,0,27770,Camilo Villegas,-0.645,-0.608,-1.037,1.001,4
66,0,31646,Emiliano Grillo,-0.768,0.234,-0.421,-0.581,4
67,0,46601,Trey Mullinax,-0.784,-0.236,0.035,-0.583,4
68,0,29420,Billy Horschel,-0.953,0.660,-1.597,-0.016,4
69,0,57366,Cameron Young,-0.997,-1.108,0.117,-0.006,4
70,-29,48081,Xander Schauffele,-1.363,-1.294,-0.140,0.071,4
71,0,52666,Sami Valimaki,-1.472,-1.358,0.952,-1.067,4
72,0,32102,Rickie Fowler,-1.816,-0.356,-1.092,-0.368,4
