RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,1,38991,Alejandro Tosti,2.828,1.020,0.911,0.897,4
2,0,57869,Ben James,2.451,0.583,1.338,0.529,4
3,0,33968,Thorbjørn Olesen,2.070,1.016,1.096,-0.042,4
4,0,33141,Keegan Bradley,1.998,-0.103,0.472,1.630,4
5,0,27644,Brian Harman,1.905,-0.072,1.538,0.439,4
6,0,52375,Doug Ghim,1.779,0.830,0.450,0.499,4
7,6,34587,Chan Kim,1.754,-0.080,1.087,0.747,4
8,0,39997,Corey Conners,1.717,0.929,0.230,0.557,4
9,-8,52666,Sami Valimaki,1.615,-0.011,1.210,0.416,4
10,38,57975,Harry Hall,1.505,0.366,1.702,-0.563,4
11,0,35532,Tom Hoge,1.435,-0.145,0.566,1.013,4
12,0,34021,Bud Cauley,1.420,0.563,1.131,-0.274,4
13,0,51997,Andrew Novak,1.417,0.345,0.989,0.082,4
14,0,25198,Francesco Molinari,1.406,0.286,1.049,0.071,4
15,44,51287,Ryo Hisatsune,1.373,1.043,0.056,0.274,4
16,0,35450,Patrick Cantlay,1.318,0.215,1.421,-0.319,4
17,0,54576,Patrick Fishburn,1.314,0.274,1.208,-0.168,4
18,15,28775,Nate Lashley,1.299,-0.044,0.723,0.620,4
19,50,31646,Emiliano Grillo,1.185,0.605,0.538,0.042,4
20,0,39546,Keith Mitchell,1.171,0.555,0.442,0.174,4
21,-10,46442,Maverick McNealy,1.111,0.589,0.634,-0.112,4
22,0,49771,J.T. Poston,1.038,0.456,-0.439,1.020,4
23,0,48887,Matt Wallace,0.998,0.117,-0.049,0.930,4
24,-21,54591,Ben Griffin,0.975,0.873,0.499,-0.397,4
25,0,57366,Cameron Young,0.897,0.872,0.138,-0.112,4
26,21,32102,Rickie Fowler,0.880,0.141,-0.031,0.770,4
27,33,63121,William Mouw,0.756,0.749,0.168,-0.162,4
28,0,57123,Steven Fisk,0.742,0.667,0.256,-0.182,4
29,-13,31323,Gary Woodland,0.736,1.728,0.216,-1.209,4
30,23,46646,Antoine Rozner,0.715,-0.892,1.419,0.187,4
31,19,47983,Chad Ramey,0.694,0.079,0.142,0.472,4
32,0,58605,Quade Cummins,0.679,0.471,0.546,-0.338,4
33,0,23108,Matt Kuchar,0.664,-0.124,0.273,0.514,4
34,-2,29725,Tony Finau,0.626,0.237,0.166,0.223,4
35,0,40026,Daniel Berger,0.605,0.272,0.284,0.048,4
36,-12,57900,Chandler Phillips,0.587,0.222,-0.347,0.712,4
37,-30,59018,Ryan Gerard,0.574,-0.785,-0.127,1.487,4
38,0,39335,Kevin Roy,0.564,0.383,-0.289,0.470,4
39,0,30163,Henrik Norlander,0.559,-0.002,1.258,-0.697,4
40,0,24024,Zach Johnson,0.547,0.516,-0.036,0.067,4
41,22,36699,Patrick Rodgers,0.499,-0.786,0.533,0.752,4
42,0,34046,Jordan Spieth,0.480,0.053,-0.107,0.535,4
43,0,33597,Harry Higgs,0.262,1.491,0.020,-1.249,4
44,0,30911,Tommy Fleetwood,0.248,-0.566,0.599,0.214,4
45,0,35310,Lanto Griffin,0.238,-0.120,0.941,-0.583,4
46,0,55165,Noah Goodwin,0.141,0.243,0.716,-0.819,4
47,19,40115,Adam Svensson,0.119,0.504,-1.679,1.295,4
48,0,33413,Ben Martin,0.103,0.127,0.191,-0.216,4
49,-26,47591,Eric Cole,0.018,-0.556,0.082,0.491,4
50,0,63343,Aldrich Potgieter,-0.014,-0.476,1.065,-0.603,4
51,1,57586,Jesper Svensson,-0.023,1.141,-1.426,0.261,4
52,0,32070,Rafael Campos,-0.027,0.234,-0.771,0.511,4
53,0,40006,Erik van Rooyen,-0.186,-0.227,-0.854,0.894,4
54,0,22405,Justin Rose,-0.196,0.164,0.276,-0.636,4
54,0,27770,Camilo Villegas,-0.196,-0.425,0.273,-0.045,4
56,-16,59160,John Pak,-0.474,-1.260,0.791,-0.004,4
57,10,37275,Sam Ryder,-0.516,-0.210,-0.716,0.409,4
58,0,47993,Denny McCarthy,-0.626,-0.382,-0.903,0.658,4
59,0,32757,Patton Kizzire,-0.815,-0.742,-0.329,0.256,4
60,0,52513,Carson Young,-0.849,0.139,-0.122,-0.867,4
61,-15,51690,Taylor Dickson,-1.128,-0.427,-0.920,0.218,4
62,0,34466,Peter Malnati,-1.224,-1.427,0.193,0.010,4
63,0,29535,Brice Garnett,-1.302,0.319,-1.806,0.185,4
64,-27,59143,Mac Meissner,-1.379,-0.991,0.064,-0.452,4
65,-3,64693,Matthew Riedel,-1.866,-0.629,-0.212,-1.025,4
66,0,35461,Beau Hossler,-1.977,-1.194,-0.429,-0.355,4
