RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,47993,Denny McCarthy,2.107,8.429,4
2,18,59018,Ryan Gerard,1.907,7.629,4
3,36,64693,Matthew Riedel,1.847,7.389,4
4,47,59143,Mac Meissner,1.360,5.439,4
5,0,52513,Carson Young,1.331,5.322,4
6,0,27644,Brian Harman,1.326,5.304,4
7,34,47983,Chad Ramey,1.287,5.149,4
8,0,34046,Jordan Spieth,1.251,5.005,4
9,20,47591,Eric Cole,1.214,4.855,4
10,0,35461,Beau Hossler,1.209,4.834,4
11,0,30163,Henrik Norlander,1.173,4.690,4
12,50,46442,Maverick McNealy,1.120,4.480,4
13,1,37275,Sam Ryder,0.998,3.990,4
14,0,24024,Zach Johnson,0.934,3.737,4
15,42,57900,Chandler Phillips,0.894,3.576,4
16,0,23108,Matt Kuchar,0.818,3.271,4
17,0,51997,Andrew Novak,0.815,3.258,4
18,-6,57586,Jesper Svensson,0.755,3.018,4
19,0,33597,Harry Higgs,0.720,2.878,4
20,0,54576,Patrick Fishburn,0.667,2.668,4
21,-5,51287,Ryo Hisatsune,0.608,2.432,4
22,0,57366,Cameron Young,0.584,2.336,4
23,0,34021,Bud Cauley,0.561,2.245,4
23,22,39546,Keith Mitchell,0.561,2.243,4
25,0,35532,Tom Hoge,0.547,2.187,4
26,0,29535,Brice Garnett,0.534,2.134,4
27,42,59160,John Pak,0.455,1.819,4
28,6,28775,Nate Lashley,0.432,1.729,4
29,0,22405,Justin Rose,0.427,1.708,4
30,0,40026,Daniel Berger,0.377,1.506,4
31,-27,31646,Emiliano Grillo,0.296,1.184,4
32,0,32070,Rafael Campos,0.258,1.032,4
33,0,63343,Aldrich Potgieter,0.246,0.982,4
34,0,35310,Lanto Griffin,0.244,0.975,4
35,0,48887,Matt Wallace,0.234,0.935,4
36,30,34587,Chan Kim,0.227,0.909,4
37,0,49771,J.T. Poston,0.194,0.775,4
38,-12,52666,Sami Valimaki,0.116,0.465,4
39,-1,40115,Adam Svensson,0.112,0.448,4
40,13,32102,Rickie Fowler,0.102,0.406,4
41,0,58605,Quade Cummins,0.052,0.208,4
42,19,46646,Antoine Rozner,0.017,0.067,4
43,0,57123,Steven Fisk,-0.011,-0.043,4
44,-29,63121,William Mouw,-0.024,-0.098,4
45,0,27770,Camilo Villegas,-0.073,-0.291,4
46,0,39335,Kevin Roy,-0.083,-0.331,4
47,0,33968,Thorbjørn Olesen,-0.088,-0.354,4
48,0,33413,Ben Martin,-0.121,-0.486,4
49,0,39997,Corey Conners,-0.235,-0.941,4
50,-49,31323,Gary Woodland,-0.254,-1.017,4
51,-42,57975,Harry Hall,-0.274,-1.096,4
52,0,52375,Doug Ghim,-0.298,-1.192,4
53,0,55165,Noah Goodwin,-0.410,-1.639,4
54,11,54591,Ben Griffin,-0.494,-1.975,4
55,0,34466,Peter Malnati,-0.544,-2.178,4
56,0,35450,Patrick Cantlay,-0.586,-2.345,4
57,-44,36699,Patrick Rodgers,-0.767,-3.070,4
58,0,40006,Erik van Rooyen,-0.833,-3.332,4
59,-29,51690,Taylor Dickson,-0.890,-3.562,4
60,-12,29725,Tony Finau,-0.895,-3.580,4
61,0,25198,Francesco Molinari,-0.925,-3.699,4
62,-31,38991,Alejandro Tosti,-1.097,-4.388,4
63,0,32757,Patton Kizzire,-1.204,-4.816,4
64,0,30911,Tommy Fleetwood,-1.266,-5.065,4
65,0,57869,Ben James,-1.719,-6.877,4
66,0,33141,Keegan Bradley,-1.767,-7.068,4
