RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,32333,Kevin Tway,2.288,9.152,4
2,0,34563,Chesson Hadley,2.162,8.649,4
3,27,47347,Adam Schenk,1.893,7.572,4
4,8,25493,Nick Taylor,1.839,7.355,4
5,0,23108,Matt Kuchar,1.814,7.254,4
6,0,37275,Sam Ryder,1.552,6.206,4
7,0,46970,Jon Rahm,1.509,6.035,4
8,0,37455,Si Woo Kim,1.291,5.164,4
9,0,29420,Billy Horschel,1.246,4.983,4
10,15,28252,Seamus Power,1.095,4.379,4
11,0,35879,Kelly Kraft,1.048,4.193,4
12,0,51634,Sahith Theegala,1.047,4.187,4
13,0,46046,Scottie Scheffler,1.039,4.157,4
14,0,32102,Rickie Fowler,1.037,4.149,4
15,0,33399,Adam Hadwin,0.945,3.778,4
16,0,28089,Jason Day,0.918,3.673,4
17,52,12716,Charley Hoffman,0.916,3.662,4
18,0,55182,Tom Kim,0.812,3.246,4
19,34,48117,Kurt Kitayama,0.776,3.105,4
20,0,55708,Hayden Buckley,0.723,2.890,4
21,0,39058,Lucas Herbert,0.713,2.853,4
22,0,29970,Dylan Frittelli,0.676,2.704,4
23,0,47504,Sam Burns,0.641,2.565,4
24,31,35461,Beau Hossler,0.636,2.543,4
25,0,24024,Zach Johnson,0.616,2.462,4
26,0,27644,Brian Harman,0.607,2.427,4
27,0,40162,Justin Lower,0.579,2.314,4
28,0,36699,Patrick Rodgers,0.555,2.220,4
29,0,39977,Max Homa,0.540,2.160,4
30,0,32448,James Hahn,0.523,2.093,4
31,29,49947,Taylor Moore,0.467,1.867,4
32,0,33141,Keegan Bradley,0.357,1.429,4
33,0,51766,Wyndham Clark,0.327,1.308,4
34,0,39971,Sungjae Im,0.284,1.134,4
35,0,32839,Hideki Matsuyama,0.258,1.030,4
36,0,29926,Danny Lee,0.252,1.007,4
37,0,32791,K.H. Lee,0.251,1.004,4
38,-34,40250,Taylor Pendrith,0.168,0.672,4
39,-17,51890,Greyson Sigg,0.140,0.558,4
40,0,34363,Tyrrell Hatton,0.104,0.417,4
41,0,48081,Xander Schauffele,-0.014,-0.055,4
42,0,40098,Matt Fitzpatrick,-0.039,-0.158,4
43,0,33448,Justin Thomas,-0.043,-0.173,4
44,0,40006,Erik van Rooyen,-0.086,-0.343,4
45,-35,35449,Adam Long,-0.113,-0.451,4
46,0,46414,Aaron Rai,-0.155,-0.622,4
47,-18,46717,Viktor Hovland,-0.277,-1.107,4
48,0,25900,Lucas Glover,-0.315,-1.261,4
49,1,30692,Scott Stallings,-0.336,-1.346,4
50,-22,39546,Keith Mitchell,-0.378,-1.514,4
51,3,34046,Jordan Spieth,-0.406,-1.626,4
52,0,29725,Tony Finau,-0.480,-1.921,4
53,-20,34076,Joel Dahmen,-0.507,-2.030,4
54,0,27064,Jhonattan Vegas,-0.797,-3.189,4
55,0,28237,Rory McIlroy,-0.822,-3.288,4
56,0,46601,Trey Mullinax,-0.825,-3.300,4
57,0,39997,Corey Conners,-0.885,-3.542,4
58,-34,52374,Brandon Wu,-0.937,-3.747,4
59,0,23320,Ryan Palmer,-1.012,-4.049,4
60,0,25686,Jason Dufner,-1.208,-4.833,4
61,0,29221,Webb Simpson,-1.258,-5.034,4
62,0,57366,Cameron Young,-1.297,-5.190,4
63,0,31323,Gary Woodland,-1.311,-5.246,4
64,0,28775,Nate Lashley,-1.345,-5.381,4
65,0,31557,Jim Herman,-1.434,-5.738,4
66,0,20229,Stewart Cink,-1.898,-7.592,4
