RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,45,60004,Jacob Bridgeman,1.955,7.821,4
2,0,46717,Viktor Hovland,1.839,7.356,4
3,8,33448,Justin Thomas,1.702,6.806,4
4,37,30911,Tommy Fleetwood,1.465,5.860,4
5,0,54576,Patrick Fishburn,1.327,5.307,4
6,0,51349,Nico Echavarria,1.315,5.259,4
7,30,48153,Matthieu Pavon,1.291,5.163,4
8,0,55165,Noah Goodwin,1.238,4.953,4
9,0,51287,Ryo Hisatsune,1.202,4.808,4
10,0,59440,Ricky Castillo,1.183,4.733,4
11,-9,37275,Sam Ryder,1.100,4.399,4
12,41,31646,Emiliano Grillo,1.079,4.316,4
13,0,32139,Danny Willett,1.022,4.087,4
14,0,27649,Brandt Snedeker,0.884,3.535,4
15,34,52666,Sami Valimaki,0.846,3.382,4
16,0,28252,Seamus Power,0.836,3.344,4
17,25,59141,Matt McCarty,0.835,3.341,4
18,0,47591,Eric Cole,0.809,3.236,4
19,0,47679,Victor Perez,0.773,3.091,4
20,-3,60067,Joe Highsmith,0.750,2.998,4
21,-14,49771,J.T. Poston,0.726,2.904,4
22,-18,29420,Billy Horschel,0.708,2.830,4
23,3,35461,Beau Hossler,0.651,2.602,4
24,0,52375,Doug Ghim,0.606,2.423,4
25,0,50582,Jeremy Paul,0.572,2.286,4
26,0,33653,Thomas Detry,0.502,2.008,4
27,0,39975,Michael Kim,0.448,1.792,4
28,0,39546,Keith Mitchell,0.442,1.768,4
29,4,51634,Sahith Theegala,0.435,1.739,4
30,0,35658,Kris Ventura,0.431,1.725,4
31,0,30163,Henrik Norlander,0.376,1.503,4
32,-10,25900,Lucas Glover,0.371,1.482,4
33,0,32070,Rafael Campos,0.365,1.461,4
34,0,52144,Braden Thornberry,0.358,1.433,4
35,0,28775,Nate Lashley,0.348,1.393,4
36,-15,39997,Corey Conners,0.334,1.336,4
37,0,35506,Mackenzie Hughes,0.293,1.171,4
38,0,57123,Steven Fisk,0.290,1.158,4
39,0,31323,Gary Woodland,0.236,0.943,4
40,8,33948,Byeong Hun An,0.225,0.899,4
41,-33,29936,Ryan Fox,0.222,0.887,4
42,-37,34021,Bud Cauley,0.214,0.854,4
43,11,58933,Will Chandler,0.196,0.783,4
43,-15,27770,Camilo Villegas,0.196,0.785,4
45,0,48867,Matti Schmid,0.193,0.773,4
46,-28,57586,Jesper Svensson,0.164,0.655,4
47,19,29908,C.T. Pan,0.160,0.640,4
48,0,29478,Kevin Kisner,0.136,0.543,4
49,0,24502,Adam Scott,0.070,0.279,4
50,13,34046,Jordan Spieth,0.065,0.261,4
51,0,55623,Kaito Onishi,0.054,0.214,4
52,0,58619,Kevin Velo,0.008,0.033,4
53,0,55893,Sam Stevens,0.005,0.020,4
54,0,33968,Thorbjørn Olesen,-0.068,-0.273,4
55,0,45242,Kevin Yu,-0.103,-0.412,4
56,0,57975,Harry Hall,-0.107,-0.428,4
57,0,33204,Shane Lowry,-0.132,-0.527,4
58,0,52370,Mason Andersen,-0.161,-0.645,4
59,-45,36799,Stephan Jaeger,-0.198,-0.793,4
60,-16,49960,Sepp Straka,-0.242,-0.968,4
61,-23,47995,Davis Riley,-0.247,-0.988,4
62,-1,57900,Chandler Phillips,-0.318,-1.271,4
63,4,55182,Tom Kim,-0.320,-1.279,4
64,3,48081,Xander Schauffele,-0.329,-1.317,4
65,0,63807,Neal Shipley,-0.334,-1.335,4
66,0,51997,Andrew Novak,-0.342,-1.370,4
67,-55,59018,Ryan Gerard,-0.345,-1.382,4
68,0,36326,David Lipsky,-0.399,-1.597,4
69,-45,59143,Mac Meissner,-0.472,-1.889,4
70,0,66743,Luke Clanton,-0.565,-2.261,4
71,-52,47483,Will Zalatoris,-0.617,-2.467,4
72,-8,51950,Max McGreevy,-0.671,-2.683,4
73,0,22371,Aaron Baddeley,-0.706,-2.825,4
74,0,52689,Rasmus Neergaard-Petersen,-0.860,-3.440,4
75,0,36801,Mark Hubbard,-0.954,-3.815,4
76,0,27129,Luke List,-0.993,-3.974,4
77,0,46646,Antoine Rozner,-1.059,-4.236,4
78,0,59160,John Pak,-1.103,-4.411,4
