RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,33141,Keegan Bradley,2.438,9.752,4
2,39,58849,Turk Pettit,2.035,8.140,4
3,0,32448,James Hahn,1.959,7.834,4
4,0,39977,Max Homa,1.899,7.596,4
5,0,40098,Matt Fitzpatrick,1.782,7.126,4
6,0,32640,Troy Merritt,1.687,6.749,4
7,0,47993,Denny McCarthy,1.643,6.570,4
8,0,32791,K.H. Lee,1.356,5.422,4
9,0,34409,David Lingmerth,1.219,4.876,4
10,0,32102,Rickie Fowler,1.084,4.337,4
11,17,36884,Ben Kohles,1.001,4.004,4
12,11,40162,Justin Lower,.964,3.857,4
13,0,20229,Stewart Cink,.904,3.614,4
14,0,23621,Rory Sabbatini,.847,3.386,4
15,0,28237,Rory McIlroy,.792,3.169,4
16,0,19803,Ryan Armour,.753,3.013,4
17,12,31420,Anirban Lahiri,.698,2.790,4
18,12,34466,Peter Malnati,.685,2.741,4
19,0,27064,Jhonattan Vegas,.617,2.468,4
20,0,39997,Corey Conners,.606,2.423,4
21,0,35506,Mackenzie Hughes,.568,2.272,4
22,0,47347,Adam Schenk,.528,2.112,4
23,31,50095,Austin Smotherman,.517,2.068,4
24,0,56278,Matthew Wolff,.502,2.009,4
25,12,48699,Callum Tarren,.491,1.964,4
26,-23,49766,Hank Lebioda,.472,1.887,4
27,0,47983,Chad Ramey,.387,1.547,4
28,0,34363,Tyrrell Hatton,.382,1.526,4
29,22,25818,Scott Piercy,.327,1.308,4
30,15,35310,Lanto Griffin,.278,1.111,4
31,5,29908,C.T. Pan,.257,1.027,4
32,0,33122,Russell Knox,.209,.836,4
33,-17,26476,Chez Reavie,.207,.828,4
34,0,32366,Kevin Chappell,.174,.694,4
35,25,29725,Tony Finau,.171,.685,4
36,0,25493,Nick Taylor,.153,.610,4
37,0,23983,Luke Donald,.093,.372,4
38,0,49771,J.T. Poston,.090,.361,4
39,0,27644,Brian Harman,.051,.205,4
40,0,54783,Dylan Wu,.021,.084,4
41,-20,36799,Stephan Jaeger,.006,.024,4
42,0,36871,Matthew NeSmith,-.053,-.211,4
43,0,28114,Dawie van der Walt,-.080,-.320,4
44,0,33413,Ben Martin,-.123,-.492,4
45,-39,35879,Kelly Kraft,-.180,-.722,4
46,0,37455,Si Woo Kim,-.221,-.883,4
47,-38,45526,Abraham Ancer,-.222,-.890,4
48,0,21209,Sergio Garcia,-.286,-1.146,4
49,0,23108,Matt Kuchar,-.298,-1.192,4
50,0,28089,Jason Day,-.306,-1.225,4
51,0,30163,Henrik Norlander,-.381,-1.523,4
52,-4,32662,Michael Gligic,-.389,-1.555,4
53,0,37212,Paul Barjon,-.529,-2.116,4
54,0,27129,Luke List,-.533,-2.133,4
55,-43,48117,Kurt Kitayama,-.559,-2.237,4
56,0,29518,Brendan Steele,-.569,-2.278,4
57,0,57366,Cameron Young,-.580,-2.319,4
58,0,27936,Martin Laird,-.603,-2.413,4
59,0,34098,Russell Henley,-.684,-2.738,4
60,0,39953,Chase Seiffert,-.687,-2.749,4
61,0,34076,Joel Dahmen,-.761,-3.046,4
62,0,27770,Camilo Villegas,-.888,-3.551,4
63,0,29970,Dylan Frittelli,-1.006,-4.025,4
64,0,32150,Michael Thompson,-1.180,-4.720,4
65,0,49947,Taylor Moore,-2.071,-8.284,4
