RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,3,35310,Lanto Griffin,1.619,6.474,4
2,0,32816,Satoshi Kodaira,1.432,5.729,4
3,44,40026,Daniel Berger,1.312,5.248,4
4,-3,30944,Jason Kokrak,1.262,5.047,4
5,38,33448,Justin Thomas,1.241,4.963,4
6,5,35891,Cameron Smith,1.214,4.855,4
7,31,34046,Jordan Spieth,1.077,4.306,4
8,42,22405,Justin Rose,1.021,4.085,4
9,32,36801,Mark Hubbard,.981,3.924,4
10,55,35450,Patrick Cantlay,.928,3.711,4
11,24,23320,Ryan Palmer,.837,3.349,4
12,55,25396,Kevin Na,.728,2.913,4
13,0,34360,Patrick Reed,.724,2.897,4
14,30,39997,Corey Conners,.660,2.638,4
15,43,35506,Mackenzie Hughes,.641,2.562,4
16,0,29725,Tony Finau,.636,2.542,4
17,0,23802,Brad Kennedy,.593,2.372,4
18,0,26328,Shaun Norris,.572,2.289,4
19,0,30852,Ryo Ishikawa,.561,2.242,4
20,-15,30927,Brendon Todd,.536,2.142,4
21,54,35449,Adam Long,.422,1.689,4
22,24,56278,Matthew Wolff,.409,1.634,4
23,-11,27214,Kevin Streelman,.395,1.578,4
24,25,29478,Kevin Kisner,.381,1.523,4
25,12,34076,Joel Dahmen,.372,1.489,4
26,-2,48822,Sebastián Muñoz,.370,1.480,4
27,-18,46402,Talor Gooch,.362,1.446,4
28,35,25493,Nick Taylor,.338,1.352,4
29,40,27349,Alex Noren,.332,1.327,4
30,41,29970,Dylan Frittelli,.331,1.325,4
31,0,29221,Webb Simpson,.307,1.227,4
32,28,46970,Jon Rahm,.267,1.066,4
33,-11,28237,Rory McIlroy,.244,.975,4
34,-27,34099,Harris English,.235,.939,4
35,0,47917,Takumi Kanaya,.234,.935,4
36,0,01810,Phil Mickelson,.217,.868,4
37,-22,47128,Richy Werenski,.197,.786,4
38,34,52372,Cameron Champ,.166,.665,4
39,-10,35532,Tom Hoge,.145,.579,4
40,-12,40098,Matt Fitzpatrick,.135,.541,4
41,-7,33597,Harry Higgs,.134,.534,4
42,-28,34363,Tyrrell Hatton,.112,.447,4
43,16,31557,Jim Herman,.065,.261,4
44,7,25804,Bubba Watson,.039,.155,4
45,-42,48081,Xander Schauffele,.024,.097,4
46,2,33399,Adam Hadwin,-.176,-.704,4
47,29,33948,Byeong Hun An,-.195,-.779,4
48,-28,32102,Rickie Fowler,-.196,-.783,4
49,-13,45526,Abraham Ancer,-.215,-.862,4
50,7,23108,Matt Kuchar,-.227,-.909,4
51,0,47918,Naoki Sekito,-.237,-.950,4
52,0,34656,Mikumu Horikawa,-.282,-1.127,4
53,-30,45609,Tyler Duncan,-.303,-1.212,4
54,16,25364,Paul Casey,-.314,-1.257,4
55,0,28089,Jason Day,-.386,-1.546,4
56,-39,45486,Joaquin Niemann,-.395,-1.582,4
57,0,47238,Jazz Janewattananond,-.481,-1.926,4
58,-2,32839,Hideki Matsuyama,-.509,-2.035,4
59,7,33410,Andrew Landry,-.527,-2.108,4
60,-47,27644,Brian Harman,-.559,-2.236,4
61,-51,30911,Tommy Fleetwood,-.676,-2.705,4
62,0,47056,Rikuya Hoshino,-.713,-2.851,4
63,11,29518,Brendan Steele,-.751,-3.006,4
64,0,32775,Shugo Imahira,-.760,-3.040,4
65,0,08793,Tiger Woods,-.766,-3.064,4
66,-2,46046,Scottie Scheffler,-.983,-3.932,4
67,-37,29420,Billy Horschel,-1.053,-4.212,4
68,0,33605,Gunn Charoenkul,-1.132,-4.528,4
69,-36,46717,Viktor Hovland,-1.151,-4.606,4
70,-31,39971,Sungjae Im,-1.196,-4.785,4
71,-69,34098,Russell Henley,-1.337,-5.350,4
72,-18,29926,Danny Lee,-1.397,-5.589,4
73,0,33667,Carlos Ortiz,-1.431,-5.723,4
74,-12,26851,Marc Leishman,-1.457,-5.828,4
75,0,34587,Chan Kim,-1.556,-6.226,4
76,-55,32150,Michael Thompson,-1.611,-6.443,4
77,-22,50525,Collin Morikawa,-1.833,-7.332,4
