PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
33448,Justin Thomas,2024 ZOZO CHAMPIONSHIP,-0.1925,0.738,2.006,0.835
51349,Nico Echavarria,2024 ZOZO CHAMPIONSHIP,1.068,0.343,2.0,0.226
48117,Kurt Kitayama,2024 ZOZO CHAMPIONSHIP,0.12625,0.741,1.155,0.363
51997,Andrew Novak,2024 ZOZO CHAMPIONSHIP,-0.81575,0.781,0.608,0.563
54218,Yuta Sugiura,2024 ZOZO CHAMPIONSHIP,0.22525,0.293,1.117,0.25
29908,C.T. Pan,2024 ZOZO CHAMPIONSHIP,0.3795,0.383,1.139,-0.015
54591,Ben Griffin,2024 ZOZO CHAMPIONSHIP,-0.56275,0.298,0.854,0.297
45242,Kevin Yu,2024 ZOZO CHAMPIONSHIP,-0.25,0.6,0.48,0.306
54628,Lee Hodges,2024 ZOZO CHAMPIONSHIP,-0.17275,0.969,0.684,-0.345
49947,Taylor Moore,2024 ZOZO CHAMPIONSHIP,0.3765,1.032,-0.146,0.373
23108,Matt Kuchar,2024 ZOZO CHAMPIONSHIP,-1.0735,0.091,0.581,0.537
39971,Sungjae Im,2024 ZOZO CHAMPIONSHIP,0.22625,0.667,-0.156,0.649
25493,Nick Taylor,2024 ZOZO CHAMPIONSHIP,-0.77425,0.355,0.659,0.146
39324,J.J. Spaun,2024 ZOZO CHAMPIONSHIP,0.75575,0.494,0.841,-0.204
66583,Taisei Shimizu,2024 ZOZO CHAMPIONSHIP,0.06275,0.002,0.738,0.333
27064,Jhonattan Vegas,2024 ZOZO CHAMPIONSHIP,0.563,0.595,0.925,-0.447
34587,Chan Kim,2024 ZOZO CHAMPIONSHIP,-1.66325,0.443,0.281,0.325
48632,Yuto Katsuragawa,2024 ZOZO CHAMPIONSHIP,-0.13725,0.183,0.883,-0.043
37378,Min Woo Lee,2024 ZOZO CHAMPIONSHIP,-0.36875,0.332,0.364,0.308
32102,Rickie Fowler,2024 ZOZO CHAMPIONSHIP,1.909,0.021,0.965,-0.009
51696,Rico Hoey,2024 ZOZO CHAMPIONSHIP,0.019,0.581,0.226,0.06
51977,Max Greyserman,2024 ZOZO CHAMPIONSHIP,2.59575,0.46,0.717,-0.387
37455,Si Woo Kim,2024 ZOZO CHAMPIONSHIP,1.11525,-0.347,0.869,0.248
47591,Eric Cole,2024 ZOZO CHAMPIONSHIP,1.2075,-0.435,0.848,0.266
40115,Adam Svensson,2024 ZOZO CHAMPIONSHIP,-1.003,0.519,0.235,-0.115
34076,Joel Dahmen,2024 ZOZO CHAMPIONSHIP,-0.7235,-0.233,1.657,-0.815
39327,Ben Silverman,2024 ZOZO CHAMPIONSHIP,-0.9675,0.146,0.225,0.232
52375,Doug Ghim,2024 ZOZO CHAMPIONSHIP,0.03275,0.755,-0.204,0.052
57975,Harry Hall,2024 ZOZO CHAMPIONSHIP,0.82,0.832,-0.277,0.01
28775,Nate Lashley,2024 ZOZO CHAMPIONSHIP,0.571,-0.673,0.034,1.204
55893,Sam Stevens,2024 ZOZO CHAMPIONSHIP,0.43325,0.992,0.16,-0.7
59143,Mac Meissner,2024 ZOZO CHAMPIONSHIP,0.1935,0.787,-0.614,0.269
47679,Victor Perez,2024 ZOZO CHAMPIONSHIP,-0.00275,-0.273,0.589,0.072
34256,Andrew Putnam,2024 ZOZO CHAMPIONSHIP,0.25025,-0.586,0.422,0.55
32839,Hideki Matsuyama,2024 ZOZO CHAMPIONSHIP,-0.65375,-0.328,0.608,0.009
49120,Kensei Hirata,2024 ZOZO CHAMPIONSHIP,-0.61075,0.124,-0.102,0.225
40058,Zac Blair,2024 ZOZO CHAMPIONSHIP,-0.587,-0.819,0.374,0.668
56100,Ren Yonezawa,2024 ZOZO CHAMPIONSHIP,0.692,-0.614,0.663,0.146
27129,Luke List,2024 ZOZO CHAMPIONSHIP,0.95725,0.784,-1.171,0.566
36884,Ben Kohles,2024 ZOZO CHAMPIONSHIP,-0.9365,0.158,0.303,-0.388
32791,K.H. Lee,2024 ZOZO CHAMPIONSHIP,-1.103,-0.479,0.359,0.109
50525,Collin Morikawa,2024 ZOZO CHAMPIONSHIP,-0.601,0.132,0.43,-0.575
36801,Mark Hubbard,2024 ZOZO CHAMPIONSHIP,-0.09075,0.128,0.687,-0.839
51634,Sahith Theegala,2024 ZOZO CHAMPIONSHIP,-0.8395,-0.766,0.016,0.725
48081,Xander Schauffele,2024 ZOZO CHAMPIONSHIP,-0.08125,0.378,0.317,-0.728
54576,Patrick Fishburn,2024 ZOZO CHAMPIONSHIP,0.2075,0.636,-0.651,-0.057
28252,Séamus Power,2024 ZOZO CHAMPIONSHIP,1.488,0.386,-0.196,-0.292
39977,Max Homa,2024 ZOZO CHAMPIONSHIP,0.75425,0.154,-0.096,-0.177
34500,Ryosuke Kinoshita,2024 ZOZO CHAMPIONSHIP,0.77425,-0.532,0.407,-0.013
52513,Carson Young,2024 ZOZO CHAMPIONSHIP,0.2775,-0.896,1.073,-0.318
29936,Ryan Fox,2024 ZOZO CHAMPIONSHIP,-1.46025,0.278,-0.336,-0.095
47917,Takumi Kanaya,2024 ZOZO CHAMPIONSHIP,0.47625,0.157,-0.269,-0.228
57900,Chandler Phillips,2024 ZOZO CHAMPIONSHIP,0.80375,0.341,-0.891,0.132
12716,Charley Hoffman,2024 ZOZO CHAMPIONSHIP,-1.163,0.561,-1.032,0.02
32775,Shugo Imahira,2024 ZOZO CHAMPIONSHIP,-0.35425,-0.672,0.462,-0.299
47483,Will Zalatoris,2024 ZOZO CHAMPIONSHIP,0.3965,0.6,-0.594,-0.516
59095,Chris Gotterup,2024 ZOZO CHAMPIONSHIP,-1.84925,0.051,-0.269,-0.297
31323,Gary Woodland,2024 ZOZO CHAMPIONSHIP,0.9205,-0.478,0.105,-0.161
35532,Tom Hoge,2024 ZOZO CHAMPIONSHIP,-0.305,0.042,0.653,-1.254
47983,Chad Ramey,2024 ZOZO CHAMPIONSHIP,0.3025,0.294,-1.237,0.276
32686,Takahiro Hataji,2024 ZOZO CHAMPIONSHIP,-1.558,0.169,-0.196,-0.779
46879,Naoyuki Kataoka,2024 ZOZO CHAMPIONSHIP,0.796,-1.519,-1.163,1.772
32816,Satoshi Kodaira,2024 ZOZO CHAMPIONSHIP,-0.32925,0.204,-1.168,-0.071
50188,S.H. Kim,2024 ZOZO CHAMPIONSHIP,0.75175,-0.411,-1.04,0.336
35461,Beau Hossler,2024 ZOZO CHAMPIONSHIP,0.561,0.162,-2.134,0.546
40162,Justin Lower,2024 ZOZO CHAMPIONSHIP,0.69275,-1.414,-0.288,0.145
47347,Adam Schenk,2024 ZOZO CHAMPIONSHIP,-0.3005,0.229,-1.69,-0.102
52666,Sami Välimäki,2024 ZOZO CHAMPIONSHIP,-0.27475,-0.363,-0.041,-1.185
36699,Patrick Rodgers,2024 ZOZO CHAMPIONSHIP,-0.119,-0.366,-0.917,-0.461
51287,Ryo Hisatsune,2024 ZOZO CHAMPIONSHIP,1.392,-0.204,-0.773,-0.779
46270,Takashi Ogiso,2024 ZOZO CHAMPIONSHIP,-1.718,-0.589,-1.29,-0.017
27747,Hiroshi Iwata,2024 ZOZO CHAMPIONSHIP,-0.18375,-0.709,-1.506,0.285
47995,Davis Riley,2024 ZOZO CHAMPIONSHIP,-1.225,0.062,-1.793,-0.409
30852,Ryo Ishikawa,2024 ZOZO CHAMPIONSHIP,1.45725,-1.608,-0.516,-0.197
27139,David Skinns,2024 ZOZO CHAMPIONSHIP,-1.47475,-1.504,-1.247,0.111
30927,Brendon Todd,2024 ZOZO CHAMPIONSHIP,0.67875,-1.223,-2.825,-0.495
55623,Kaito Onishi,2024 ZOZO CHAMPIONSHIP,-0.54375,-2.305,-1.826,-0.689
