RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,9,37275,Sam Ryder,2.649,10.596,4
2,63,35506,Mackenzie Hughes,2.404,9.615,4
3,29,34466,Peter Malnati,2.090,8.359,4
4,0,52372,Cameron Champ,1.981,7.925,4
5,0,23108,Matt Kuchar,1.672,6.688,4
6,0,33399,Adam Hadwin,1.484,5.936,4
7,0,34310,Alexander Björk,1.467,5.867,4
8,0,57900,Chandler Phillips,1.464,5.856,4
9,0,48699,Callum Tarren,1.291,5.165,4
10,0,54328,Norman Xiong,1.283,5.131,4
11,0,54591,Ben Griffin,1.225,4.898,4
12,0,22371,Aaron Baddeley,1.201,4.803,4
13,0,32791,K.H. Lee,1.102,4.406,4
14,0,51894,Vince Whaley,1.095,4.380,4
15,13,48867,Matti Schmid,1.061,4.243,4
16,0,50493,Justin Suh,1.052,4.206,4
17,12,45522,Christiaan Bezuidenhout,1.049,4.194,4
18,8,54783,Dylan Wu,0.954,3.814,4
19,0,56630,Akshay Bhatia,0.909,3.635,4
20,32,52666,Sami Valimaki,0.836,3.343,4
21,0,30927,Brendon Todd,0.790,3.159,4
22,0,47663,Kevin Dougherty,0.770,3.078,4
23,0,39975,Michael Kim,0.733,2.933,4
24,0,26476,Chez Reavie,0.681,2.725,4
25,-6,54628,Lee Hodges,0.652,2.607,4
26,0,52215,Robert MacIntyre,0.638,2.550,4
27,42,57366,Cameron Young,0.598,2.391,4
28,0,48887,Matt Wallace,0.591,2.364,4
29,0,55930,Fred Biondi,0.557,2.229,4
30,16,47347,Adam Schenk,0.482,1.929,4
31,13,28252,Seamus Power,0.481,1.922,4
32,0,59143,Mac Meissner,0.467,1.868,4
33,0,51977,Max Greyserman,0.433,1.730,4
34,0,29420,Billy Horschel,0.408,1.633,4
35,0,39335,Kevin Roy,0.389,1.557,4
36,0,59095,Chris Gotterup,0.371,1.482,4
37,-29,48081,Xander Schauffele,0.326,1.305,4
38,-14,46442,Maverick McNealy,0.307,1.227,4
39,-32,33653,Thomas Detry,0.305,1.218,4
40,0,33486,Roger Sloan,0.304,1.214,4
41,0,48319,Tom Whitney,0.284,1.134,4
42,0,20229,Stewart Cink,0.277,1.107,4
42,0,51997,Andrew Novak,0.277,1.106,4
44,0,55893,Sam Stevens,0.268,1.071,4
45,0,51696,Rico Hoey,0.243,0.970,4
46,0,28420,Ryan Brehm,0.238,0.950,4
47,0,25900,Lucas Glover,0.219,0.876,4
48,0,51890,Greyson Sigg,0.186,0.745,4
49,0,55454,Carl Yuan,0.159,0.634,4
50,0,51287,Ryo Hisatsune,0.123,0.492,4
51,0,30692,Scott Stallings,0.042,0.167,4
52,0,50484,Hayden Springer,0.021,0.083,4
53,0,52513,Carson Young,-0.064,-0.257,4
54,-9,49947,Taylor Moore,-0.191,-0.763,4
55,0,29268,Bronson Burgoon,-0.237,-0.949,4
56,0,27214,Kevin Streelman,-0.323,-1.292,4
57,14,26596,Ryan Moore,-0.334,-1.336,4
58,-47,25493,Nick Taylor,-0.336,-1.343,4
59,7,34587,Chan Kim,-0.403,-1.611,4
60,0,59442,Parker Coody,-0.412,-1.648,4
61,0,47591,Eric Cole,-0.437,-1.749,4
62,-40,52375,Doug Ghim,-0.515,-2.060,4
63,0,50188,S.H. Kim,-0.530,-2.122,4
64,0,34255,Joseph Bramlett,-0.662,-2.647,4
65,0,32367,Jorge Campillo,-0.727,-2.908,4
66,0,55708,Hayden Buckley,-0.832,-3.330,4
67,0,23320,Ryan Palmer,-0.834,-3.338,4
68,-53,33413,Ben Martin,-0.870,-3.481,4
69,-2,34076,Joel Dahmen,-0.899,-3.596,4
70,0,46441,Robby Shelton,-0.910,-3.640,4
71,0,57975,Harry Hall,-1.010,-4.041,4
72,0,39546,Keith Mitchell,-1.037,-4.150,4
73,0,29221,Webb Simpson,-1.048,-4.192,4
74,0,33448,Justin Thomas,-1.230,-4.922,4
75,0,40115,Adam Svensson,-1.507,-6.028,4
76,0,38991,Alejandro Tosti,-1.923,-7.691,4
77,0,27139,David Skinns,-2.047,-8.188,4
