RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,15,26596,Ryan Moore,2.721,0.609,2.253,-0.142,4
2,52,39546,Keith Mitchell,2.424,0.498,2.295,-0.369,4
3,26,57366,Cameron Young,2.289,1.264,0.620,0.405,4
4,0,55454,Carl Yuan,2.228,0.290,0.770,1.169,4
5,0,48081,Xander Schauffele,2.060,0.825,0.477,0.759,4
6,0,34255,Joseph Bramlett,2.048,-0.134,0.928,1.255,4
7,0,40115,Adam Svensson,1.894,0.720,0.633,0.541,4
8,18,49947,Taylor Moore,1.827,-0.374,1.387,0.814,4
9,0,46441,Robby Shelton,1.797,-0.485,1.593,0.689,4
10,0,25900,Lucas Glover,1.668,0.003,0.060,1.604,4
11,0,30692,Scott Stallings,1.595,0.250,1.163,0.182,4
12,0,27214,Kevin Streelman,1.460,0.153,1.068,0.238,4
13,0,47591,Eric Cole,1.324,-0.399,1.316,0.406,4
14,58,34466,Peter Malnati,1.297,0.894,0.614,-0.211,4
15,-12,34076,Joel Dahmen,1.286,0.463,2.032,-1.209,4
16,0,39335,Kevin Roy,1.247,0.041,0.282,0.924,4
17,0,29420,Billy Horschel,1.228,0.198,0.758,0.272,4
18,0,29221,Webb Simpson,1.185,0.210,-0.187,1.162,4
19,0,57900,Chandler Phillips,1.173,0.473,1.258,-0.558,4
20,0,32367,Jorge Campillo,1.114,0.553,0.251,0.310,4
21,0,51997,Andrew Novak,1.110,-0.265,1.274,0.102,4
22,-3,45522,Christiaan Bezuidenhout,1.088,0.061,0.567,0.460,4
23,50,33653,Thomas Detry,1.082,0.623,0.529,-0.070,4
24,0,32791,K.H. Lee,1.035,1.086,-0.377,0.326,4
25,0,23320,Ryan Palmer,0.971,0.316,0.625,0.030,4
26,0,26476,Chez Reavie,0.955,-0.414,1.238,0.132,4
27,0,33399,Adam Hadwin,0.903,-0.173,0.253,0.822,4
28,0,33448,Justin Thomas,0.867,-0.339,0.888,0.318,4
29,0,48887,Matt Wallace,0.796,0.040,0.440,0.315,4
30,0,51287,Ryo Hisatsune,0.764,0.620,0.000,0.143,4
31,0,55708,Hayden Buckley,0.719,-0.041,0.096,0.664,4
32,0,59143,Mac Meissner,0.670,0.043,0.527,0.099,4
33,28,28252,Seamus Power,0.656,0.482,0.488,-0.315,4
34,0,20229,Stewart Cink,0.610,-1.056,1.837,-0.172,4
35,0,48319,Tom Whitney,0.603,0.732,-0.103,-0.026,4
36,0,55930,Fred Biondi,0.579,0.612,-0.882,0.850,4
37,16,54628,Lee Hodges,0.485,0.579,-0.190,0.097,4
38,0,56630,Akshay Bhatia,0.478,0.375,-0.007,0.110,4
39,0,51977,Max Greyserman,0.454,0.762,0.508,-0.816,4
40,0,51890,Greyson Sigg,0.450,-0.121,-0.176,0.747,4
41,0,50188,S.H. Kim,0.417,-0.347,0.053,0.711,4
42,-24,47347,Adam Schenk,0.404,0.272,-0.726,0.858,4
43,0,57975,Harry Hall,0.397,0.028,-0.001,0.370,4
44,-32,46442,Maverick McNealy,0.330,0.692,-0.015,-0.347,4
45,-12,48867,Matti Schmid,0.326,0.797,-0.155,-0.316,4
46,1,33413,Ben Martin,0.257,0.099,1.163,-1.005,4
47,0,52215,Robert MacIntyre,0.249,0.053,0.254,-0.058,4
48,-37,35506,Mackenzie Hughes,0.233,-0.488,-0.001,0.722,4
49,0,52513,Carson Young,0.201,0.411,-0.633,0.422,4
50,0,22371,Aaron Baddeley,0.186,-0.903,0.244,0.845,4
51,-21,54783,Dylan Wu,0.183,-0.996,0.952,0.228,4
52,0,54591,Ben Griffin,0.162,-0.310,0.034,0.438,4
53,0,39975,Michael Kim,0.153,-0.396,0.550,-0.001,4
54,0,30927,Brendon Todd,0.097,-0.275,0.412,-0.040,4
55,0,33486,Roger Sloan,0.083,-0.164,-0.829,1.076,4
56,-12,25493,Nick Taylor,-0.028,0.260,0.548,-0.835,4
57,0,27139,David Skinns,-0.067,-0.918,0.483,0.369,4
58,-27,52375,Doug Ghim,-0.099,0.604,-0.236,-0.467,4
59,0,51696,Rico Hoey,-0.106,0.543,0.153,-0.802,4
60,0,47663,Kevin Dougherty,-0.133,0.750,-0.098,-0.785,4
61,0,50493,Justin Suh,-0.165,-0.678,0.252,0.260,4
62,0,38991,Alejandro Tosti,-0.191,1.079,-0.488,-0.782,4
63,-15,52666,Sami Valimaki,-0.199,0.466,-0.273,-0.392,4
64,0,59442,Parker Coody,-0.202,-0.232,1.073,-1.042,4
65,-6,34587,Chan Kim,-0.211,0.177,-0.446,0.059,4
66,0,59095,Chris Gotterup,-0.484,0.294,-1.316,0.538,4
67,0,55893,Sam Stevens,-0.631,0.252,-0.749,-0.133,4
68,0,52372,Cameron Champ,-0.845,0.766,-0.377,-1.234,4
69,0,50484,Hayden Springer,-0.884,-0.475,-1.232,0.823,4
70,0,51894,Vince Whaley,-0.959,-0.671,-0.079,-0.209,4
71,0,28420,Ryan Brehm,-1.101,-0.078,-0.694,-0.330,4
72,0,54328,Norman Xiong,-1.146,0.397,-1.767,0.223,4
73,0,23108,Matt Kuchar,-1.286,0.248,-1.839,0.306,4
74,0,34310,Alexander Björk,-1.330,-0.332,-0.859,-0.139,4
75,-37,37275,Sam Ryder,-1.763,-0.569,-0.330,-0.864,4
76,0,29268,Bronson Burgoon,-1.876,-0.263,-0.720,-0.893,4
77,0,48699,Callum Tarren,-2.155,-0.271,-1.215,-0.669,4
