RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,54,59866,Nick Dunlap,1.909,7.636,4
2,0,51070,Vincent Norrman,1.616,6.463,4
3,36,36799,Stephan Jaeger,1.577,6.309,4
4,0,57586,Jesper Svensson,1.559,6.237,4
5,26,57975,Harry Hall,1.555,6.220,4
6,0,54628,Lee Hodges,1.509,6.036,4
7,0,32448,James Hahn,1.441,5.765,4
8,46,47993,Denny McCarthy,1.366,5.464,4
9,0,47347,Adam Schenk,1.361,5.445,4
10,40,47591,Eric Cole,1.292,5.169,4
11,0,54576,Patrick Fishburn,1.260,5.039,4
12,0,27649,Brandt Snedeker,1.160,4.641,4
13,0,60019,Jackson Suber,1.155,4.619,4
14,2,51349,Nico Echavarria,0.962,3.849,4
15,0,29908,C.T. Pan,0.892,3.566,4
16,11,46442,Maverick McNealy,0.885,3.539,4
17,8,33141,Keegan Bradley,0.864,3.455,4
18,-15,32839,Hideki Matsuyama,0.839,3.356,4
19,0,49590,Frankie Capan III,0.791,3.164,4
20,0,30163,Henrik Norlander,0.766,3.062,4
21,30,29535,Brice Garnett,0.753,3.013,4
22,0,40162,Justin Lower,0.717,2.868,4
23,33,25493,Nick Taylor,0.619,2.474,4
24,0,39327,Ben Silverman,0.616,2.462,4
25,0,59018,Ryan Gerard,0.531,2.123,4
26,0,37275,Sam Ryder,0.512,2.047,4
27,0,39546,Keith Mitchell,0.411,1.642,4
28,0,23108,Matt Kuchar,0.390,1.558,4
29,0,36824,Paul Peterson,0.388,1.551,4
30,0,39324,J.J. Spaun,0.374,1.496,4
31,0,49120,Kensei Hirata,0.356,1.423,4
32,0,34098,Russell Henley,0.286,1.142,4
33,-7,49960,Sepp Straka,0.275,1.099,4
34,-23,35532,Tom Hoge,0.256,1.024,4
35,0,33413,Ben Martin,0.241,0.965,4
36,0,46340,Alex Smalley,0.239,0.955,4
37,0,29221,Webb Simpson,0.225,0.900,4
38,0,34256,Andrew Putnam,0.222,0.886,4
39,0,40115,Adam Svensson,0.205,0.821,4
40,0,48117,Kurt Kitayama,0.204,0.816,4
41,0,50582,Jeremy Paul,0.172,0.689,4
42,0,25900,Lucas Glover,0.171,0.684,4
43,0,27214,Kevin Streelman,0.166,0.662,4
44,0,36326,David Lipsky,0.155,0.619,4
45,0,24024,Zach Johnson,0.092,0.367,4
46,12,27644,Brian Harman,0.085,0.340,4
47,0,40006,Erik van Rooyen,0.077,0.307,4
48,0,59143,Mac Meissner,0.066,0.262,4
49,-41,33653,Thomas Detry,0.015,0.061,4
50,0,28775,Nate Lashley,-0.005,-0.021,4
51,0,31323,Gary Woodland,-0.015,-0.059,4
52,0,51894,Vince Whaley,-0.048,-0.193,4
53,0,39859,Cristobal Del Solar,-0.091,-0.364,4
54,-13,51634,Sahith Theegala,-0.104,-0.418,4
55,0,34021,Bud Cauley,-0.112,-0.447,4
56,0,51890,Greyson Sigg,-0.113,-0.452,4
57,0,36801,Mark Hubbard,-0.167,-0.668,4
58,0,34587,Chan Kim,-0.172,-0.690,4
59,-25,40250,Taylor Pendrith,-0.201,-0.805,4
60,0,54591,Ben Griffin,-0.243,-0.973,4
60,0,39335,Kevin Roy,-0.243,-0.972,4
62,0,55182,Tom Kim,-0.246,-0.984,4
63,0,51696,Rico Hoey,-0.298,-1.193,4
64,-15,59141,Matt McCarty,-0.335,-1.339,4
65,-55,33399,Adam Hadwin,-0.340,-1.360,4
66,0,60882,Thomas Rosenmueller,-0.431,-1.724,4
67,0,55789,Taylor Montgomery,-0.445,-1.782,4
68,0,36884,Ben Kohles,-0.462,-1.847,4
69,0,51690,Taylor Dickson,-0.493,-1.972,4
70,0,51287,Ryo Hisatsune,-0.746,-2.983,4
71,0,22371,Aaron Baddeley,-0.975,-3.901,4
72,0,55893,Sam Stevens,-1.087,-4.348,4
73,0,27129,Luke List,-1.268,-5.071,4
74,-34,52215,Robert MacIntyre,-1.344,-5.378,4
75,0,52375,Doug Ghim,-1.502,-6.009,4
76,0,12716,Charley Hoffman,-1.696,-6.785,4
