RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,30925,Dustin Johnson,4.535,.956,3.028,.550,4
2,0,46046,Scottie Scheffler,2.391,.721,1.057,.613,4
3,0,33141,Keegan Bradley,2.010,.021,1.521,.467,4
4,20,34099,Harris English,1.990,.008,.943,1.039,4
5,-2,37455,Si Woo Kim,1.978,.148,.958,.872,4
6,1,30944,Jason Kokrak,1.953,.287,1.130,.536,4
7,0,35891,Cameron Smith,1.840,.047,1.619,.173,4
8,39,27644,Brian Harman,1.612,.730,.720,.162,4
9,0,22405,Justin Rose,1.484,.448,1.350,-.315,4
10,0,12716,Charley Hoffman,1.395,-.142,1.685,-.149,4
11,0,40026,Daniel Berger,1.385,.842,.469,.073,4
12,0,29221,Webb Simpson,1.364,.000,.555,.808,4
13,0,46441,Robby Shelton,1.351,-.363,1.168,.546,4
14,0,25804,Bubba Watson,1.321,.372,.260,.689,4
15,-2,34098,Russell Henley,1.281,.044,1.197,.039,4
16,0,46970,Jon Rahm,1.250,1.243,-.400,.407,4
17,0,39997,Corey Conners,1.225,.754,.252,.218,4
18,-7,29478,Kevin Kisner,1.198,.042,1.016,.139,4
19,0,48081,Xander Schauffele,1.197,.412,.143,.641,4
20,0,33448,Justin Thomas,1.135,.297,.471,.366,4
21,0,34363,Tyrrell Hatton,1.119,.354,.301,.464,4
22,-7,45609,Tyler Duncan,1.053,-.268,1.193,.127,4
23,0,35506,Mackenzie Hughes,1.021,-.069,.328,.762,4
24,0,31646,Emiliano Grillo,.971,.568,.509,-.107,4
25,0,23320,Ryan Palmer,.919,-.152,-.398,1.469,4
26,45,48822,Sebastián Muñoz,.886,.302,.491,.092,4
27,0,33419,Cameron Tringale,.831,-.790,1.347,.273,4
28,0,27349,Alex Noren,.828,-.369,.172,1.024,4
29,13,35449,Adam Long,.827,-.879,1.091,.615,4
30,0,23108,Matt Kuchar,.819,.403,.359,.056,4
31,0,25396,Kevin Na,.813,.089,.579,.144,4
32,0,21961,Charles Howell III,.802,.139,-.302,.964,4
33,-11,36801,Mark Hubbard,.766,-.420,1.553,-.368,4
34,0,26476,Chez Reavie,.663,.228,.749,-.315,4
35,-21,47993,Denny McCarthy,.646,.344,.729,-.427,4
36,0,27214,Kevin Streelman,.590,-.038,.901,-.274,4
37,0,28237,Rory McIlroy,.505,-.220,1.283,-.559,4
38,0,33597,Harry Higgs,.440,.130,.094,.216,4
39,-23,34360,Patrick Reed,.400,.203,-.266,.463,4
40,0,24502,Adam Scott,.349,.198,.535,-.384,4
41,0,26329,Louis Oosthuizen,.338,.438,.011,-.112,4
42,0,08793,Tiger Woods,.327,.486,.525,-.685,4
43,0,56278,Matthew Wolff,.322,.659,-.481,.143,4
44,17,25818,Scott Piercy,.275,.460,-.042,-.143,4
45,-36,24024,Zach Johnson,.260,.383,-.088,-.036,4
46,2,47347,Adam Schenk,.252,-.430,1.055,-.374,4
47,0,29518,Brendan Steele,.236,.294,.502,-.561,4
48,-20,33410,Andrew Landry,.232,.539,-.371,.063,4
49,0,29926,Danny Lee,.223,.109,.253,-.139,4
50,0,51766,Wyndham Clark,.208,-.315,.402,.121,4
51,0,32839,Hideki Matsuyama,.196,-.309,.703,-.197,4
52,0,39546,Keith Mitchell,.106,.224,.135,-.253,4
53,0,46717,Viktor Hovland,.082,.203,.602,-.723,4
54,-29,46402,Talor Gooch,-.111,-.218,-.244,.351,4
55,-23,45157,Cam Davis,-.125,.170,-.023,-.272,4
56,0,49771,J.T. Poston,-.175,.215,-.196,-.195,4
57,7,32640,Troy Merritt,-.190,-.247,.224,-.167,4
58,0,30927,Brendon Todd,-.264,-.476,-1.018,1.230,4
59,0,32102,Rickie Fowler,-.289,-.437,-.293,.440,4
60,0,35310,Lanto Griffin,-.321,-.414,.206,-.114,4
61,-18,25364,Paul Casey,-.434,.406,-.212,-.628,4
62,0,32791,K.H. Lee,-.506,.108,-.944,.329,4
63,0,24138,Ian Poulter,-.862,.021,-.317,-.566,4
64,0,27554,Scott Harrington,-1.035,-.181,-.378,-.475,4
65,0,35461,Beau Hossler,-1.131,.188,-.954,-.365,4
66,8,30911,Tommy Fleetwood,-1.178,.347,-1.655,.129,4
67,-17,26300,Matt Jones,-1.790,-.216,-.881,-.694,4
68,0,46442,Maverick McNealy,-2.775,-.095,-1.081,-1.599,4
69,0,47128,Richy Werenski,-2.812,-.825,-.818,-1.169,4
70,-8,36699,Patrick Rodgers,-3.864,-1.507,-2.054,-.303,4
