RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,46414,Aaron Rai,3.510,0.411,1.880,0.880,4
2,0,52375,Doug Ghim,3.226,0.628,1.266,1.248,4
3,0,25493,Nick Taylor,2.573,0.238,1.459,0.539,4
4,0,25900,Lucas Glover,2.353,0.741,1.130,0.364,4
5,15,36801,Mark Hubbard,2.349,-0.105,2.030,0.529,4
6,0,56762,Will Gordon,2.335,1.560,1.934,-0.824,4
7,0,29908,C.T. Pan,2.307,0.725,0.794,0.692,4
8,0,33399,Adam Hadwin,2.195,0.097,1.451,0.508,4
9,0,24925,Jonathan Byrd,2.136,0.109,0.839,1.044,4
10,0,52955,Ludvig Åberg,1.919,1.394,-0.115,0.302,4
11,0,51414,Brent Grant,1.902,1.187,0.858,-0.481,4
12,0,54783,Dylan Wu,1.828,0.840,1.046,-0.005,4
13,28,34363,Tyrrell Hatton,1.772,0.903,0.822,0.144,4
14,0,22405,Justin Rose,1.725,-0.234,1.008,0.839,4
15,0,51997,Andrew Novak,1.629,0.229,-0.580,1.660,4
16,-10,28237,Rory McIlroy,1.620,1.370,0.168,-0.062,4
17,0,28775,Nate Lashley,1.596,0.206,1.226,0.208,4
18,0,39997,Corey Conners,1.577,1.172,0.430,0.017,4
19,-6,54628,Lee Hodges,1.538,0.294,0.242,0.664,4
20,0,30911,Tommy Fleetwood,1.492,0.954,0.380,-0.180,4
21,27,47591,Eric Cole,1.485,0.756,-0.068,0.460,4
22,0,30927,Brendon Todd,1.328,-0.238,0.368,0.860,4
23,0,33597,Harry Higgs,1.296,0.607,0.467,0.907,4
24,0,39975,Michael Kim,1.217,0.214,0.572,0.093,4
25,0,27556,Ted Potter Jr.,1.196,-0.544,2.165,-0.541,4
26,38,26476,Chez Reavie,1.055,-0.306,1.051,-0.027,4
27,8,50188,S.H. Kim,1.011,0.594,-0.276,0.631,4
28,0,56630,Akshay Bhatia,0.975,0.905,-0.174,0.071,4
29,0,52374,Brandon Wu,0.965,1.216,0.130,-0.494,4
30,0,48699,Callum Tarren,0.953,0.856,-0.292,1.079,4
31,0,46340,Alex Smalley,0.931,0.334,0.373,-0.114,4
32,0,30163,Henrik Norlander,0.928,0.026,0.348,0.216,4
33,0,26596,Ryan Moore,0.904,-0.360,0.786,0.686,4
34,0,55454,Carl Yuan,0.848,0.701,0.058,0.391,4
35,-17,33204,Shane Lowry,0.829,1.151,0.411,0.074,4
36,0,34563,Chesson Hadley,0.798,0.650,0.346,0.059,4
37,0,47079,Harrison Endycott,0.777,0.257,-0.115,0.296,4
38,0,51890,Greyson Sigg,0.748,-0.474,0.400,0.484,4
39,0,57975,Harry Hall,0.719,-0.418,1.522,-0.308,4
40,0,32757,Patton Kizzire,0.652,-0.191,1.290,-0.533,4
41,3,59652,Sam Bennett,0.644,0.944,0.027,-0.664,4
42,0,39954,Cody Gribble,0.642,0.036,0.715,0.201,4
43,0,59018,Ryan Gerard,0.596,-0.302,0.371,0.447,4
44,0,50095,Austin Smotherman,0.529,-0.040,0.092,0.139,4
45,20,23108,Matt Kuchar,0.519,-0.170,0.185,0.167,4
46,-38,40098,Matt Fitzpatrick,0.507,1.074,-0.021,-0.668,4
47,0,46368,Stuart Macdonald,0.170,-0.452,0.662,-0.142,4
48,0,32448,James Hahn,0.164,-0.016,0.236,0.564,4
49,0,57366,Cameron Young,0.062,0.583,-0.290,0.018,4
50,0,52513,Carson Young,0.041,0.081,0.997,-0.766,4
51,0,39067,MJ Daffue,-0.020,0.822,-0.233,-0.748,4
52,0,58696,Peter Kuest,-0.040,0.338,0.420,-0.939,4
53,0,22056,Cameron Percy,-0.050,-0.519,0.506,-0.375,4
54,0,33486,Roger Sloan,-0.055,-0.182,0.177,0.040,4
55,0,29289,S.Y. Noh,-0.082,-0.278,0.344,-0.300,4
56,0,10423,Mike Weir,-0.127,-0.516,-0.593,0.889,4
57,0,25686,Jason Dufner,-0.131,-0.321,0.426,0.261,4
58,-21,54421,Garrick Higgo,-0.147,1.085,-0.152,-0.807,4
59,0,51894,Vince Whaley,-0.232,0.523,-1.013,-0.080,4
60,0,25818,Scott Piercy,-0.239,0.327,-0.234,-0.474,4
61,0,29479,Scott Brown,-0.341,-0.320,-0.180,-0.179,4
62,0,35490,Wil Bateman,-0.486,-0.154,-0.469,-0.005,4
63,0,35449,Adam Long,-0.532,-1.091,0.230,0.391,4
64,0,49453,Trevor Cone,-0.562,0.263,-1.105,0.166,4
65,0,34466,Peter Malnati,-0.586,-0.319,-0.596,0.449,4
66,-3,51634,Sahith Theegala,-0.665,-0.690,0.018,0.096,4
67,0,40162,Justin Lower,-0.694,0.066,0.253,-0.686,4
68,-25,40250,Taylor Pendrith,-0.750,-0.132,-0.523,-0.066,4
69,0,27974,Sung Kang,-0.909,-0.509,-0.573,0.256,4
70,0,33410,Andrew Landry,-1.015,-0.277,-0.589,-0.255,4
71,0,35617,Martin Trainer,-1.288,-1.051,-0.338,-0.236,4
72,0,47128,Richy Werenski,-1.320,-0.823,-0.435,0.192,4
73,0,19846,Brian Gay,-1.379,-0.798,-0.075,-0.324,4
74,0,29535,Brice Garnett,-1.702,-0.089,-1.241,-0.494,4
