RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,30911,Tommy Fleetwood,2.288,9.152,4
2,0,40162,Justin Lower,1.975,7.898,4
3,2,34363,Tyrrell Hatton,1.759,7.035,4
4,0,52374,Brandon Wu,1.566,6.262,4
5,2,47591,Eric Cole,1.545,6.181,4
6,0,47079,Harrison Endycott,1.504,6.015,4
7,12,51634,Sahith Theegala,1.445,5.780,4
8,0,19846,Brian Gay,1.409,5.636,4
9,0,29908,C.T. Pan,1.224,4.894,4
10,0,25493,Nick Taylor,1.208,4.831,4
11,0,34466,Peter Malnati,1.116,4.465,4
12,0,33486,Roger Sloan,1.085,4.341,4
13,0,22405,Justin Rose,1.056,4.222,4
14,25,40098,Matt Fitzpatrick,1.024,4.094,4
15,-2,23108,Matt Kuchar,1.011,4.044,4
16,0,33597,Harry Higgs,0.985,3.939,4
17,0,29535,Brice Garnett,0.983,3.930,4
18,0,55454,Carl Yuan,0.933,3.730,4
19,16,28237,Rory McIlroy,0.911,3.643,4
20,0,51997,Andrew Novak,0.901,3.605,4
21,42,59652,Sam Bennett,0.886,3.544,4
22,0,29289,S.Y. Noh,0.863,3.450,4
23,0,47128,Richy Werenski,0.850,3.399,4
24,0,39067,MJ Daffue,0.800,3.201,4
25,0,33410,Andrew Landry,0.795,3.179,4
26,0,27974,Sung Kang,0.689,2.757,4
27,24,36801,Mark Hubbard,0.682,2.727,4
28,0,52513,Carson Young,0.490,1.958,4
29,0,28775,Nate Lashley,0.434,1.736,4
30,-8,54421,Garrick Higgo,0.427,1.709,4
31,0,39954,Cody Gribble,0.389,1.555,4
32,0,26596,Ryan Moore,0.376,1.504,4
33,0,46340,Alex Smalley,0.349,1.397,4
34,0,35617,Martin Trainer,0.319,1.274,4
35,0,35449,Adam Long,0.312,1.248,4
36,0,57975,Harry Hall,0.311,1.244,4
37,23,40250,Taylor Pendrith,0.280,1.119,4
38,7,50188,S.H. Kim,0.269,1.077,4
39,-25,26476,Chez Reavie,0.226,0.902,4
40,0,25686,Jason Dufner,0.162,0.646,4
41,0,10423,Mike Weir,0.157,0.628,4
42,0,24925,Jonathan Byrd,0.145,0.578,4
43,0,32757,Patton Kizzire,0.129,0.514,4
44,0,33399,Adam Hadwin,0.086,0.343,4
45,0,27556,Ted Potter Jr.,0.084,0.337,4
46,0,22056,Cameron Percy,0.081,0.322,4
47,0,51890,Greyson Sigg,0.033,0.131,4
48,0,46414,Aaron Rai,0.021,0.082,4
49,0,25818,Scott Piercy,0.019,0.076,4
50,0,39997,Corey Conners,-0.046,-0.186,4
51,0,59018,Ryan Gerard,-0.065,-0.262,4
52,0,29479,Scott Brown,-0.128,-0.514,4
53,0,49453,Trevor Cone,-0.158,-0.633,4
54,0,58696,Peter Kuest,-0.180,-0.719,4
55,0,35490,Wil Bateman,-0.234,-0.937,4
56,0,50095,Austin Smotherman,-0.248,-0.994,4
57,-19,54628,Lee Hodges,-0.257,-1.029,4
58,0,34563,Chesson Hadley,-0.267,-1.070,4
59,0,57366,Cameron Young,-0.282,-1.128,4
60,0,30927,Brendon Todd,-0.297,-1.189,4
61,-27,33204,Shane Lowry,-0.299,-1.196,4
62,0,32448,James Hahn,-0.384,-1.536,4
63,0,46368,Stuart Macdonald,-0.390,-1.559,4
64,0,48699,Callum Tarren,-0.422,-1.690,4
65,0,54783,Dylan Wu,-0.547,-2.189,4
66,0,56762,Will Gordon,-0.554,-2.218,4
67,0,52955,Ludvig Åberg,-0.638,-2.553,4
68,0,39975,Michael Kim,-0.686,-2.745,4
69,0,51894,Vince Whaley,-0.738,-2.952,4
70,0,25900,Lucas Glover,-0.823,-3.292,4
71,0,52375,Doug Ghim,-0.945,-3.781,4
72,0,56630,Akshay Bhatia,-1.695,-6.780,4
73,0,51414,Brent Grant,-1.871,-7.485,4
74,0,30163,Henrik Norlander,-1.898,-7.592,4
