RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,33448,Justin Thomas,23.00,23,1
2,0,30978,Kiradech Aphibarnrat,24.00,24,1
3,0,35296,Haotong Li,25.00,25,1
3,0,34360,Patrick Reed,25.00,25,1
5,0,30925,Dustin Johnson,26.00,26,1
5,0,27064,Jhonattan Vegas,26.00,26,1
7,0,28089,Jason Day,27.00,27,1
7,0,33399,Adam Hadwin,27.00,27,1
7,0,29478,Kevin Kisner,27.00,27,1
7,0,01666,Bernhard Langer,27.00,27,1
7,0,26851,Marc Leishman,27.00,27,1
7,0,46970,Jon Rahm,27.00,27,1
7,0,35891,Cameron Smith,27.00,27,1
14,0,27644,Brian Harman,28.00,28,1
14,0,37455,Si Woo Kim,28.00,28,1
14,0,32839,Hideki Matsuyama,28.00,28,1
14,0,26596,Ryan Moore,28.00,28,1
14,0,26476,Chez Reavie,28.00,28,1
14,0,29221,Webb Simpson,28.00,28,1
14,13,21528,Henrik Stenson,28.00,28,1
14,0,25632,Jimmy Walker,28.00,28,1
14,0,08793,Tiger Woods,28.00,28,1
23,25,40026,Daniel Berger,29.00,29,1
23,0,25364,Paul Casey,29.00,29,1
23,0,52375,Doug Ghim,29.00,29,1
23,0,29974,Branden Grace,29.00,29,1
23,0,12716,Charley Hoffman,29.00,29,1
23,0,28237,Rory McIlroy,29.00,29,1
23,-20,01810,Phil Mickelson,29.00,29,1
23,-21,24138,Ian Poulter,29.00,29,1
23,0,24502,Adam Scott,29.00,29,1
32,0,01226,Fred Couples,30.00,30,1
32,0,40098,Matt Fitzpatrick,30.00,30,1
32,0,34363,Tyrrell Hatton,30.00,30,1
32,31,34098,Russell Henley,30.00,30,1
32,0,27408,Martin Kaymer,30.00,30,1
32,0,32816,Satoshi Kodaira,30.00,30,1
32,-16,23108,Matt Kuchar,30.00,30,1
32,0,26329,Louis Oosthuizen,30.00,30,1
32,0,25804,Bubba Watson,30.00,30,1
41,0,24024,Zach Johnson,31.00,31,1
41,7,22405,Justin Rose,31.00,31,1
41,0,06567,Vijay Singh,31.00,31,1
41,0,30110,Kyle Stanley,31.00,31,1
41,0,29454,Bernd Wiesberger,31.00,31,1
46,0,26499,Rafa Cabrera Bello,32.00,32,1
46,0,47959,Bryson DeChambeau,32.00,32,1
46,23,29725,Tony Finau,32.00,32,1
46,0,30911,Tommy Fleetwood,32.00,32,1
50,-12,32102,Rickie Fowler,33.00,33,1
50,-23,34046,Jordan Spieth,33.00,33,1
52,0,25198,Francesco Molinari,34.00,34,1
52,0,48081,Xander Schauffele,34.00,34,1
