RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,37455,Si Woo Kim,2.934,0.284,2.062,0.586,4
2,16,39997,Corey Conners,2.607,1.169,1.099,0.338,4
3,0,51997,Andrew Novak,2.088,0.372,0.694,1.021,4
4,0,28775,Nate Lashley,2.025,0.460,0.937,0.627,4
5,0,39324,J.J. Spaun,1.864,0.095,1.152,0.616,4
6,0,55708,Hayden Buckley,1.800,0.922,0.904,-0.028,4
7,24,40115,Adam Svensson,1.782,0.804,0.791,0.185,4
8,0,30926,Chris Kirk,1.713,-0.155,1.380,0.486,4
9,21,32839,Hideki Matsuyama,1.660,-0.378,1.239,0.798,4
10,0,45157,Cam Davis,1.648,1.134,0.727,-0.214,4
11,0,20229,Stewart Cink,1.546,0.084,1.286,0.175,4
12,0,36326,David Lipsky,1.483,-0.056,1.408,0.130,4
13,13,49771,J.T. Poston,1.308,0.740,0.422,0.145,4
14,0,56762,Will Gordon,1.240,0.720,-0.148,0.666,4
15,0,50188,S.H. Kim,1.211,0.351,0.508,0.351,4
16,0,48119,Ben Taylor,1.118,0.006,0.772,0.338,4
17,-2,32791,K.H. Lee,1.087,-0.324,0.936,0.474,4
18,0,50493,Justin Suh,1.003,0.769,0.520,-0.287,4
19,0,58168,Davis Thompson,1.000,0.349,0.139,0.511,4
20,0,55454,Carl Yuan,0.986,0.432,0.607,-0.054,4
21,-14,27644,Brian Harman,0.968,0.928,-0.453,0.491,4
22,0,29518,Brendan Steele,0.910,0.216,0.755,-0.063,4
23,0,51890,Greyson Sigg,0.887,0.235,0.044,0.606,4
24,0,33413,Ben Martin,0.872,-0.879,1.769,-0.019,4
25,-14,24502,Adam Scott,0.844,-0.343,0.311,0.875,4
26,0,57362,Austin Eckroat,0.823,0.749,0.027,0.046,4
27,0,25493,Nick Taylor,0.801,-0.262,1.033,0.029,4
28,0,22371,Aaron Baddeley,0.800,0.155,0.578,0.066,4
29,0,49228,Keita Nakajima,0.795,0.691,0.595,-0.492,4
30,-13,34098,Russell Henley,0.739,0.257,1.006,-0.525,4
31,0,34255,Joseph Bramlett,0.727,-0.141,0.602,0.264,4
32,0,54591,Ben Griffin,0.710,0.635,0.423,-0.350,4
33,0,29535,Brice Garnett,0.632,-0.008,0.525,0.113,4
34,0,23320,Ryan Palmer,0.605,0.747,0.288,-0.432,4
35,-31,35532,Tom Hoge,0.562,0.273,1.220,-0.933,4
36,0,47988,Nick Hardy,0.560,0.104,1.234,-0.780,4
37,0,23108,Matt Kuchar,0.550,0.176,0.366,0.007,4
38,0,36724,Augusto Núñez,0.536,0.028,0.693,-0.186,4
39,0,39067,MJ Daffue,0.507,0.772,-0.154,-0.113,4
40,0,45242,Kevin Yu,0.490,1.047,-0.412,-0.146,4
41,0,36799,Stephan Jaeger,0.376,0.444,-0.213,0.143,4
42,0,47591,Eric Cole,0.356,-0.443,0.418,0.379,4
43,-7,28420,Ryan Brehm,0.304,0.731,0.230,-0.658,4
44,0,32640,Troy Merritt,0.300,-0.090,1.682,-1.294,4
45,0,46414,Aaron Rai,0.288,0.614,-0.008,-0.319,4
46,0,46442,Maverick McNealy,0.277,-0.320,0.330,0.265,4
47,0,29926,Danny Lee,0.265,-0.362,0.951,-0.326,4
48,0,35449,Adam Long,0.254,-0.770,-0.558,1.581,4
49,0,30927,Brendon Todd,0.243,0.014,-0.546,0.774,4
50,0,51349,Nico Echavarria,0.238,0.776,-0.058,-0.481,4
51,0,55789,Taylor Montgomery,0.104,0.623,-1.135,0.614,4
52,0,50154,Joseph Winslow,0.067,-0.156,0.230,-0.008,4
53,0,33408,Tyson Alexander,-0.025,-0.366,0.313,0.027,4
54,0,32150,Michael Thompson,-0.036,0.172,-0.731,0.521,4
55,0,33948,Byeong Hun An,-0.067,0.249,0.167,-0.484,4
56,0,33122,Russell Knox,-0.075,-0.382,0.672,-0.366,4
57,0,47993,Denny McCarthy,-0.132,0.221,-0.525,0.171,4
58,0,48117,Kurt Kitayama,-0.146,-0.552,0.279,0.126,4
59,0,47347,Adam Schenk,-0.181,-0.761,-0.278,0.856,4
60,0,53165,Doc Redman,-0.257,0.003,0.071,-0.332,4
61,0,35879,Kelly Kraft,-0.279,-1.018,0.785,-0.047,4
62,-28,26476,Chez Reavie,-0.341,0.448,-1.014,0.224,4
63,0,50095,Austin Smotherman,-0.384,0.321,-0.355,-0.351,4
64,0,34256,Andrew Putnam,-0.476,-0.677,-0.412,0.612,4
65,-27,47983,Chad Ramey,-0.522,-0.766,0.024,0.218,4
66,0,32333,Kevin Tway,-0.635,0.463,-0.621,-0.478,4
67,0,34099,Harris English,-0.688,-0.733,0.177,-0.133,4
68,0,47987,Cole Hammer,-0.772,0.129,-0.833,-0.069,4
69,0,32757,Patton Kizzire,-0.864,-0.051,-0.649,-0.166,4
70,0,47888,Taiga Semikawa,-0.865,0.776,-0.738,-0.904,4
71,0,40058,Zac Blair,-0.969,-0.833,-0.631,0.494,4
72,0,35778,Kazuki Higa,-1.014,0.013,-0.890,-0.138,4
73,0,57975,Harry Hall,-1.064,0.183,-1.139,-0.109,4
74,0,31560,Brian Stuard,-1.209,-1.345,-0.440,0.575,4
75,0,49303,Anders Albertson,-1.741,-0.749,-0.963,-0.030,4
76,0,24024,Zach Johnson,-2.814,-0.566,-1.778,-0.471,4
