RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,35450,Patrick Cantlay,3.571,.924,1.520,1.127,4
2,0,46046,Scottie Scheffler,2.951,.461,1.410,1.080,4
3,0,25632,Jimmy Walker,2.948,.538,1.786,.624,4
4,1,50525,Collin Morikawa,2.935,.745,1.690,.500,4
5,0,34360,Patrick Reed,2.880,.470,1.426,.985,4
6,33,33448,Justin Thomas,2.382,1.016,.758,.608,4
7,3,33667,Carlos Ortiz,2.261,-.268,2.365,.164,4
8,-5,29725,Tony Finau,2.230,.562,.666,1.003,4
9,0,29974,Branden Grace,2.131,.099,1.210,.821,4
10,19,27214,Kevin Streelman,2.025,.135,1.134,.756,4
11,0,46646,Antoine Rozner,2.012,.356,1.982,-.326,4
12,0,33204,Shane Lowry,1.926,.318,.606,1.002,4
13,51,25686,Jason Dufner,1.908,.088,1.068,.752,4
14,0,48081,Xander Schauffele,1.699,.686,1.486,-.473,4
15,0,49964,Aaron Wise,1.659,.408,.776,.475,4
16,0,37455,Si Woo Kim,1.496,.381,.555,.559,4
17,0,32839,Hideki Matsuyama,1.391,1.052,.173,.166,4
18,0,46717,Viktor Hovland,1.332,.646,1.198,-.513,4
19,0,33490,Bo Hoag,1.216,.263,.910,.043,4
20,-2,46402,Talor Gooch,1.175,-1.048,1.203,1.020,4
21,0,32102,Rickie Fowler,1.057,-.152,.392,.817,4
22,0,32139,Danny Willett,1.006,-.836,.484,1.358,4
23,47,27974,Sung Kang,.967,.045,.391,.531,4
24,0,47959,Bryson DeChambeau,.965,.766,.441,-.241,4
25,0,39977,Max Homa,.899,.511,.522,-.134,4
26,0,27349,Alex Noren,.870,.208,.298,.364,4
27,-10,34046,Jordan Spieth,.784,.420,.069,.295,4
28,0,24502,Adam Scott,.764,-.040,-.004,.808,4
29,0,34076,Joel Dahmen,.560,-.788,1.028,.320,4
30,0,39058,Lucas Herbert,.543,.191,.281,.070,4
31,-30,30110,Kyle Stanley,.527,.493,.454,-.420,4
32,0,31557,Jim Herman,.522,.124,-.044,.441,4
33,-1,25900,Lucas Glover,.483,.375,-1.128,1.236,4
34,0,28237,Rory McIlroy,.452,.017,1.013,-.579,4
35,0,51634,Sahith Theegala,.395,-.058,.178,.274,4
36,0,29518,Brendan Steele,.356,.644,.215,-.503,4
37,0,26329,Louis Oosthuizen,.348,.577,.005,-.234,4
38,22,30926,Chris Kirk,.332,-.554,.008,.878,4
39,-33,12716,Charley Hoffman,.227,.869,.631,-1.274,4
40,0,20229,Stewart Cink,.209,-.050,.471,-.213,4
41,-11,46441,Robby Shelton,.094,-.297,-.570,.961,4
42,0,45522,Christiaan Bezuidenhout,.082,-.639,1.103,-.382,4
43,-23,26499,Rafa Cabrera Bello,.053,.001,.253,-.202,4
44,-23,37189,Harold Varner III,-.020,.529,-.264,-.284,4
45,4,35449,Adam Long,-.122,-.323,-.128,.330,4
46,11,25493,Nick Taylor,-.159,.257,-.707,.290,4
47,28,36801,Mark Hubbard,-.160,-.286,-.436,.563,4
48,0,23325,Vaughn Taylor,-.176,.199,-.830,.454,4
49,0,26331,Charl Schwartzel,-.178,.524,-.392,-.310,4
50,22,32254,Xinjun Zhang,-.241,-.202,-.707,.667,4
51,0,47504,Sam Burns,-.391,-.379,.738,-.749,4
52,0,54314,Tyler Strafaci,-.415,.164,-.107,-.472,4
53,-19,29908,C.T. Pan,-.466,.364,.154,-.983,4
54,0,26851,Marc Leishman,-.476,.190,-.730,.064,4
55,10,53165,Doc Redman,-.510,-.901,.180,.210,4
56,0,46550,Brandon Hagy,-.585,-.326,.359,-.619,4
57,-22,33419,Cameron Tringale,-.736,-1.128,-.289,.680,4
58,0,33122,Russell Knox,-.858,.095,.046,-1.000,4
59,0,32791,K.H. Lee,-.907,-.497,-1.206,.796,4
60,-13,30927,Brendon Todd,-.925,.200,-.219,-.906,4
61,-53,39997,Corey Conners,-1.023,.437,-1.089,-.371,4
62,0,32150,Michael Thompson,-1.042,-.541,-1.128,.627,4
63,-8,34264,Hudson Swafford,-1.170,-.419,-.614,-.137,4
64,0,27936,Martin Laird,-1.442,-.265,-.614,-.563,4
65,0,49771,J.T. Poston,-1.699,-.004,-.510,-1.186,4
66,-22,29420,Billy Horschel,-2.027,.845,-1.471,-1.401,4
67,-44,32640,Troy Merritt,-2.231,-.708,-.783,-.741,4
68,0,33597,Harry Higgs,-2.821,-.772,-1.780,-.270,4
