PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
50525,Collin Morikawa,2021 WGC-Workday Championship at The Concession,0.988,0.571,2.393,0.168
46717,Viktor Hovland,2021 WGC-Workday Championship at The Concession,0.5165,1.212,2.178,-0.537
29221,Webb Simpson,2021 WGC-Workday Championship at The Concession,0.03025,0.266,0.994,1.329
47483,Will Zalatoris,2021 WGC-Workday Championship at The Concession,-1.2045,0.685,0.954,0.686
46046,Scottie Scheffler,2021 WGC-Workday Championship at The Concession,0.82675,0.402,0.977,0.914
21209,Sergio Garcia,2021 WGC-Workday Championship at The Concession,-1.58825,0.922,1.678,-0.391
28237,Rory McIlroy,2021 WGC-Workday Championship at The Concession,0.625,0.673,0.438,0.883
29420,Billy Horschel,2021 WGC-Workday Championship at The Concession,1.392,1.09,0.397,0.491
36689,Brooks Koepka,2021 WGC-Workday Championship at The Concession,1.5505,0.47,1.59,-0.241
45526,Abraham Ancer,2021 WGC-Workday Championship at The Concession,-0.3885,-0.259,0.371,1.647
32839,Hideki Matsuyama,2021 WGC-Workday Championship at The Concession,-0.07925,-0.438,0.506,1.631
26329,Louis Oosthuizen,2021 WGC-Workday Championship at The Concession,1.117,0.506,0.059,0.938
33448,Justin Thomas,2021 WGC-Workday Championship at The Concession,0.16,-1.476,2.383,0.553
35310,Lanto Griffin,2021 WGC-Workday Championship at The Concession,-0.33075,0.366,1.029,0.056
29725,Tony Finau,2021 WGC-Workday Championship at The Concession,0.4405,0.946,0.29,0.194
34360,Patrick Reed,2021 WGC-Workday Championship at The Concession,0.95575,0.035,1.325,0.054
25396,Kevin Na,2021 WGC-Workday Championship at The Concession,0.75975,0.155,-0.21,1.416
30944,Jason Kokrak,2021 WGC-Workday Championship at The Concession,1.0445,1.02,-0.11,0.415
40098,Matt Fitzpatrick,2021 WGC-Workday Championship at The Concession,0.82475,0.678,0.431,0.186
46970,Jon Rahm,2021 WGC-Workday Championship at The Concession,-0.6295,1.21,-0.16,0.199
48822,Sebastián Muñoz,2021 WGC-Workday Championship at The Concession,-0.076,0.0,1.215,-0.019
33667,Carlos Ortiz,2021 WGC-Workday Championship at The Concession,0.45675,0.5,-0.702,1.366
45486,Joaquín Niemann,2021 WGC-Workday Championship at The Concession,-0.26825,0.272,0.328,0.539
47137,Trevor Simsby,2021 WGC-Workday Championship at The Concession,-0.9595,1.358,0.369,-0.647
36514,Yuki Inamori,2021 WGC-Workday Championship at The Concession,-2.197,-0.06,0.442,0.685
39977,Max Homa,2021 WGC-Workday Championship at The Concession,0.11675,0.332,-0.083,0.754
30925,Dustin Johnson,2021 WGC-Workday Championship at The Concession,-2.50175,-0.728,0.744,0.855
28089,Jason Day,2021 WGC-Workday Championship at The Concession,0.61225,0.615,-0.2,0.342
30911,Tommy Fleetwood,2021 WGC-Workday Championship at The Concession,-1.57925,-0.071,0.45,0.32
46414,Aaron Rai,2021 WGC-Workday Championship at The Concession,0.6885,0.362,0.176,0.143
37378,Min Woo Lee,2021 WGC-Workday Championship at The Concession,0.4625,0.295,-0.617,0.729
35891,Cameron Smith,2021 WGC-Workday Championship at The Concession,1.7225,-0.794,1.205,-0.014
30927,Brendon Todd,2021 WGC-Workday Championship at The Concession,1.131,0.39,-0.422,0.271
47959,Bryson DeChambeau,2021 WGC-Workday Championship at The Concession,0.9025,1.083,-0.438,-0.427
45522,Christiaan Bezuidenhout,2021 WGC-Workday Championship at The Concession,0.44125,-0.577,-0.281,1.036
40006,Erik van Rooyen,2021 WGC-Workday Championship at The Concession,-0.02125,0.382,-0.368,0.127
23108,Matt Kuchar,2021 WGC-Workday Championship at The Concession,-1.0005,-0.722,0.386,0.456
34587,Chan Kim,2021 WGC-Workday Championship at The Concession,0.26925,-0.323,-0.674,1.098
33653,Thomas Detry,2021 WGC-Workday Championship at The Concession,0.774,0.467,0.304,-0.675
39971,Sungjae Im,2021 WGC-Workday Championship at The Concession,0.80125,0.943,-0.574,-0.3
48081,Xander Schauffele,2021 WGC-Workday Championship at The Concession,-0.14975,0.203,0.099,-0.283
34363,Tyrrell Hatton,2021 WGC-Workday Championship at The Concession,1.12425,0.481,1.148,-1.633
23320,Ryan Palmer,2021 WGC-Workday Championship at The Concession,-1.4925,-0.572,-0.138,0.572
33204,Shane Lowry,2021 WGC-Workday Championship at The Concession,-0.9695,0.4,-1.454,0.894
40026,Daniel Berger,2021 WGC-Workday Championship at The Concession,0.61,0.639,0.219,-1.097
52372,Cameron Champ,2021 WGC-Workday Championship at The Concession,-0.89,0.339,0.374,-0.953
31569,Jason Scrivener,2021 WGC-Workday Championship at The Concession,0.054,-0.246,-0.099,-0.089
34362,Laurie Canter,2021 WGC-Workday Championship at The Concession,-2.14975,1.104,-0.707,-0.877
29478,Kevin Kisner,2021 WGC-Workday Championship at The Concession,0.31275,-0.54,-0.679,0.526
25804,Bubba Watson,2021 WGC-Workday Championship at The Concession,-0.879,-0.398,-0.559,0.205
36326,David Lipsky,2021 WGC-Workday Championship at The Concession,-0.092,-0.663,0.77,-1.145
22405,Justin Rose,2021 WGC-Workday Championship at The Concession,-0.4735,-0.513,-0.745,0.101
52215,Robert MacIntyre,2021 WGC-Workday Championship at The Concession,-1.1475,0.321,-1.529,-0.024
31323,Gary Woodland,2021 WGC-Workday Championship at The Concession,0.66775,-0.127,-0.299,-0.873
26851,Marc Leishman,2021 WGC-Workday Championship at The Concession,1.2325,-1.248,-0.266,0.151
