RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,35617,Martin Trainer,1.951,7.803,4
2,0,54783,Dylan Wu,1.690,6.760,4
3,0,19846,Brian Gay,1.658,6.632,4
4,9,49960,Sepp Straka,1.504,6.016,4
5,0,36801,Mark Hubbard,1.428,5.711,4
6,44,35461,Beau Hossler,1.389,5.558,4
7,0,48117,Kurt Kitayama,1.369,5.477,4
8,59,32102,Rickie Fowler,1.310,5.240,4
9,0,26329,Louis Oosthuizen,1.280,5.120,4
10,0,30927,Brendon Todd,1.276,5.105,4
11,0,47993,Denny McCarthy,1.225,4.901,4
12,0,39546,Keith Mitchell,1.165,4.659,4
13,0,39436,Joshua Creel,1.088,4.354,4
14,0,34174,John Huh,1.060,4.239,4
15,0,47154,Martin Contini,1.047,4.187,4
16,0,33204,Shane Lowry,1.025,4.101,4
17,-6,37275,Sam Ryder,1.024,4.098,4
18,0,31323,Gary Woodland,.785,3.140,4
19,33,29970,Dylan Frittelli,.715,2.862,4
20,0,36799,Stephan Jaeger,.712,2.849,4
21,0,30926,Chris Kirk,.710,2.842,4
22,8,54628,Lee Hodges,.675,2.700,4
23,41,27349,Alex Noren,.614,2.457,4
24,0,34610,Matthias Schwab,.612,2.447,4
25,0,46732,Rick Lamb,.602,2.409,4
26,0,24138,Ian Poulter,.601,2.406,4
27,0,40026,Daniel Berger,.563,2.251,4
28,0,27214,Kevin Streelman,.555,2.219,4
29,0,45522,Christiaan Bezuidenhout,.518,2.074,4
30,18,31560,Brian Stuard,.491,1.966,4
31,0,24924,Bill Haas,.487,1.949,4
32,19,27095,Nick Watney,.485,1.942,4
33,40,27064,Jhonattan Vegas,.446,1.785,4
34,0,20396,Lee Westwood,.375,1.502,4
35,0,29268,Bronson Burgoon,.348,1.391,4
36,-29,32791,K.H. Lee,.334,1.336,4
37,0,34431,Robert Streb,.249,.996,4
38,0,55893,Sam Stevens,.248,.991,4
39,0,39324,J.J. Spaun,.202,.807,4
40,-36,57366,Cameron Young,.190,.759,4
41,0,46601,Trey Mullinax,.172,.688,4
42,-26,46340,Alex Smalley,.112,.447,4
43,0,35506,Mackenzie Hughes,.102,.408,4
44,0,46435,Austin Cook,.061,.245,4
45,0,39953,Chase Seiffert,.053,.211,4
46,0,23325,Vaughn Taylor,.001,.004,4
47,15,46414,Aaron Rai,-.062,-.247,4
48,0,49771,J.T. Poston,-.066,-.265,4
49,0,47995,Davis Riley,-.085,-.340,4
50,0,36689,Brooks Koepka,-.105,-.421,4
51,0,31202,William McGirt,-.146,-.585,4
52,0,25493,Nick Taylor,-.166,-.665,4
53,0,25900,Lucas Glover,-.198,-.790,4
54,7,36871,Matthew NeSmith,-.202,-.809,4
55,3,33122,Russell Knox,-.254,-1.014,4
56,0,40250,Taylor Pendrith,-.270,-1.080,4
57,-49,29908,C.T. Pan,-.282,-1.129,4
58,0,35110,Brett Drewitt,-.300,-1.201,4
59,0,36699,Patrick Rodgers,-.388,-1.552,4
60,0,47461,Andrew Kozan,-.404,-1.617,4
61,0,29420,Billy Horschel,-.420,-1.680,4
62,0,48699,Callum Tarren,-.458,-1.831,4
63,0,23320,Ryan Palmer,-.567,-2.266,4
64,0,10381,Curtis Thompson,-.568,-2.270,4
65,0,54421,Garrick Higgo,-.602,-2.407,4
66,0,40162,Justin Lower,-.666,-2.665,4
67,0,29484,Peter Uihlein,-.697,-2.786,4
68,0,36326,David Lipsky,-.726,-2.903,4
69,0,33486,Roger Sloan,-.735,-2.941,4
70,0,23621,Rory Sabbatini,-.959,-3.835,4
71,-40,47529,Mito Pereira,-1.086,-4.342,4
72,0,32139,Danny Willett,-1.108,-4.430,4
73,0,40115,Adam Svensson,-1.149,-4.595,4
