RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,45157,Cam Davis,3.272,6.544,2
2,21,25493,Nick Taylor,2.697,5.394,2
3,0,60004,Jacob Bridgeman,2.599,5.199,2
4,1,57975,Harry Hall,2.244,4.487,2
5,0,47504,Sam Burns,2.191,4.382,2
6,16,40162,Justin Lower,2.152,4.304,2
7,0,23320,Ryan Palmer,1.899,3.798,2
8,25,49960,Sepp Straka,1.892,3.783,2
9,59,36884,Ben Kohles,1.797,3.594,2
10,-9,59866,Nick Dunlap,1.780,3.560,2
11,0,37455,Si Woo Kim,1.715,3.431,2
12,0,46443,Brian Campbell,1.626,3.252,2
13,0,35450,Patrick Cantlay,1.571,3.142,2
14,0,33448,Justin Thomas,1.439,2.879,2
15,0,46601,Trey Mullinax,1.377,2.754,2
16,-4,27649,Brandt Snedeker,1.331,2.662,2
17,17,35532,Tom Hoge,1.229,2.457,2
18,39,36801,Mark Hubbard,1.140,2.280,2
19,17,46340,Alex Smalley,1.111,2.223,2
20,0,38991,Alejandro Tosti,0.987,1.974,2
21,0,47679,Victor Perez,0.964,1.928,2
22,38,39335,Kevin Roy,0.900,1.801,2
23,0,52513,Carson Young,0.885,1.771,2
24,0,40026,Daniel Berger,0.796,1.591,2
25,0,51977,Max Greyserman,0.668,1.336,2
26,46,55893,Sam Stevens,0.597,1.194,2
27,0,58605,Quade Cummins,0.584,1.168,2
28,12,48117,Kurt Kitayama,0.568,1.137,2
29,0,49947,Taylor Moore,0.459,0.918,2
30,18,59143,Mac Meissner,0.414,0.827,2
31,0,35461,Beau Hossler,0.378,0.755,2
32,-7,59018,Ryan Gerard,0.375,0.749,2
33,-27,54628,Lee Hodges,0.369,0.738,2
34,0,29420,Billy Horschel,0.356,0.713,2
35,25,54591,Ben Griffin,0.330,0.660,2
36,31,55789,Taylor Montgomery,0.324,0.648,2
37,0,58168,Davis Thompson,0.300,0.601,2
38,0,64693,Matthew Riedel,0.195,0.389,2
39,0,34099,Harris English,0.048,0.096,2
40,30,51287,Ryo Hisatsune,0.003,0.006,2
41,0,35310,Lanto Griffin,-0.017,-0.034,2
42,-21,29535,Brice Garnett,-0.027,-0.054,2
43,-24,49590,Frankie Capan III,-0.050,-0.101,2
44,0,35506,Mackenzie Hughes,-0.058,-0.116,2
45,0,56762,Will Gordon,-0.080,-0.160,2
46,-20,37275,Sam Ryder,-0.151,-0.302,2
47,0,39975,Michael Kim,-0.193,-0.387,2
48,0,27770,Camilo Villegas,-0.293,-0.585,2
49,-22,39546,Keith Mitchell,-0.318,-0.635,2
50,0,32102,Rickie Fowler,-0.392,-0.783,2
51,-23,23108,Matt Kuchar,-0.423,-0.846,2
52,0,33199,Matteo Manassero,-0.433,-0.866,2
53,0,30926,Chris Kirk,-0.476,-0.951,2
54,0,33597,Harry Higgs,-0.547,-1.094,2
55,0,47483,Will Zalatoris,-0.564,-1.127,2
56,0,59440,Ricky Castillo,-0.623,-1.245,2
57,0,26476,Chez Reavie,-0.717,-1.433,2
58,0,28089,Jason Day,-0.727,-1.454,2
59,0,47056,Rikuya Hoshino,-0.743,-1.486,2
60,0,35658,Kris Ventura,-0.745,-1.489,2
61,-59,51070,Vincent Norrman,-0.809,-1.618,2
62,-10,51894,Vince Whaley,-0.832,-1.663,2
63,-53,47591,Eric Cole,-0.919,-1.838,2
64,11,52375,Doug Ghim,-0.981,-1.961,2
65,11,12716,Charley Hoffman,-1.005,-2.010,2
66,0,36699,Patrick Rodgers,-1.367,-2.733,2
67,-37,39324,J.J. Spaun,-1.424,-2.848,2
68,-27,50582,Jeremy Paul,-1.592,-3.184,2
69,0,49771,J.T. Poston,-1.892,-3.784,2
70,0,60067,Joe Highsmith,-2.699,-5.398,2
71,-8,51696,Rico Hoey,-3.530,-7.060,2
