PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
50525,Collin Morikawa,2020 Waste Management Phoenix Open,-1.22125,0.426,1.711,0.55
29221,Webb Simpson,2020 Waste Management Phoenix Open,1.097,0.52,1.87,-0.021
33948,Byeong Hun An,2020 Waste Management Phoenix Open,-0.3475,0.522,0.603,1.188
29725,Tony Finau,2020 Waste Management Phoenix Open,1.2445,0.185,1.302,0.734
25818,Scott Piercy,2020 Waste Management Phoenix Open,0.49375,0.735,1.405,-0.169
48081,Xander Schauffele,2020 Waste Management Phoenix Open,-0.24725,1.021,0.093,0.849
32839,Hideki Matsuyama,2020 Waste Management Phoenix Open,-0.213,-0.408,1.387,0.949
25804,Bubba Watson,2020 Waste Management Phoenix Open,0.88775,0.808,0.94,0.079
29926,Danny Lee,2020 Waste Management Phoenix Open,-0.345,0.795,0.432,0.583
29974,Branden Grace,2020 Waste Management Phoenix Open,0.162,0.404,1.242,0.157
23108,Matt Kuchar,2020 Waste Management Phoenix Open,-0.08575,0.383,0.923,0.495
33448,Justin Thomas,2020 Waste Management Phoenix Open,1.00375,0.535,0.897,0.28
39977,Max Homa,2020 Waste Management Phoenix Open,0.914,0.782,0.453,0.317
33667,Carlos Ortiz,2020 Waste Management Phoenix Open,-0.067,0.592,0.229,0.712
28775,Nate Lashley,2020 Waste Management Phoenix Open,1.19775,-0.14,0.735,0.923
46970,Jon Rahm,2020 Waste Management Phoenix Open,0.57325,0.511,0.997,-0.116
39997,Corey Conners,2020 Waste Management Phoenix Open,-0.79025,1.041,0.63,-0.415
27129,Luke List,2020 Waste Management Phoenix Open,0.223,0.758,-0.16,0.644
39546,Keith Mitchell,2020 Waste Management Phoenix Open,0.52975,1.801,0.216,-0.831
34264,Hudson Swafford,2020 Waste Management Phoenix Open,0.783,-0.161,1.178,0.166
27141,J.B. Holmes,2020 Waste Management Phoenix Open,0.57775,0.295,0.608,0.235
39971,Sungjae Im,2020 Waste Management Phoenix Open,0.092,0.777,0.346,0.0
32333,Kevin Tway,2020 Waste Management Phoenix Open,-0.1515,0.553,0.937,-0.373
39324,J.J. Spaun,2020 Waste Management Phoenix Open,-0.889,0.138,1.679,-0.713
22371,Aaron Baddeley,2020 Waste Management Phoenix Open,-0.37,-0.091,-0.492,1.669
27974,Sung Kang,2020 Waste Management Phoenix Open,-1.3075,1.057,0.085,-0.119
35449,Adam Long,2020 Waste Management Phoenix Open,1.226,0.358,1.234,-0.603
34021,Bud Cauley,2020 Waste Management Phoenix Open,0.51425,-0.621,0.543,1.029
53165,Doc Redman,2020 Waste Management Phoenix Open,0.294,0.039,0.259,0.624
36801,Mark Hubbard,2020 Waste Management Phoenix Open,1.0735,0.464,0.232,0.195
33122,Russell Knox,2020 Waste Management Phoenix Open,0.82475,-0.624,1.114,0.401
36699,Patrick Rodgers,2020 Waste Management Phoenix Open,0.85475,1.511,-0.166,-0.484
32448,James Hahn,2020 Waste Management Phoenix Open,0.6175,-0.27,1.008,0.109
34099,Harris English,2020 Waste Management Phoenix Open,0.91825,0.731,-0.028,0.094
12716,Charley Hoffman,2020 Waste Management Phoenix Open,-0.03725,0.155,0.779,-0.181
29420,Billy Horschel,2020 Waste Management Phoenix Open,1.2875,-0.189,0.076,0.791
32254,Xinjun Zhang,2020 Waste Management Phoenix Open,0.823,-0.356,0.837,0.161
33399,Adam Hadwin,2020 Waste Management Phoenix Open,0.15225,0.139,-0.429,0.853
46550,Brandon Hagy,2020 Waste Management Phoenix Open,1.1725,0.401,-0.197,0.339
27936,Martin Laird,2020 Waste Management Phoenix Open,-1.06625,0.048,0.151,0.333
25493,Nick Taylor,2020 Waste Management Phoenix Open,-0.55275,0.242,-0.515,0.791
34213,Grayson Murray,2020 Waste Management Phoenix Open,-0.95775,0.757,0.235,-0.568
