PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
29974,Branden Grace,2021 U.S. Open,-0.7375,0.302,1.711,1.242
28237,Rory McIlroy,2021 U.S. Open,-0.54125,0.836,1.089,1.134
50525,Collin Morikawa,2021 U.S. Open,-0.2385,0.337,2.064,0.605
48081,Xander Schauffele,2021 U.S. Open,-0.4405,1.196,1.299,0.463
39834,Guido Migliozzi,2021 U.S. Open,-0.06075,0.487,1.302,1.039
46970,Jon Rahm,2021 U.S. Open,0.958,0.709,1.615,0.485
25364,Paul Casey,2021 U.S. Open,-0.05675,0.252,1.229,1.093
36689,Brooks Koepka,2021 U.S. Open,0.65675,0.915,1.039,0.157
40026,Daniel Berger,2021 U.S. Open,0.4385,0.038,1.669,0.372
34099,Harris English,2021 U.S. Open,0.9895,-0.221,1.148,1.101
26476,Chez Reavie,2021 U.S. Open,-1.1675,-0.407,1.442,0.9
26329,Louis Oosthuizen,2021 U.S. Open,1.78275,-0.105,1.058,0.782
34098,Russell Henley,2021 U.S. Open,0.54725,-0.641,1.722,0.639
27644,Brian Harman,2021 U.S. Open,0.13925,-0.344,1.152,0.82
34046,Jordan Spieth,2021 U.S. Open,0.2165,0.22,1.121,0.209
45486,Joaquin Niemann,2021 U.S. Open,-0.2645,0.81,0.97,-0.248
37455,Si Woo Kim,2021 U.S. Open,-0.7315,0.546,0.718,0.235
26331,Charl Schwartzel,2021 U.S. Open,0.324,-0.153,0.11,1.487
52215,Robert MacIntyre,2021 U.S. Open,-0.36375,0.257,0.515,0.61
32839,Hideki Matsuyama,2021 U.S. Open,0.14675,-0.235,1.495,0.111
27064,Jhonattan Vegas,2021 U.S. Open,-1.596,0.609,0.872,-0.117
25198,Francesco Molinari,2021 U.S. Open,0.91875,-0.262,0.54,1.071
27214,Kevin Streelman,2021 U.S. Open,0.6805,-0.484,0.576,1.532
21209,Sergio Garcia,2021 U.S. Open,0.53175,0.214,1.129,-0.108
35450,Patrick Cantlay,2021 U.S. Open,0.84025,0.622,-0.356,0.911
47056,Rikuya Hoshino,2021 U.S. Open,0.36325,-0.287,2.053,-0.612
35506,Mackenzie Hughes,2021 U.S. Open,0.88025,-0.196,0.803,0.529
34360,Patrick Reed,2021 U.S. Open,0.6365,-0.301,0.84,0.592
35310,Lanto Griffin,2021 U.S. Open,-0.041,0.293,0.839,-0.074
30925,Dustin Johnson,2021 U.S. Open,0.79275,0.77,0.425,-0.221
56278,Matthew Wolff,2021 U.S. Open,1.104,1.491,0.175,-0.752
27408,Martin Kaymer,2021 U.S. Open,0.617,-0.582,1.231,0.252
40098,Matt Fitzpatrick,2021 U.S. Open,-0.8615,0.076,0.935,-0.132
45522,Christiaan Bezuidenhout,2021 U.S. Open,0.432,-0.498,0.849,0.485
54783,Dylan Wu,2021 U.S. Open,0.4435,-0.44,0.029,1.235
1810,Phil Mickelson,2021 U.S. Open,-1.22475,0.098,0.371,0.273
26341,Wade Ormsby,2021 U.S. Open,0.0585,-0.436,0.762,0.382
39971,Sungjae Im,2021 U.S. Open,0.35525,-0.033,0.587,0.108
31323,Gary Woodland,2021 U.S. Open,-0.387,0.884,0.061,-0.291
35532,Tom Hoge,2021 U.S. Open,-0.089,-0.284,0.831,0.06
23814,Edoardo Molinari,2021 U.S. Open,0.4385,0.173,0.82,-0.414
33448,Justin Thomas,2021 U.S. Open,1.20625,0.095,-0.413,0.879
51890,Greyson Sigg,2021 U.S. Open,-0.866,0.102,0.303,-0.022
33204,Shane Lowry,2021 U.S. Open,-1.357,-0.753,1.026,0.102
46046,Scottie Scheffler,2021 U.S. Open,2.16425,-0.425,0.952,-0.174
25804,Bubba Watson,2021 U.S. Open,-0.0315,0.512,-0.314,0.101
56630,Akshay Bhatia,2021 U.S. Open,-0.50175,-0.206,-0.143,0.618
47959,Bryson DeChambeau,2021 U.S. Open,1.2945,1.487,0.505,-1.768
20396,Lee Westwood,2021 U.S. Open,0.424,0.175,-0.101,0.02
24502,Adam Scott,2021 U.S. Open,0.982,0.265,-0.557,0.327
33404,Chris Baker,2021 U.S. Open,1.487,-0.57,0.675,-0.075
20229,Stewart Cink,2021 U.S. Open,-0.2145,0.223,-0.333,0.092
26499,Rafa Cabrera Bello,2021 U.S. Open,0.3825,-0.426,-0.078,0.389
12716,Charley Hoffman,2021 U.S. Open,0.0055,0.249,-0.71,0.223
45836,Richard Bland,2021 U.S. Open,0.519,-0.289,-0.72,0.757
49771,J.T. Poston,2021 U.S. Open,1.02225,-0.351,-0.28,0.376
36699,Patrick Rodgers,2021 U.S. Open,1.554,0.793,-0.64,-0.439
56272,Wilco Nienaber,2021 U.S. Open,-0.926,1.562,-0.9,-0.968
26300,Matt Jones,2021 U.S. Open,-0.6735,-0.238,-1.477,1.406
24138,Ian Poulter,2021 U.S. Open,1.27025,-0.027,-0.35,-0.126
30911,Tommy Fleetwood,2021 U.S. Open,0.89875,0.042,-0.143,-0.531
29478,Kevin Kisner,2021 U.S. Open,0.71825,-0.512,-0.598,0.409
26851,Marc Leishman,2021 U.S. Open,-0.00925,-0.303,-0.202,-0.219
29970,Dylan Frittelli,2021 U.S. Open,1.28125,0.36,-0.907,-0.217
32640,Troy Merritt,2021 U.S. Open,-0.01025,-0.904,-0.1,0.032
52411,Kyle Westmoreland,2021 U.S. Open,-0.1965,0.716,-0.507,-1.246
33399,Adam Hadwin,2021 U.S. Open,1.99325,-0.411,-0.464,-0.351
46732,Rick Lamb,2021 U.S. Open,1.967,0.265,-0.274,-1.44
28679,Fabián Gómez,2021 U.S. Open,-0.75975,-1.223,-0.584,0.084
55789,Taylor Montgomery,2021 U.S. Open,1.62,1.015,-2.117,-0.501
25632,Jimmy Walker,2021 U.S. Open,0.22625,-0.353,-1.234,-1.122
