RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,29908,C.T. Pan,1.640,6.558,4
2,0,24138,Ian Poulter,1.585,6.341,4
3,0,28307,Matt Every,1.362,5.448,4
4,0,46550,Brandon Hagy,1.312,5.249,4
5,0,39251,Ryan Ruffels,1.232,4.926,4
6,0,29223,Sam Saunders,1.136,4.544,4
7,0,25345,Carl Pettersson,1.133,4.532,4
8,0,27770,Camilo Villegas,1.087,4.348,4
9,0,34409,David Lingmerth,1.036,4.142,4
10,0,25834,Daniel Summerhays,.991,3.965,4
11,0,27064,Jhonattan Vegas,.942,3.768,4
12,0,23800,Bryce Molder,.919,3.675,4
13,0,26476,Chez Reavie,.915,3.659,4
14,0,29289,S.Y. Noh,.897,3.588,4
15,0,23621,Rory Sabbatini,.893,3.572,4
16,0,31557,Jim Herman,.840,3.358,4
17,0,46440,Smylie Kaufman,.834,3.335,4
18,0,25562,Andres Romero,.793,3.170,4
19,0,24357,K.J. Choi,.750,3.001,4
20,0,35545,Blayne Barber,.711,2.843,4
21,0,12510,Chad Campbell,.706,2.823,4
22,0,06567,Vijay Singh,.687,2.747,4
23,0,32448,James Hahn,.647,2.587,4
24,0,25892,Steve Wheatcroft,.637,2.547,4
25,0,27141,J.B. Holmes,.624,2.496,4
26,0,24140,Sean O'Hair,.616,2.464,4
27,0,12716,Charley Hoffman,.610,2.441,4
28,0,48822,Sebastián Muñoz,.599,2.394,4
29,0,28252,Seamus Power,.595,2.381,4
30,0,23108,Matt Kuchar,.562,2.249,4
31,0,23541,Ben Crane,.524,2.095,4
32,0,29926,Danny Lee,.471,1.884,4
33,0,19803,Ryan Armour,.458,1.831,4
34,0,29720,Andres Gonzales,.405,1.621,4
35,0,35532,Tom Hoge,.383,1.530,4
36,0,47128,Richy Werenski,.371,1.484,4
37,0,34264,Hudson Swafford,.355,1.420,4
38,0,30692,Scott Stallings,.354,1.415,4
39,0,32366,Kevin Chappell,.335,1.339,4
40,0,28132,Tyrone Van Aswegen,.292,1.167,4
41,0,27095,Nick Watney,.248,.992,4
42,0,36801,Mark Hubbard,.231,.924,4
43,0,32333,Kevin Tway,.217,.867,4
44,0,34466,Peter Malnati,.187,.748,4
45,0,28500,Martin Flores,.174,.697,4
46,0,22056,Cameron Percy,.101,.402,4
47,0,24358,Robert Garrigus,.046,.182,4
48,0,35450,Patrick Cantlay,.028,.112,4
49,0,25804,Bubba Watson,.000,-.002,4
50,0,49771,J.T. Poston,-.025,-.102,4
51,0,20771,Steven Alker,-.073,-.292,4
52,0,49298,Kramer Hickok,-.089,-.357,4
53,0,30925,Dustin Johnson,-.096,-.384,4
54,0,27958,Ryan Blaum,-.099,-.395,4
55,0,29725,Tony Finau,-.101,-.406,4
56,0,25720,Chad Collins,-.103,-.411,4
57,0,47989,Sam Horsfield,-.202,-.807,4
58,0,33461,Morgan Hoffmann,-.262,-1.048,4
59,0,33141,Keegan Bradley,-.358,-1.433,4
60,0,27436,Graham DeLaet,-.419,-1.676,4
61,0,35506,Mackenzie Hughes,-.507,-2.027,4
62,0,47994,Lee McCoy,-.523,-2.091,4
63,0,23497,Tag Ridings,-.530,-2.121,4
64,0,10809,Jim Furyk,-.550,-2.202,4
65,0,31323,Gary Woodland,-.578,-2.313,4
66,0,37189,Harold Varner III,-.590,-2.361,4
67,0,20229,Stewart Cink,-.659,-2.636,4
68,0,30926,Chris Kirk,-.729,-2.918,4
69,0,20104,Ken Duke,-.734,-2.936,4
70,0,46441,Robby Shelton,-.788,-3.154,4
71,0,35300,Andrew Loupe,-.876,-3.506,4
72,0,24846,Ricky Barnes,-1.242,-4.970,4
73,0,27129,Luke List,-1.345,-5.380,4
74,0,46501,Ollie Schniederjans,-1.590,-6.362,4
75,0,28093,Miguel Angel Carballo,-1.593,-6.371,4
76,0,35110,Brett Drewitt,-1.624,-6.497,4
