RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,40026,Daniel Berger,2.888,1.125,0.848,0.915,4
2,0,39975,Michael Kim,2.825,0.736,1.219,0.870,4
3,61,33653,Thomas Detry,2.805,0.857,1.763,0.185,4
4,16,37378,Min Woo Lee,2.492,1.108,-0.289,1.673,4
5,25,33448,Justin Thomas,2.103,0.872,1.260,-0.029,4
6,64,33399,Adam Hadwin,2.085,1.020,0.514,0.552,4
7,0,47347,Adam Schenk,1.964,0.877,0.299,0.788,4
8,54,34046,Jordan Spieth,1.961,0.223,1.747,-0.008,4
9,20,49771,J.T. Poston,1.865,0.226,0.660,0.979,4
10,35,32839,Hideki Matsuyama,1.659,-0.343,0.829,1.173,4
11,41,58168,Davis Thompson,1.611,0.854,-0.193,0.949,4
12,13,52215,Robert MacIntyre,1.591,1.147,0.461,-0.017,4
13,19,39546,Keith Mitchell,1.578,0.993,0.364,0.221,4
14,20,49947,Taylor Moore,1.534,1.255,-0.165,0.444,4
15,-3,52686,Rasmus Højgaard,1.482,1.308,0.558,-0.384,4
15,18,37455,Si Woo Kim,1.482,0.825,1.303,-0.645,4
17,0,28252,Seamus Power,1.474,-0.483,1.121,0.836,4
18,6,31323,Gary Woodland,1.358,0.592,0.974,-0.208,4
19,40,45242,Kevin Yu,1.314,1.227,0.633,-0.546,4
20,0,57586,Jesper Svensson,1.269,0.537,0.920,-0.189,4
21,0,51890,Greyson Sigg,1.252,0.760,0.196,0.296,4
22,49,51766,Wyndham Clark,1.229,-0.492,0.631,1.090,4
23,20,27644,Brian Harman,1.210,1.040,-0.359,0.530,4
24,0,40115,Adam Svensson,1.134,0.167,0.586,0.381,4
25,32,45522,Christiaan Bezuidenhout,1.116,-0.265,0.609,0.772,4
26,-24,49960,Sepp Straka,1.106,0.284,1.418,-0.597,4
27,0,39327,Ben Silverman,1.089,-0.247,0.725,0.610,4
28,0,48117,Kurt Kitayama,0.940,0.291,0.600,0.049,4
29,0,48887,Matt Wallace,0.881,-0.738,0.817,0.802,4
30,12,47993,Denny McCarthy,0.840,-0.043,0.947,-0.065,4
31,0,29908,C.T. Pan,0.811,0.483,-0.053,0.381,4
32,36,54591,Ben Griffin,0.761,0.448,0.555,-0.242,4
33,16,35506,Mackenzie Hughes,0.740,0.009,0.294,0.437,4
34,0,51977,Max Greyserman,0.707,-0.549,0.973,0.283,4
35,0,34021,Bud Cauley,0.704,0.184,0.241,0.278,4
36,-30,46046,Scottie Scheffler,0.642,0.541,0.594,-0.492,4
37,0,27770,Camilo Villegas,0.639,-0.407,0.659,0.386,4
38,0,57900,Chandler Phillips,0.624,0.303,-0.371,0.692,4
39,-4,47504,Sam Burns,0.565,-0.087,0.970,-0.318,4
40,0,51070,Vincent Norrman,0.562,0.279,0.987,-0.705,4
41,12,56630,Akshay Bhatia,0.537,0.245,0.451,-0.160,4
42,-27,52375,Doug Ghim,0.508,0.023,0.647,-0.163,4
43,-36,46442,Maverick McNealy,0.485,0.180,0.451,-0.146,4
44,-3,25493,Nick Taylor,0.464,0.073,0.461,-0.069,4
45,0,58933,Will Chandler,0.435,-1.025,0.395,1.066,4
46,4,57366,Cameron Young,0.314,0.820,-0.472,-0.034,4
47,0,37275,Sam Ryder,0.308,-0.802,0.891,0.218,4
48,0,46601,Trey Mullinax,0.300,0.610,-0.301,-0.010,4
49,0,35658,Kris Ventura,0.193,0.054,0.246,-0.108,4
50,24,51634,Sahith Theegala,0.183,0.321,0.493,-0.632,4
51,0,46340,Alex Smalley,0.120,0.056,0.110,-0.046,4
52,2,54628,Lee Hodges,0.085,0.184,0.112,-0.211,4
53,0,34256,Andrew Putnam,0.062,-1.039,1.346,-0.246,4
54,0,27139,David Skinns,-0.100,-0.828,0.888,-0.160,4
55,-45,55182,Tom Kim,-0.109,0.193,0.250,-0.552,4
56,0,34466,Peter Malnati,-0.147,-0.561,-2.321,2.735,4
57,-2,59866,Nick Dunlap,-0.171,-1.266,0.440,0.655,4
58,0,29936,Ryan Fox,-0.185,-0.488,-0.122,0.426,4
59,0,27129,Luke List,-0.189,0.349,-0.251,-0.287,4
60,0,52453,Nicolai Højgaard,-0.203,-0.561,1.220,-0.862,4
61,0,32791,K.H. Lee,-0.212,-0.314,-0.590,0.692,4
62,-40,47420,Jake Knapp,-0.309,-1.144,1.012,-0.176,4
63,-2,39971,Sungjae Im,-0.412,0.030,-1.098,0.656,4
64,0,56762,Will Gordon,-0.444,0.684,-0.670,-0.458,4
65,-34,55893,Sam Stevens,-0.531,0.424,-1.086,0.132,4
66,0,29535,Brice Garnett,-0.606,0.024,-0.907,0.277,4
67,-28,33948,Byeong Hun An,-0.744,0.690,-0.429,-1.005,4
67,6,35461,Beau Hossler,-0.744,-0.710,-0.086,0.052,4
69,0,27214,Kevin Streelman,-1.080,-0.365,-0.362,-0.352,4
70,-12,39997,Corey Conners,-1.155,-0.255,0.123,-1.023,4
71,0,31646,Emiliano Grillo,-1.208,-0.232,-1.073,0.097,4
72,3,48153,Matthieu Pavon,-1.372,0.130,-1.155,-0.347,4
73,0,27649,Brandt Snedeker,-1.415,-0.108,-0.534,-0.773,4
74,0,55789,Taylor Montgomery,-1.529,-0.325,-1.304,0.100,4
75,0,52513,Carson Young,-1.577,-0.455,-0.952,-0.169,4
76,0,57364,Michael Thorbjornsen,-2.036,-0.350,-0.160,-1.526,4
77,0,23320,Ryan Palmer,-2.472,-0.176,-1.732,-0.564,4
