RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,58933,Will Chandler,2.229,8.916,4
2,14,33653,Thomas Detry,2.108,8.434,4
3,72,46442,Maverick McNealy,1.929,7.715,4
4,73,57366,Cameron Young,1.849,7.398,4
5,19,45522,Christiaan Bezuidenhout,1.798,7.193,4
6,49,35461,Beau Hossler,1.658,6.631,4
7,0,52513,Carson Young,1.491,5.964,4
8,0,46340,Alex Smalley,1.294,5.176,4
9,0,34256,Andrew Putnam,1.102,4.409,4
10,58,52215,Robert MacIntyre,1.073,4.291,4
11,22,48153,Matthieu Pavon,1.036,4.144,4
12,58,34046,Jordan Spieth,0.952,3.810,4
13,18,55893,Sam Stevens,0.944,3.778,4
14,33,49947,Taylor Moore,0.879,3.518,4
15,0,52453,Nicolai Højgaard,0.867,3.467,4
16,0,27129,Luke List,0.852,3.409,4
17,0,27649,Brandt Snedeker,0.829,3.315,4
18,48,47993,Denny McCarthy,0.824,3.297,4
19,32,49960,Sepp Straka,0.808,3.232,4
20,44,47420,Jake Knapp,0.722,2.889,4
21,0,34021,Bud Cauley,0.710,2.841,4
22,17,25493,Nick Taylor,0.700,2.799,4
23,36,52686,Rasmus Højgaard,0.682,2.728,4
24,0,46601,Trey Mullinax,0.614,2.455,4
25,0,39327,Ben Silverman,0.575,2.301,4
26,37,33448,Justin Thomas,0.560,2.242,4
27,-18,55182,Tom Kim,0.523,2.091,4
28,-6,46046,Scottie Scheffler,0.521,2.086,4
29,0,55789,Taylor Montgomery,0.443,1.771,4
30,44,51766,Wyndham Clark,0.435,1.740,4
31,-18,56630,Akshay Bhatia,0.377,1.509,4
32,0,37275,Sam Ryder,0.356,1.423,4
33,36,45242,Kevin Yu,0.349,1.398,4
34,0,39975,Michael Kim,0.339,1.357,4
35,-3,33399,Adam Hadwin,0.328,1.314,4
36,-24,39971,Sungjae Im,0.326,1.303,4
37,0,34466,Peter Malnati,0.311,1.243,4
38,0,40026,Daniel Berger,0.275,1.102,4
39,0,27139,David Skinns,0.264,1.056,4
40,0,57364,Michael Thorbjornsen,0.199,0.797,4
41,-4,59866,Nick Dunlap,0.085,0.339,4
42,-6,31323,Gary Woodland,0.056,0.223,4
43,0,35658,Kris Ventura,-0.029,-0.117,4
44,12,27644,Brian Harman,-0.047,-0.186,4
45,-27,37455,Si Woo Kim,-0.068,-0.273,4
46,-18,35506,Mackenzie Hughes,-0.077,-0.306,4
47,18,54591,Ben Griffin,-0.097,-0.388,4
48,0,29936,Ryan Fox,-0.152,-0.607,4
49,-32,54628,Lee Hodges,-0.171,-0.684,4
50,26,49771,J.T. Poston,-0.201,-0.805,4
51,0,27770,Camilo Villegas,-0.225,-0.899,4
52,0,29535,Brice Garnett,-0.231,-0.922,4
53,0,27214,Kevin Streelman,-0.257,-1.027,4
54,-50,51634,Sahith Theegala,-0.269,-1.077,4
55,-21,37378,Min Woo Lee,-0.328,-1.313,4
56,0,51890,Greyson Sigg,-0.338,-1.352,4
57,21,52375,Doug Ghim,-0.344,-1.375,4
58,-12,47504,Sam Burns,-0.401,-1.605,4
59,-17,39546,Keith Mitchell,-0.414,-1.656,4
60,0,57900,Chandler Phillips,-0.460,-1.839,4
61,0,48887,Matt Wallace,-0.467,-1.869,4
62,0,40115,Adam Svensson,-0.470,-1.880,4
63,-19,32839,Hideki Matsuyama,-0.495,-1.981,4
64,0,51977,Max Greyserman,-0.543,-2.173,4
65,0,32791,K.H. Lee,-0.625,-2.498,4
66,0,56762,Will Gordon,-0.642,-2.568,4
67,4,39997,Corey Conners,-0.681,-2.724,4
68,0,48117,Kurt Kitayama,-0.776,-3.104,4
69,0,47347,Adam Schenk,-0.800,-3.200,4
70,-12,28252,Seamus Power,-0.810,-3.240,4
71,-46,33948,Byeong Hun An,-0.843,-3.370,4
72,0,31646,Emiliano Grillo,-0.878,-3.512,4
73,0,29908,C.T. Pan,-0.897,-3.589,4
74,-31,58168,Davis Thompson,-0.947,-3.787,4
75,0,23320,Ryan Palmer,-1.114,-4.456,4
76,0,57586,Jesper Svensson,-1.605,-6.419,4
77,0,51070,Vincent Norrman,-1.898,-7.592,4
