RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,35310,Lanto Griffin,2.404,9.614,4
2,0,30692,Scott Stallings,2.282,9.129,4
3,0,54591,Ben Griffin,2.132,8.528,4
4,0,54421,Garrick Higgo,1.782,7.128,4
5,0,30163,Henrik Norlander,1.693,6.772,4
6,0,32640,Troy Merritt,1.638,6.553,4
7,0,27129,Luke List,1.501,6.002,4
8,0,45522,Christiaan Bezuidenhout,1.229,4.915,4
9,0,50992,Brett White,1.057,4.228,4
10,0,49766,Hank Lebioda,1.023,4.093,4
11,0,40115,Adam Svensson,0.991,3.963,4
12,0,33413,Ben Martin,0.960,3.841,4
13,0,29908,C.T. Pan,0.901,3.603,4
14,0,58696,Peter Kuest,0.858,3.433,4
15,0,27554,Scott Harrington,0.851,3.404,4
16,0,27349,Alex Noren,0.846,3.382,4
17,0,51894,Vince Whaley,0.804,3.215,4
18,0,30750,Tommy Gainey,0.757,3.026,4
19,0,46340,Alex Smalley,0.751,3.005,4
20,0,34431,Robert Streb,0.734,2.936,4
21,0,27556,Ted Potter Jr.,0.699,2.797,4
22,0,52372,Cameron Champ,0.691,2.765,4
23,0,27895,Jonas Blixt,0.682,2.729,4
24,0,54628,Lee Hodges,0.679,2.716,4
25,0,39058,Lucas Herbert,0.674,2.694,4
26,0,34076,Joel Dahmen,0.669,2.676,4
27,0,34563,Chesson Hadley,0.559,2.234,4
28,0,37338,Zecheng Dou,0.538,2.151,4
29,0,35879,Kelly Kraft,0.528,2.110,4
30,0,32366,Kevin Chappell,0.526,2.104,4
31,0,47128,Richy Werenski,0.499,1.996,4
32,0,55454,Carl Yuan,0.496,1.982,4
33,0,49298,Kramer Hickok,0.493,1.972,4
34,0,27963,Chris Stroud,0.483,1.933,4
35,0,36871,Matt NeSmith,0.459,1.837,4
36,0,33122,Russell Knox,0.409,1.635,4
37,0,25632,Jimmy Walker,0.402,1.608,4
38,0,22056,Cameron Percy,0.271,1.082,4
39,0,45609,Tyler Duncan,0.265,1.059,4
40,0,23320,Ryan Palmer,0.229,0.917,4
41,0,46435,Austin Cook,0.217,0.866,4
42,0,29478,Kevin Kisner,0.169,0.676,4
43,0,47988,Nick Hardy,0.149,0.594,4
44,0,33404,Chris Baker,0.143,0.572,4
45,0,36801,Mark Hubbard,0.127,0.506,4
46,0,47079,Harrison Endycott,0.081,0.323,4
47,0,48084,Wesley Bryan,0.066,0.264,4
48,0,37275,Sam Ryder,0.055,0.219,4
49,0,31557,Jim Herman,0.049,0.197,4
50,0,56630,Akshay Bhatia,0.012,0.046,4
51,0,35532,Tom Hoge,-0.005,-0.019,4
52,0,58168,Davis Thompson,-0.018,-0.073,4
53,0,27649,Brandt Snedeker,-0.078,-0.311,4
54,0,35461,Beau Hossler,-0.079,-0.316,4
55,0,34466,Peter Malnati,-0.080,-0.320,4
56,0,33597,Harry Higgs,-0.086,-0.344,4
57,0,52955,Ludvig Åberg,-0.095,-0.380,4
57,0,27936,Martin Laird,-0.095,-0.382,4
59,0,29970,Dylan Frittelli,-0.107,-0.428,4
60,0,40006,Erik van Rooyen,-0.108,-0.432,4
61,0,60008,Ford Clegg,-0.123,-0.493,4
62,0,33410,Andrew Landry,-0.147,-0.587,4
63,0,63455,Ross Steelman,-0.282,-1.129,4
64,0,47983,Chad Ramey,-0.318,-1.271,4
65,0,48119,Ben Taylor,-0.321,-1.283,4
66,0,47591,Eric Cole,-0.325,-1.300,4
67,0,39954,Cody Gribble,-0.331,-1.326,4
68,0,36799,Stephan Jaeger,-0.366,-1.466,4
69,0,37278,Nicholas Lindheim,-0.402,-1.610,4
70,0,53165,Doc Redman,-0.492,-1.967,4
71,0,32662,Michael Gligic,-0.523,-2.091,4
72,0,35449,Adam Long,-0.594,-2.376,4
73,0,52374,Brandon Wu,-0.785,-3.139,4
74,0,36326,David Lipsky,-0.889,-3.556,4
75,0,31202,William McGirt,-0.991,-3.964,4
76,0,52411,Kyle Westmoreland,-1.094,-4.375,4
77,0,49453,Trevor Cone,-1.369,-5.475,4
78,0,48699,Callum Tarren,-1.469,-5.877,4
