RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,11,33204,Shane Lowry,2.730,.979,1.260,.491,4
2,53,50493,Justin Suh,2.705,1.069,1.546,.089,4
3,0,52374,Brandon Wu,2.484,.594,1.881,.009,4
4,0,34409,David Lingmerth,2.361,-.199,1.574,.985,4
5,0,30926,Chris Kirk,2.319,.568,1.572,.178,4
6,48,49960,Sepp Straka,2.170,.451,1.892,-.173,4
7,0,59018,Ryan Gerard,2.105,.428,1.742,-.064,4
8,0,39067,MJ Daffue,2.040,.643,.947,.450,4
9,10,36799,Stephan Jaeger,2.015,1.260,.987,-.233,4
10,0,46441,Robby Shelton,1.837,.565,.848,.423,4
11,0,30110,Kyle Stanley,1.792,.480,1.776,-.464,4
12,9,49298,Kramer Hickok,1.731,.383,1.201,.147,4
13,0,39335,Kevin Roy,1.718,.863,1.505,-.650,4
14,37,45609,Tyler Duncan,1.682,1.121,-.142,.703,4
15,8,33674,Adrian Meronk,1.630,.058,.988,.584,4
16,0,47591,Eric Cole,1.607,.579,1.065,-.037,4
17,0,31557,Jim Herman,1.596,-.018,.676,.938,4
18,0,47995,Davis Riley,1.541,.510,1.020,.011,4
19,22,39971,Sungjae Im,1.444,1.020,-.181,.605,4
20,0,27554,Scott Harrington,1.248,.027,.999,.221,4
21,0,24024,Zach Johnson,1.235,.306,.984,-.056,4
22,0,47079,Harrison Endycott,1.210,-.470,1.549,.130,4
23,0,33948,Byeong Hun An,1.084,-.081,.963,.202,4
24,0,36801,Mark Hubbard,1.078,.492,.616,-.030,4
25,0,35110,Brett Drewitt,.984,-.683,1.622,.045,4
26,0,34374,Erik Barnes,.966,.210,.934,-.178,4
27,0,51070,Vincent Norrman,.947,-.386,.595,.738,4
28,0,54783,Dylan Wu,.919,.431,.987,-.500,4
29,0,33413,Ben Martin,.892,.169,.515,.208,4
30,0,56630,Akshay Bhatia,.850,-.181,1.449,-.418,4
31,0,32366,Kevin Chappell,.699,.117,.197,.385,4
32,0,56762,Will Gordon,.695,-.465,.896,.264,4
33,0,48887,Matt Wallace,.653,-1.175,1.977,-.150,4
34,0,22056,Cameron Percy,.591,.289,.223,.079,4
35,0,54591,Ben Griffin,.586,.534,.044,.007,4
36,-20,32139,Danny Willett,.539,-.483,.197,.824,4
37,0,40250,Taylor Pendrith,.538,.292,.052,.194,4
38,-11,54628,Lee Hodges,.512,.210,.121,.181,4
39,0,28420,Ryan Brehm,.473,.324,.558,-.410,4
40,0,25632,Jimmy Walker,.472,-1.105,.714,.863,4
41,0,37378,Min Woo Lee,.469,1.088,.141,-.760,4
42,0,49771,J.T. Poston,.437,-.005,-.166,.608,4
43,0,51491,Brandon Matthews,.406,-.118,.851,-.328,4
44,0,31202,William McGirt,.358,.241,-.129,.246,4
45,20,45522,Christiaan Bezuidenhout,.343,.560,.294,-.511,4
46,17,50188,S.H. Kim,.318,.522,-.688,.484,4
47,11,47347,Adam Schenk,.274,.127,.072,.075,4
48,0,24924,Bill Haas,.271,.130,-.689,.829,4
49,0,35879,Kelly Kraft,.253,.259,.191,-.198,4
50,-25,40115,Adam Svensson,.210,-.422,.390,.242,4
51,0,40058,Zac Blair,.209,.253,-.876,.832,4
52,15,48119,Ben Taylor,.162,-1.080,.416,.826,4
53,0,19803,Ryan Armour,.146,.012,-.421,.555,4
54,-37,27064,Jhonattan Vegas,.139,.728,.571,-1.160,4
55,0,34255,Joseph Bramlett,.125,-.432,.160,.396,4
56,0,36724,Augusto Núñez,.124,-.524,-.334,.982,4
57,0,54421,Garrick Higgo,.002,-.498,.158,.342,4
58,0,29535,Brice Garnett,-.006,-.171,.315,-.150,4
59,0,29970,Dylan Frittelli,-.007,-.030,.528,-.504,4
60,-34,34610,Matthias Schwab,-.053,-.076,-.912,.934,4
61,0,52513,Carson Young,-.080,.935,-.695,-.320,4
62,0,49964,Aaron Wise,-.111,-.082,-.282,.253,4
63,0,59836,Pierceson Coody,-.127,-.535,1.097,-.688,4
64,-30,32333,Kevin Tway,-.139,-.156,.313,-.297,4
65,0,29221,Webb Simpson,-.297,.651,-.064,-.884,4
66,0,29420,Billy Horschel,-.438,-.056,-1.180,.797,4
67,0,51997,Andrew Novak,-.482,-.192,-.559,.268,4
68,0,27141,J.B. Holmes,-.490,-.230,-.037,-.223,4
69,0,34563,Chesson Hadley,-.512,-.181,1.181,-1.512,4
70,0,39954,Cody Gribble,-.540,-.218,.187,-.509,4
71,0,49453,Trevor Cone,-.630,.036,-.641,-.025,4
72,0,57975,Harry Hall,-.640,-.118,-.741,.219,4
73,0,52514,Trace Crowe,-.694,-.287,-.952,.546,4
74,0,31577,Tano Goya,-.756,.502,-1.103,-.155,4
75,0,33408,Tyson Alexander,-.909,-.185,-.556,-.168,4
76,0,58967,Trevor Werbylo,-.962,.867,-1.559,-.270,4
77,0,20766,Padraig Harrington,-1.077,.427,-1.395,-.109,4
78,0,22046,Geoff Ogilvy,-1.122,-.155,-.631,-.335,4
79,0,25686,Jason Dufner,-1.205,-.493,-.732,.020,4
80,0,49303,Anders Albertson,-2.364,-1.452,-1.189,.278,4
