RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,10,48119,Ben Taylor,2.300,9.201,4
2,0,47591,Eric Cole,2.106,8.422,4
3,0,49303,Anders Albertson,2.076,8.305,4
4,0,33413,Ben Martin,1.571,6.282,4
5,8,45609,Tyler Duncan,1.530,6.121,4
6,0,34563,Chesson Hadley,1.475,5.899,4
7,0,51997,Andrew Novak,1.444,5.777,4
8,0,58967,Trevor Werbylo,1.425,5.698,4
9,0,30926,Chris Kirk,1.394,5.575,4
10,0,22056,Cameron Percy,1.372,5.486,4
11,56,27064,Jhonattan Vegas,1.324,5.294,4
12,0,54783,Dylan Wu,1.294,5.176,4
13,0,28420,Ryan Brehm,1.240,4.959,4
14,6,54628,Lee Hodges,1.200,4.801,4
15,0,29420,Billy Horschel,1.151,4.603,4
16,0,49964,Aaron Wise,1.073,4.293,4
17,0,52513,Carson Young,1.043,4.170,4
18,0,20766,Padraig Harrington,1.040,4.159,4
19,0,29970,Dylan Frittelli,.969,3.876,4
19,0,31577,Tano Goya,.969,3.875,4
21,0,54421,Garrick Higgo,.961,3.842,4
22,0,54591,Ben Griffin,.877,3.508,4
23,0,37378,Min Woo Lee,.743,2.973,4
24,0,24024,Zach Johnson,.728,2.910,4
25,0,59018,Ryan Gerard,.607,2.429,4
26,0,31202,William McGirt,.605,2.418,4
27,-4,47347,Adam Schenk,.438,1.753,4
28,13,32139,Danny Willett,.424,1.695,4
29,0,25686,Jason Dufner,.418,1.670,4
30,0,52514,Trace Crowe,.407,1.626,4
31,0,33948,Byeong Hun An,.379,1.515,4
32,-11,45522,Christiaan Bezuidenhout,.370,1.479,4
33,0,48887,Matt Wallace,.310,1.239,4
34,-15,49960,Sepp Straka,.292,1.169,4
35,0,32366,Kevin Chappell,.264,1.054,4
36,0,40058,Zac Blair,.254,1.016,4
37,-28,40115,Adam Svensson,.253,1.010,4
38,0,29535,Brice Garnett,.218,.872,4
39,0,40250,Taylor Pendrith,.174,.697,4
40,0,31557,Jim Herman,.116,.465,4
41,0,34255,Joseph Bramlett,.088,.351,4
42,21,33674,Adrian Meronk,.082,.329,4
43,0,56762,Will Gordon,.017,.069,4
44,16,34610,Matthias Schwab,.016,.062,4
45,0,47079,Harrison Endycott,.003,.012,4
46,0,25632,Jimmy Walker,-.009,-.038,4
47,1,49298,Kramer Hickok,-.019,-.075,4
48,0,35110,Brett Drewitt,-.021,-.086,4
49,0,27554,Scott Harrington,-.035,-.140,4
50,0,35879,Kelly Kraft,-.040,-.160,4
51,-25,27141,J.B. Holmes,-.048,-.192,4
52,0,57975,Harry Hall,-.148,-.592,4
52,0,34409,David Lingmerth,-.148,-.592,4
52,-14,32333,Kevin Tway,-.148,-.593,4
55,0,49453,Trevor Cone,-.158,-.631,4
56,0,59836,Pierceson Coody,-.161,-.644,4
57,0,51491,Brandon Matthews,-.193,-.772,4
58,-44,50493,Justin Suh,-.242,-.968,4
59,-13,33204,Shane Lowry,-.267,-1.070,4
60,2,36799,Stephan Jaeger,-.302,-1.208,4
61,0,36801,Mark Hubbard,-.366,-1.463,4
62,0,46441,Robby Shelton,-.374,-1.498,4
63,0,33408,Tyson Alexander,-.378,-1.513,4
64,0,56630,Akshay Bhatia,-.388,-1.551,4
65,0,19803,Ryan Armour,-.433,-1.733,4
66,0,29221,Webb Simpson,-.491,-1.963,4
67,0,34374,Erik Barnes,-.504,-2.015,4
68,0,39067,MJ Daffue,-.578,-2.311,4
68,0,47995,Davis Riley,-.578,-2.314,4
70,-66,50188,S.H. Kim,-.605,-2.421,4
71,0,36724,Augusto Núñez,-.661,-2.645,4
72,0,49771,J.T. Poston,-.724,-2.898,4
73,-18,39971,Sungjae Im,-.732,-2.927,4
74,0,39335,Kevin Roy,-.755,-3.022,4
75,0,52374,Brandon Wu,-.772,-3.087,4
76,0,24924,Bill Haas,-.808,-3.233,4
77,0,22046,Geoff Ogilvy,-.916,-3.664,4
78,0,39954,Cody Gribble,-.997,-3.989,4
79,0,51070,Vincent Norrman,-1.234,-4.937,4
80,0,30110,Kyle Stanley,-1.829,-7.316,4
