PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
39997,Corey Conners,2022 Arnold Palmer Invitational pres. by Mastercard,-0.77325,0.916,0.96,0.942
49964,Aaron Wise,2022 Arnold Palmer Invitational pres. by Mastercard,-1.0965,1.22,0.79,0.631
46970,Jon Rahm,2022 Arnold Palmer Invitational pres. by Mastercard,-0.98525,1.134,1.718,-0.322
29518,Brendan Steele,2022 Arnold Palmer Invitational pres. by Mastercard,-1.48125,1.051,0.779,0.696
46717,Viktor Hovland,2022 Arnold Palmer Invitational pres. by Mastercard,0.5205,1.172,1.121,0.231
30926,Chris Kirk,2022 Arnold Palmer Invitational pres. by Mastercard,0.4335,0.868,0.863,0.63
46402,Talor Gooch,2022 Arnold Palmer Invitational pres. by Mastercard,0.25575,0.077,1.576,0.636
46046,Scottie Scheffler,2022 Arnold Palmer Invitational pres. by Mastercard,1.06375,-0.094,2.017,0.309
28237,Rory McIlroy,2022 Arnold Palmer Invitational pres. by Mastercard,-0.255,0.959,0.688,0.402
39977,Max Homa,2022 Arnold Palmer Invitational pres. by Mastercard,-0.427,0.399,1.427,0.146
34098,Russell Henley,2022 Arnold Palmer Invitational pres. by Mastercard,-0.1325,-0.274,0.849,1.352
29420,Billy Horschel,2022 Arnold Palmer Invitational pres. by Mastercard,1.15075,0.242,1.23,0.421
57366,Cameron Young,2022 Arnold Palmer Invitational pres. by Mastercard,0.05575,1.146,-0.045,0.638
45522,Christiaan Bezuidenhout,2022 Arnold Palmer Invitational pres. by Mastercard,-0.41175,0.299,0.367,1.04
32839,Hideki Matsuyama,2022 Arnold Palmer Invitational pres. by Mastercard,-0.274,0.285,1.192,0.091
21961,Charles Howell III,2022 Arnold Palmer Invitational pres. by Mastercard,-0.67775,-0.173,1.064,0.581
46340,Alex Smalley,2022 Arnold Palmer Invitational pres. by Mastercard,-0.85825,0.56,0.712,0.131
26300,Matt Jones,2022 Arnold Palmer Invitational pres. by Mastercard,-1.26775,0.347,0.462,0.503
