RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,19846,Brian Gay,21.00,21,1
2,0,45526,Abraham Ancer,24.00,24,1
2,27,40098,Matt Fitzpatrick,24.00,24,1
4,0,10809,Jim Furyk,25.00,25,1
4,41,27974,Sung Kang,25.00,25,1
6,0,28089,Jason Day,26.00,26,1
6,23,30911,Tommy Fleetwood,26.00,26,1
6,0,35532,Tom Hoge,26.00,26,1
6,-1,22405,Justin Rose,26.00,26,1
6,-1,35617,Martin Trainer,26.00,26,1
11,0,40026,Daniel Berger,27.00,27,1
11,0,29535,Brice Garnett,27.00,27,1
11,0,27644,Brian Harman,27.00,27,1
11,0,33122,Russell Knox,27.00,27,1
11,0,33410,Andrew Landry,27.00,27,1
11,18,24138,Ian Poulter,27.00,27,1
11,18,34360,Patrick Reed,27.00,27,1
11,0,29221,Webb Simpson,27.00,27,1
11,0,35891,Cameron Smith,27.00,27,1
11,34,25632,Jimmy Walker,27.00,27,1
21,8,33948,Byeong Hun An,28.00,28,1
21,-18,47959,Bryson DeChambeau,28.00,28,1
21,3,32102,Rickie Fowler,28.00,28,1
21,0,29974,Branden Grace,28.00,28,1
21,8,32839,Hideki Matsuyama,28.00,28,1
21,24,28237,Rory McIlroy,28.00,28,1
21,-7,39546,Keith Mitchell,28.00,28,1
21,0,23621,Rory Sabbatini,28.00,28,1
21,0,23325,Vaughn Taylor,28.00,28,1
21,0,33448,Justin Thomas,28.00,28,1
21,48,27064,Jhonattan Vegas,28.00,28,1
32,0,34021,Bud Cauley,29.00,29,1
32,0,39997,Corey Conners,29.00,29,1
32,0,29725,Tony Finau,29.00,29,1
32,13,29420,Billy Horschel,29.00,29,1
32,0,30925,Dustin Johnson,29.00,29,1
32,0,37455,Si Woo Kim,29.00,29,1
32,29,29478,Kevin Kisner,29.00,29,1
32,36,30944,Jason Kokrak,29.00,29,1
32,0,34261,Scott Langley,29.00,29,1
32,-18,34709,Eddie Pepperell,29.00,29,1
32,-18,25818,Scott Piercy,29.00,29,1
32,0,28252,Seamus Power,29.00,29,1
32,0,46970,Jon Rahm,29.00,29,1
32,0,24502,Adam Scott,29.00,29,1
32,0,32150,Michael Thompson,29.00,29,1
32,0,47128,Richy Werenski,29.00,29,1
32,0,31323,Gary Woodland,29.00,29,1
49,0,21209,Sergio Garcia,30.00,30,1
49,-35,21961,Charles Howell III,30.00,30,1
49,-25,30926,Chris Kirk,30.00,30,1
49,0,35879,Kelly Kraft,30.00,30,1
49,0,33968,Thorbjørn Olesen,30.00,30,1
49,0,46501,Ollie Schniederjans,30.00,30,1
49,0,08793,Tiger Woods,30.00,30,1
56,0,33803,Lucas Bjerregaard,31.00,31,1
56,0,31646,Emiliano Grillo,31.00,31,1
56,-11,27408,Martin Kaymer,31.00,31,1
56,0,36689,Brooks Koepka,31.00,31,1
56,-11,27129,Luke List,31.00,31,1
56,0,47993,Denny McCarthy,31.00,31,1
56,-1,25198,Francesco Molinari,31.00,31,1
56,0,29908,C.T. Pan,31.00,31,1
56,-11,49771,J.T. Poston,31.00,31,1
56,-27,25804,Bubba Watson,31.00,31,1
66,0,34076,Joel Dahmen,32.00,32,1
66,0,23108,Matt Kuchar,32.00,32,1
66,0,26329,Louis Oosthuizen,32.00,32,1
66,-42,27649,Brandt Snedeker,32.00,32,1
70,-67,26596,Ryan Moore,33.00,33,1
70,0,25493,Nick Taylor,33.00,33,1
72,-71,33141,Keegan Bradley,34.00,34,1
73,-44,48887,Matt Wallace,35.00,35,1
