RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,29974,Branden Grace,3.258,.302,1.711,1.242,4
2,0,28237,Rory McIlroy,3.062,.836,1.089,1.134,4
3,0,50525,Collin Morikawa,3.009,.337,2.064,.605,4
4,0,48081,Xander Schauffele,2.961,1.196,1.299,.463,4
5,0,39834,Guido Migliozzi,2.832,.487,1.302,1.039,4
6,0,46970,Jon Rahm,2.813,.709,1.615,.485,4
7,0,25364,Paul Casey,2.578,.252,1.229,1.093,4
8,0,36689,Brooks Koepka,2.114,.915,1.039,.157,4
9,0,40026,Daniel Berger,2.082,.038,1.669,.372,4
10,0,34099,Harris English,2.031,-.221,1.148,1.101,4
11,0,26476,Chez Reavie,1.938,-.407,1.442,.900,4
12,0,26329,Louis Oosthuizen,1.738,-.105,1.058,.782,4
13,0,34098,Russell Henley,1.724,-.641,1.722,.639,4
14,0,27644,Brian Harman,1.632,-.344,1.152,.820,4
15,0,34046,Jordan Spieth,1.554,.220,1.121,.209,4
16,0,45486,Joaquin Niemann,1.535,.810,.970,-.248,4
17,0,37455,Si Woo Kim,1.502,.546,.718,.235,4
18,0,26331,Charl Schwartzel,1.447,-.153,.110,1.487,4
19,0,52215,Robert MacIntyre,1.385,.257,.515,.610,4
20,0,32839,Hideki Matsuyama,1.374,-.235,1.495,.111,4
21,0,27064,Jhonattan Vegas,1.367,.609,.872,-.117,4
22,0,25198,Francesco Molinari,1.352,-.262,.540,1.071,4
23,0,27214,Kevin Streelman,1.340,-.484,.576,1.532,4
24,0,21209,Sergio Garcia,1.239,.214,1.129,-.108,4
25,0,35450,Patrick Cantlay,1.181,.622,-.356,.911,4
26,0,47056,Rikuya Hoshino,1.158,-.287,2.053,-.612,4
27,0,35506,Mackenzie Hughes,1.141,-.196,.803,.529,4
28,0,34360,Patrick Reed,1.134,-.301,.840,.592,4
29,0,35310,Lanto Griffin,1.062,.293,.839,-.074,4
30,0,30925,Dustin Johnson,.978,.770,.425,-.221,4
31,0,56278,Matthew Wolff,.917,1.491,.175,-.752,4
32,0,27408,Martin Kaymer,.904,-.582,1.231,.252,4
33,0,40098,Matt Fitzpatrick,.882,.076,.935,-.132,4
34,0,45522,Christiaan Bezuidenhout,.839,-.498,.849,.485,4
35,0,54783,Dylan Wu,.827,-.440,.029,1.235,4
36,0,01810,Phil Mickelson,.746,.098,.371,.273,4
37,0,26341,Wade Ormsby,.712,-.436,.762,.382,4
38,0,39971,Sungjae Im,.666,-.033,.587,.108,4
39,0,31323,Gary Woodland,.658,.884,.061,-.291,4
40,0,35532,Tom Hoge,.610,-.284,.831,.060,4
41,0,23814,Edoardo Molinari,.582,.173,.820,-.414,4
42,0,33448,Justin Thomas,.565,.095,-.413,.879,4
43,0,51890,Greyson Sigg,.387,.102,.303,-.022,4
44,0,33204,Shane Lowry,.378,-.753,1.026,.102,4
45,0,46046,Scottie Scheffler,.357,-.425,.952,-.174,4
46,0,25804,Bubba Watson,.302,.512,-.314,.101,4
47,0,56630,Akshay Bhatia,.273,-.206,-.143,.618,4
48,0,47959,Bryson DeChambeau,.226,1.487,.505,-1.768,4
49,0,20396,Lee Westwood,.097,.175,-.101,.020,4
50,0,24502,Adam Scott,.039,.265,-.557,.327,4
51,0,33404,Chris Baker,.034,-.570,.675,-.075,4
52,0,20229,Stewart Cink,-.015,.223,-.333,.092,4
53,0,26499,Rafa Cabrera Bello,-.112,-.426,-.078,.389,4
54,0,12716,Charley Hoffman,-.235,.249,-.710,.223,4
55,0,45836,Richard Bland,-.248,-.289,-.720,.757,4
56,0,49771,J.T. Poston,-.252,-.351,-.280,.376,4
57,0,36699,Patrick Rodgers,-.283,.793,-.640,-.439,4
58,0,56272,Wilco Nienaber,-.303,1.562,-.900,-.968,4
59,0,26300,Matt Jones,-.306,-.238,-1.477,1.406,4
60,0,24138,Ian Poulter,-.500,-.027,-.350,-.126,4
61,0,30911,Tommy Fleetwood,-.628,.042,-.143,-.531,4
62,0,29478,Kevin Kisner,-.698,-.512,-.598,.409,4
63,0,26851,Marc Leishman,-.720,-.303,-.202,-.219,4
64,0,29970,Dylan Frittelli,-.761,.360,-.907,-.217,4
65,0,32640,Troy Merritt,-.969,-.904,-.100,.032,4
66,0,52411,Kyle Westmoreland,-1.033,.716,-.507,-1.246,4
67,0,33399,Adam Hadwin,-1.223,-.411,-.464,-.351,4
68,0,46732,Rick Lamb,-1.446,.265,-.274,-1.440,4
69,0,28679,Fabián Gómez,-1.720,-1.223,-.584,.084,4
70,0,55789,Taylor Montgomery,-1.849,1.015,-2.117,-.501,4
71,0,25632,Jimmy Walker,-2.706,-.353,-1.234,-1.122,4
