RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,45836,Richard Bland,26.00,26,1
1,0,35310,Lanto Griffin,26.00,26,1
1,0,27644,Brian Harman,26.00,26,1
1,0,26300,Matt Jones,26.00,26,1
1,0,01810,Phil Mickelson,26.00,26,1
1,0,26329,Louis Oosthuizen,26.00,26,1
1,0,24138,Ian Poulter,26.00,26,1
1,0,46046,Scottie Scheffler,26.00,26,1
1,0,25632,Jimmy Walker,26.00,26,1
1,0,25804,Bubba Watson,26.00,26,1
11,0,47959,Bryson DeChambeau,27.00,27,1
11,0,26851,Marc Leishman,27.00,27,1
11,0,27214,Kevin Streelman,27.00,27,1
14,0,56630,Akshay Bhatia,28.00,28,1
14,0,29974,Branden Grace,28.00,28,1
14,0,39971,Sungjae Im,28.00,28,1
14,0,29478,Kevin Kisner,28.00,28,1
14,0,50525,Collin Morikawa,28.00,28,1
14,0,46970,Jon Rahm,28.00,28,1
14,0,33448,Justin Thomas,28.00,28,1
14,0,54783,Dylan Wu,28.00,28,1
22,0,33404,Chris Baker,29.00,29,1
22,0,26499,Rafa Cabrera Bello,29.00,29,1
22,0,33399,Adam Hadwin,29.00,29,1
22,0,12716,Charley Hoffman,29.00,29,1
22,0,47056,Rikuya Hoshino,29.00,29,1
22,0,35506,Mackenzie Hughes,29.00,29,1
22,0,27408,Martin Kaymer,29.00,29,1
22,0,36689,Brooks Koepka,29.00,29,1
22,0,32640,Troy Merritt,29.00,29,1
22,0,45486,Joaquin Niemann,29.00,29,1
22,0,26476,Chez Reavie,29.00,29,1
22,0,34360,Patrick Reed,29.00,29,1
22,0,34046,Jordan Spieth,29.00,29,1
22,0,27064,Jhonattan Vegas,29.00,29,1
36,0,45522,Christiaan Bezuidenhout,30.00,30,1
36,0,34099,Harris English,30.00,30,1
36,0,29970,Dylan Frittelli,30.00,30,1
36,0,28679,Fabián Gómez,30.00,30,1
36,0,34098,Russell Henley,30.00,30,1
36,0,37455,Si Woo Kim,30.00,30,1
36,0,46732,Rick Lamb,30.00,30,1
36,0,52215,Robert MacIntyre,30.00,30,1
36,0,28237,Rory McIlroy,30.00,30,1
36,0,39834,Guido Migliozzi,30.00,30,1
36,0,56272,Wilco Nienaber,30.00,30,1
36,0,48081,Xander Schauffele,30.00,30,1
36,0,24502,Adam Scott,30.00,30,1
36,0,20396,Lee Westwood,30.00,30,1
36,0,56278,Matthew Wolff,30.00,30,1
36,0,31323,Gary Woodland,30.00,30,1
52,0,35450,Patrick Cantlay,31.00,31,1
52,0,25364,Paul Casey,31.00,31,1
52,0,30911,Tommy Fleetwood,31.00,31,1
52,0,35532,Tom Hoge,31.00,31,1
52,0,30925,Dustin Johnson,31.00,31,1
52,0,32839,Hideki Matsuyama,31.00,31,1
52,0,23814,Edoardo Molinari,31.00,31,1
52,0,25198,Francesco Molinari,31.00,31,1
52,0,49771,J.T. Poston,31.00,31,1
52,0,26331,Charl Schwartzel,31.00,31,1
52,0,52411,Kyle Westmoreland,31.00,31,1
63,0,20229,Stewart Cink,32.00,32,1
63,0,40098,Matt Fitzpatrick,32.00,32,1
63,0,21209,Sergio Garcia,32.00,32,1
63,0,36699,Patrick Rodgers,32.00,32,1
67,0,40026,Daniel Berger,33.00,33,1
67,0,33204,Shane Lowry,33.00,33,1
67,0,51890,Greyson Sigg,33.00,33,1
70,0,55789,Taylor Montgomery,34.00,34,1
71,0,26341,Wade Ormsby,35.00,35,1
