RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,45157,Cam Davis,2.538,0.047,0.737,1.755,4
2,0,49960,Sepp Straka,2.492,0.466,1.109,0.917,4
3,0,28237,Rory McIlroy,2.431,1.490,0.854,0.087,4
4,0,22405,Justin Rose,1.774,0.240,0.757,0.778,4
5,-3,40250,Taylor Pendrith,1.687,1.119,0.811,-0.243,4
6,0,46046,Scottie Scheffler,1.499,0.210,1.711,-0.421,4
7,38,46442,Maverick McNealy,1.418,0.369,1.248,-0.198,4
8,0,25900,Lucas Glover,1.277,-0.041,1.499,-0.181,4
9,0,50525,Collin Morikawa,1.243,0.345,0.981,-0.083,4
10,0,55182,Tom Kim,1.242,0.539,0.161,0.542,4
11,0,30911,Tommy Fleetwood,1.233,0.434,1.102,-0.304,4
12,0,52686,Rasmus Højgaard,1.223,-0.214,0.811,0.625,4
13,0,35450,Patrick Cantlay,1.216,-0.375,1.104,0.487,4
14,0,33204,Shane Lowry,1.204,0.631,0.442,0.130,4
15,0,52375,Doug Ghim,1.202,0.450,1.276,-0.524,4
16,0,35532,Tom Hoge,1.140,0.119,0.919,0.103,4
17,0,28252,Seamus Power,1.053,0.184,0.377,0.492,4
18,0,24502,Adam Scott,0.983,0.553,0.392,0.037,4
19,0,29420,Billy Horschel,0.969,-0.171,1.277,-0.136,4
20,0,37378,Min Woo Lee,0.948,-0.174,0.904,0.219,4
21,41,47591,Eric Cole,0.757,-0.185,0.886,0.056,4
22,30,47420,Jake Knapp,0.736,0.066,0.356,0.314,4
23,0,46717,Viktor Hovland,0.721,0.404,0.596,-0.280,4
24,0,31323,Gary Woodland,0.705,0.099,0.650,-0.043,4
25,-14,28089,Jason Day,0.648,0.213,0.433,0.002,4
25,0,52215,Robert MacIntyre,0.648,0.514,-0.101,0.234,4
27,17,27064,Jhonattan Vegas,0.640,0.842,-0.441,0.239,4
28,0,34098,Russell Henley,0.617,-0.080,1.126,-0.430,4
29,0,49771,J.T. Poston,0.614,0.561,0.445,-0.393,4
30,0,33448,Justin Thomas,0.578,-0.485,-0.027,1.090,4
31,-30,55893,Sam Stevens,0.563,1.009,-0.009,-0.438,4
32,0,39546,Keith Mitchell,0.533,0.470,0.103,-0.039,4
33,0,37455,Si Woo Kim,0.517,0.422,0.127,-0.032,4
