RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,39,32757,Patton Kizzire,22.00,22,1
2,0,39058,Lucas Herbert,25.00,25,1
2,0,28237,Rory McIlroy,25.00,25,1
4,0,32102,Rickie Fowler,26.00,26,1
4,0,47056,Rikuya Hoshino,26.00,26,1
4,0,30926,Chris Kirk,26.00,26,1
4,79,48081,Xander Schauffele,26.00,26,1
4,26,33448,Justin Thomas,26.00,26,1
4,0,33419,Cameron Tringale,26.00,26,1
10,0,46402,Talor Gooch,27.00,27,1
10,0,33399,Adam Hadwin,27.00,27,1
10,0,27644,Brian Harman,27.00,27,1
10,20,35532,Tom Hoge,27.00,27,1
10,0,47993,Denny McCarthy,27.00,27,1
10,-9,48822,Sebastián Muñoz,27.00,27,1
10,0,25396,Kevin Na,27.00,27,1
10,1,45486,Joaquin Niemann,27.00,27,1
10,0,29518,Brendan Steele,27.00,27,1
10,0,31323,Gary Woodland,27.00,27,1
10,0,57366,Cameron Young,27.00,27,1
21,0,45526,Abraham Ancer,28.00,28,1
21,0,39977,Max Homa,28.00,28,1
21,19,35461,Beau Hossler,28.00,28,1
21,9,46442,Maverick McNealy,28.00,28,1
21,0,32640,Troy Merritt,28.00,28,1
21,53,25198,Francesco Molinari,28.00,28,1
21,0,50525,Collin Morikawa,28.00,28,1
21,0,26329,Louis Oosthuizen,28.00,28,1
21,0,34360,Patrick Reed,28.00,28,1
21,42,47995,Davis Riley,28.00,28,1
21,0,22405,Justin Rose,28.00,28,1
21,34,47347,Adam Schenk,28.00,28,1
21,0,35891,Cameron Smith,28.00,28,1
21,0,37189,Harold Varner III,28.00,28,1
35,0,34362,Laurie Canter,29.00,29,1
35,-16,28089,Jason Day,29.00,29,1
35,0,29725,Tony Finau,29.00,29,1
35,0,29936,Ryan Fox,29.00,29,1
35,0,28938,Justin Harding,29.00,29,1
35,0,34363,Tyrrell Hatton,29.00,29,1
35,-16,30944,Jason Kokrak,29.00,29,1
35,20,23108,Matt Kuchar,29.00,29,1
35,0,26328,Shaun Norris,29.00,29,1
35,-24,28252,Seamus Power,29.00,29,1
35,-30,26331,Charl Schwartzel,29.00,29,1
35,-16,49960,Sepp Straka,29.00,29,1
35,0,25804,Bubba Watson,29.00,29,1
35,0,47483,Will Zalatoris,29.00,29,1
49,0,52096,Adri Arnaus,30.00,30,1
49,0,33141,Keegan Bradley,30.00,30,1
49,0,47504,Sam Burns,30.00,30,1
49,0,20229,Stewart Cink,30.00,30,1
49,0,45157,Cam Davis,30.00,30,1
49,0,40098,Matt Fitzpatrick,30.00,30,1
49,0,36689,Brooks Koepka,30.00,30,1
49,-9,32791,K.H. Lee,30.00,30,1
49,0,33204,Shane Lowry,30.00,30,1
49,0,52215,Robert MacIntyre,30.00,30,1
49,0,46970,Jon Rahm,30.00,30,1
49,0,27214,Kevin Streelman,30.00,30,1
49,14,49964,Aaron Wise,30.00,30,1
62,1,30911,Tommy Fleetwood,31.00,31,1
62,0,34098,Russell Henley,31.00,31,1
62,0,49298,Kramer Hickok,31.00,31,1
62,0,29420,Billy Horschel,31.00,31,1
62,0,46717,Viktor Hovland,31.00,31,1
62,0,37455,Si Woo Kim,31.00,31,1
62,12,26851,Marc Leishman,31.00,31,1
62,-22,32839,Hideki Matsuyama,31.00,31,1
62,-51,47529,Mito Pereira,31.00,31,1
62,0,33293,Thomas Pieters,31.00,31,1
62,0,29221,Webb Simpson,31.00,31,1
62,0,29454,Bernd Wiesberger,31.00,31,1
74,0,27129,Luke List,32.00,32,1
75,9,35310,Lanto Griffin,33.00,33,1
75,-45,34046,Jordan Spieth,33.00,33,1
77,0,25900,Lucas Glover,34.00,34,1
77,-37,39546,Keith Mitchell,34.00,34,1
