RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,28,50188,S.H. Kim,2.157,8.627,4
2,0,27644,Brian Harman,1.870,7.479,4
3,0,47993,Denny McCarthy,1.847,7.388,4
4,69,54421,Garrick Higgo,1.835,7.341,4
5,0,24502,Adam Scott,1.789,7.157,4
6,0,47347,Adam Schenk,1.565,6.258,4
7,0,34310,Alexander Björk,1.470,5.880,4
8,0,55454,Carl Yuan,1.293,5.173,4
9,55,33408,Tyson Alexander,1.192,4.768,4
10,34,59836,Pierceson Coody,1.152,4.609,4
11,0,20229,Stewart Cink,1.110,4.441,4
12,0,40098,Matt Fitzpatrick,1.061,4.245,4
13,13,40162,Justin Lower,1.039,4.156,4
14,0,45522,Christiaan Bezuidenhout,1.038,4.151,4
15,0,58696,Peter Kuest,0.972,3.888,4
16,0,27214,Kevin Streelman,0.963,3.850,4
17,21,58168,Davis Thompson,0.957,3.829,4
18,0,30927,Brendon Todd,0.828,3.311,4
19,0,33413,Ben Martin,0.817,3.266,4
20,3,55893,Sam Stevens,0.792,3.167,4
21,58,34021,Bud Cauley,0.756,3.025,4
22,0,59442,Parker Coody,0.637,2.547,4
23,0,51696,Rico Hoey,0.627,2.509,4
24,10,56630,Akshay Bhatia,0.590,2.359,4
25,18,47679,Victor Perez,0.576,2.302,4
26,0,46441,Robby Shelton,0.508,2.030,4
27,0,28237,Rory McIlroy,0.490,1.959,4
28,0,39977,Max Homa,0.488,1.950,4
29,0,29478,Kevin Kisner,0.456,1.824,4
30,-14,46414,Aaron Rai,0.449,1.796,4
31,0,34256,Andrew Putnam,0.436,1.745,4
32,0,26476,Chez Reavie,0.397,1.586,4
33,6,54591,Ben Griffin,0.373,1.492,4
34,0,39546,Keith Mitchell,0.346,1.384,4
35,0,34098,Russell Henley,0.332,1.328,4
36,0,32366,Kevin Chappell,0.327,1.307,4
37,0,34046,Jordan Spieth,0.276,1.105,4
38,-23,47988,Nick Hardy,0.266,1.064,4
39,0,27649,Brandt Snedeker,0.242,0.967,4
40,0,29221,Webb Simpson,0.227,0.906,4
41,-19,48867,Matti Schmid,0.182,0.729,4
42,0,48319,Tom Whitney,0.170,0.679,4
43,0,50484,Hayden Springer,0.157,0.629,4
44,17,35461,Beau Hossler,0.115,0.458,4
45,-36,57975,Harry Hall,0.047,0.188,4
46,0,51894,Vince Whaley,0.039,0.155,4
47,33,34587,Chan Kim,0.013,0.050,4
48,5,60067,Joe Highsmith,-0.001,-0.005,4
49,32,54783,Dylan Wu,-0.046,-0.183,4
50,0,27330,Josh Teater,-0.065,-0.262,4
51,0,36326,David Lipsky,-0.066,-0.264,4
52,-2,22371,Aaron Baddeley,-0.121,-0.485,4
53,-33,39327,Ben Silverman,-0.151,-0.605,4
54,12,26596,Ryan Moore,-0.186,-0.746,4
55,23,51070,Vincent Norrman,-0.189,-0.758,4
56,0,29908,C.T. Pan,-0.211,-0.845,4
57,0,59143,Mac Meissner,-0.230,-0.922,4
58,0,46113,Ryan McCormick,-0.279,-1.118,4
59,0,46442,Maverick McNealy,-0.297,-1.187,4
60,10,40115,Adam Svensson,-0.312,-1.249,4
61,-25,28775,Nate Lashley,-0.321,-1.286,4
62,0,30911,Tommy Fleetwood,-0.353,-1.414,4
63,0,33968,Thorbjørn Olesen,-0.374,-1.496,4
64,0,57362,Austin Eckroat,-0.430,-1.720,4
65,0,52955,Ludvig Åberg,-0.499,-1.995,4
66,-39,36801,Mark Hubbard,-0.516,-2.063,4
66,0,32839,Hideki Matsuyama,-0.516,-2.063,4
68,-54,27349,Alex Noren,-0.527,-2.107,4
69,0,39997,Corey Conners,-0.537,-2.150,4
70,-52,39324,J.J. Spaun,-0.622,-2.490,4
71,0,51287,Ryo Hisatsune,-0.670,-2.679,4
72,-55,27936,Martin Laird,-0.757,-3.027,4
73,0,12716,Charley Hoffman,-0.835,-3.341,4
74,3,35310,Lanto Griffin,-0.876,-3.506,4
75,0,25900,Lucas Glover,-0.907,-3.630,4
76,-22,51997,Andrew Novak,-0.993,-3.972,4
77,0,45609,Tyler Duncan,-1.088,-4.351,4
78,0,52453,Nicolai Højgaard,-1.222,-4.887,4
79,0,36884,Ben Kohles,-1.305,-5.221,4
80,0,29268,Bronson Burgoon,-1.339,-5.356,4
81,0,50525,Collin Morikawa,-1.377,-5.507,4
81,0,45242,Kevin Yu,-1.377,-5.510,4
