RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,27644,Brian Harman,1.820,7.280,4
2,4,24024,Zach Johnson,1.584,6.335,4
3,34,20396,Lee Westwood,1.550,6.199,4
4,0,35891,Cameron Smith,1.453,5.813,4
5,48,25364,Paul Casey,1.322,5.286,4
6,0,49298,Kramer Hickok,1.198,4.793,4
7,-5,39971,Sungjae Im,1.149,4.595,4
8,0,49771,J.T. Poston,1.121,4.484,4
9,16,30927,Brendon Todd,1.094,4.377,4
10,-1,47993,Denny McCarthy,1.086,4.344,4
11,0,29479,Scott Brown,1.084,4.336,4
12,42,29518,Brendan Steele,1.042,4.169,4
13,0,30925,Dustin Johnson,1.040,4.160,4
14,15,46402,Talor Gooch,1.012,4.048,4
15,0,23320,Ryan Palmer,.994,3.976,4
16,5,47959,Bryson DeChambeau,.944,3.777,4
17,0,34360,Patrick Reed,.925,3.699,4
18,-5,39997,Corey Conners,.887,3.548,4
19,0,45486,Joaquin Niemann,.826,3.304,4
20,-17,40098,Matt Fitzpatrick,.825,3.299,4
21,18,35310,Lanto Griffin,.813,3.252,4
22,37,30944,Jason Kokrak,.760,3.040,4
23,0,26596,Ryan Moore,.757,3.029,4
24,0,35449,Adam Long,.747,2.988,4
25,3,36699,Patrick Rodgers,.667,2.667,4
26,0,33399,Adam Hadwin,.662,2.648,4
27,0,32150,Michael Thompson,.642,2.568,4
28,0,35532,Tom Hoge,.621,2.485,4
29,-18,47679,Victor Perez,.614,2.454,4
30,0,33597,Harry Higgs,.610,2.439,4
31,0,26329,Louis Oosthuizen,.591,2.365,4
32,0,19803,Ryan Armour,.587,2.346,4
33,2,33141,Keegan Bradley,.579,2.316,4
34,0,46970,Jon Rahm,.533,2.133,4
35,0,33204,Shane Lowry,.513,2.052,4
35,0,24502,Adam Scott,.513,2.050,4
37,-33,45522,Christiaan Bezuidenhout,.486,1.944,4
38,0,29420,Billy Horschel,.471,1.882,4
39,0,22056,Cameron Percy,.468,1.871,4
40,-6,12716,Charley Hoffman,.439,1.757,4
41,0,26300,Matt Jones,.422,1.689,4
42,0,33448,Justin Thomas,.408,1.632,4
43,0,40042,Tyler McCumber,.242,.969,4
44,20,32757,Patton Kizzire,.171,.684,4
45,20,25900,Lucas Glover,.146,.583,4
46,0,32448,James Hahn,.095,.380,4
47,0,37455,Si Woo Kim,.083,.330,4
48,0,31560,Brian Stuard,.061,.243,4
49,0,27064,Jhonattan Vegas,.054,.215,4
50,6,47483,Will Zalatoris,.000,.001,4
51,0,01810,Phil Mickelson,-.011,-.045,4
52,0,28775,Nate Lashley,-.021,-.084,4
53,0,21209,Sergio Garcia,-.095,-.381,4
54,0,32791,K.H. Lee,-.118,-.471,4
55,0,40026,Daniel Berger,-.180,-.721,4
56,0,27554,Scott Harrington,-.246,-.984,4
57,-5,33122,Russell Knox,-.372,-1.487,4
58,-36,34046,Jordan Spieth,-.442,-1.770,4
59,0,49964,Aaron Wise,-.470,-1.882,4
60,0,25493,Nick Taylor,-.490,-1.961,4
61,0,50525,Collin Morikawa,-.520,-2.082,4
62,-45,37189,Harold Varner III,-.629,-2.516,4
63,5,21961,Charles Howell III,-.644,-2.578,4
64,-14,52375,Doug Ghim,-.725,-2.901,4
65,0,45526,Abraham Ancer,-.763,-3.053,4
66,0,29970,Dylan Frittelli,-.783,-3.134,4
67,0,23621,Rory Sabbatini,-1.069,-4.275,4
68,-27,30926,Chris Kirk,-1.108,-4.432,4
69,0,25818,Scott Piercy,-1.179,-4.718,4
70,-24,27936,Martin Laird,-1.246,-4.983,4
71,-48,28089,Jason Day,-1.921,-7.686,4
