PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
32139,Danny Willett,2019 U.S. Open,0.96175,0.492,0.136,0.63
23108,Matt Kuchar,2019 U.S. Open,0.71625,0.199,0.266,0.788
34563,Chesson Hadley,2019 U.S. Open,1.3095,-0.095,0.621,0.634
27140,Justin Walters,2019 U.S. Open,-1.3945,-0.215,1.419,-0.089
48887,Matt Wallace,2019 U.S. Open,1.1275,0.099,0.333,0.66
25572,Graeme McDowell,2019 U.S. Open,0.884,0.163,0.095,0.828
29420,Billy Horschel,2019 U.S. Open,0.2115,0.331,0.421,0.255
40026,Daniel Berger,2019 U.S. Open,-0.328,0.353,-0.298,0.742
25818,Scott Piercy,2019 U.S. Open,-0.504,-0.519,-0.026,1.269
26329,Louis Oosthuizen,2019 U.S. Open,1.9965,0.38,0.313,0.03
49964,Aaron Wise,2019 U.S. Open,0.2655,-0.043,1.015,-0.268
35450,Patrick Cantlay,2019 U.S. Open,1.05525,0.489,0.104,0.071
10809,Jim Furyk,2019 U.S. Open,0.81775,-0.299,0.672,0.279
50525,Collin Morikawa,2019 U.S. Open,0.32,-0.275,0.329,0.595
52096,Adri Arnaus,2019 U.S. Open,-0.63125,0.025,0.85,-0.274
33204,Shane Lowry,2019 U.S. Open,0.898,0.015,0.366,0.19
26851,Marc Leishman,2019 U.S. Open,0.41875,0.047,0.287,0.217
25493,Nick Taylor,2019 U.S. Open,0.369,-0.29,0.595,0.046
35532,Tom Hoge,2019 U.S. Open,0.458,-0.672,0.614,0.319
46404,Marcus Kinhult,2019 U.S. Open,1.13075,-0.622,0.443,0.268
30911,Tommy Fleetwood,2019 U.S. Open,-0.28525,-0.365,0.496,-0.126
29221,Webb Simpson,2019 U.S. Open,1.9755,-0.376,0.663,-0.293
35296,Haotong Li,2019 U.S. Open,0.27675,0.414,0.296,-0.767
49633,Charlie Danielson,2019 U.S. Open,0.03575,-0.195,-0.268,0.397
47959,Bryson DeChambeau,2019 U.S. Open,1.07475,-0.084,1.105,-1.126
34099,Harris English,2019 U.S. Open,0.1105,0.21,-0.818,0.467
34046,Jordan Spieth,2019 U.S. Open,-0.1175,-0.09,0.061,-0.134
1810,Phil Mickelson,2019 U.S. Open,0.38475,-0.197,0.491,-0.46
21961,Charles Howell III,2019 U.S. Open,0.398,-0.285,-0.481,0.587
45526,Abraham Ancer,2019 U.S. Open,0.7995,0.659,-0.576,-0.413
26499,Rafa Cabrera Bello,2019 U.S. Open,0.1295,0.042,-0.126,-0.326
31560,Brian Stuard,2019 U.S. Open,0.137,-0.034,-0.554,0.17
40181,Clément Sordet,2019 U.S. Open,-0.23575,-0.576,0.176,-0.145
29454,Bernd Wiesberger,2019 U.S. Open,-0.4985,-1.113,0.467,-0.136
23983,Luke Donald,2019 U.S. Open,0.04275,-0.174,-1.107,0.458
33667,Carlos Ortiz,2019 U.S. Open,1.09025,-0.609,-0.42,0.158
33592,Andy Pope,2019 U.S. Open,0.90075,-0.745,-0.607,0.421
35891,Cameron Smith,2019 U.S. Open,0.166,0.144,-0.948,-0.143
24024,Zach Johnson,2019 U.S. Open,0.935,0.017,-0.992,0.01
34256,Andrew Putnam,2019 U.S. Open,1.851,-0.722,0.187,-0.596
57361,Chandler Eaton,2019 U.S. Open,1.1535,-0.323,-0.256,-0.606
30907,Rhys Enoch,2019 U.S. Open,0.868,-0.212,-0.97,-0.217
29222,Billy Hurley III,2019 U.S. Open,0.70875,-1.155,-0.266,-0.069
27649,Brandt Snedeker,2019 U.S. Open,0.529,-0.462,-1.605,0.008
55421,Chip McDaniel,2019 U.S. Open,0.33275,0.17,-1.941,-0.592
57364,Michael Thorbjornsen,2019 U.S. Open,-0.233,-0.276,-2.258,-1.013
