RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,22405,Justin Rose,25.00,25,1
2,48,25900,Lucas Glover,27.00,27,1
2,0,28938,Justin Harding,27.00,27,1
2,0,33122,Russell Knox,27.00,27,1
2,0,52215,Robert MacIntyre,27.00,27,1
2,0,27349,Alex Noren,27.00,27,1
2,32,30110,Kyle Stanley,27.00,27,1
2,0,21528,Henrik Stenson,27.00,27,1
2,0,50674,Ashton Turner,27.00,27,1
2,0,29454,Bernd Wiesberger,27.00,27,1
11,0,33803,Lucas Bjerregaard,28.00,28,1
11,0,29725,Tony Finau,28.00,28,1
11,0,30911,Tommy Fleetwood,28.00,28,1
11,23,29970,Dylan Frittelli,28.00,28,1
11,0,29136,Innchoon Hwang,28.00,28,1
11,0,34709,Eddie Pepperell,28.00,28,1
11,0,46970,Jon Rahm,28.00,28,1
11,0,29221,Webb Simpson,28.00,28,1
11,0,33448,Justin Thomas,28.00,28,1
11,0,48887,Matt Wallace,28.00,28,1
21,0,25364,Paul Casey,29.00,29,1
21,0,06522,Ernie Els,29.00,29,1
21,0,32102,Rickie Fowler,29.00,29,1
21,0,21209,Sergio Garcia,29.00,29,1
21,0,12716,Charley Hoffman,29.00,29,1
21,0,27141,J.B. Holmes,29.00,29,1
21,0,29478,Kevin Kisner,29.00,29,1
21,0,36689,Brooks Koepka,29.00,29,1
21,0,29370,Mikko Korhonen,29.00,29,1
21,0,37250,Romain Langasque,29.00,29,1
21,0,26329,Louis Oosthuizen,29.00,29,1
21,0,33293,Thomas Pieters,29.00,29,1
21,0,34360,Patrick Reed,29.00,29,1
21,0,39113,Shubhankar Sharma,29.00,29,1
21,0,46035,Callum Shinkwin,29.00,29,1
21,0,34046,Jordan Spieth,29.00,29,1
21,0,40006,Erik van Rooyen,29.00,29,1
21,0,20396,Lee Westwood,29.00,29,1
39,0,33948,Byeong Hun An,30.00,30,1
39,0,30978,Kiradech Aphibarnrat,30.00,30,1
39,0,31395,Yosuke Asaji,30.00,30,1
39,11,20229,Stewart Cink,30.00,30,1
39,0,29936,Ryan Fox,30.00,30,1
39,0,10809,Jim Furyk,30.00,30,1
39,0,29974,Branden Grace,30.00,30,1
39,0,30925,Dustin Johnson,30.00,30,1
39,0,23108,Matt Kuchar,30.00,30,1
39,0,34256,Andrew Putnam,30.00,30,1
39,2,53165,Doc Redman,30.00,30,1
39,0,48081,Xander Schauffele,30.00,30,1
39,0,35891,Cameron Smith,30.00,30,1
39,0,27214,Kevin Streelman,30.00,30,1
39,0,25804,Bubba Watson,30.00,30,1
39,0,32139,Danny Willett,30.00,30,1
39,0,49964,Aaron Wise,30.00,30,1
56,0,40098,Matt Fitzpatrick,31.00,31,1
56,0,34363,Tyrrell Hatton,31.00,31,1
56,0,30812,Benjamin Hebert,31.00,31,1
56,0,36514,Yuki Inamori,31.00,31,1
56,0,33204,Shane Lowry,31.00,31,1
56,0,25198,Francesco Molinari,31.00,31,1
62,0,32252,Nino Bertasio,32.00,32,1
62,0,33399,Adam Hadwin,32.00,32,1
62,0,35104,Tom Lewis,32.00,32,1
62,0,28300,Joost Luiten,32.00,32,1
62,0,32797,Sanghyun Park,32.00,32,1
62,0,23621,Rory Sabbatini,32.00,32,1
62,0,31113,Paul Waring,32.00,32,1
69,0,35450,Patrick Cantlay,33.00,33,1
69,0,30944,Jason Kokrak,33.00,33,1
69,0,25572,Graeme McDowell,33.00,33,1
69,0,33968,Thorbjørn Olesen,33.00,33,1
73,0,55940,Andrew Wilson,34.00,34,1
