RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,14,40115,Adam Svensson,3.053,9.160,3
2,0,35461,Beau Hossler,2.251,6.754,3
3,0,34409,David Lingmerth,2.222,6.665,3
4,37,51634,Sahith Theegala,2.158,6.473,3
5,57,34374,Erik Barnes,1.855,5.566,3
6,58,46441,Robby Shelton,1.621,4.863,3
7,38,36699,Patrick Rodgers,1.551,4.654,3
8,0,51890,Greyson Sigg,1.492,4.477,3
9,27,47987,Cole Hammer,1.462,4.385,3
10,49,40250,Taylor Pendrith,1.302,3.906,3
11,0,27963,Chris Stroud,1.255,3.764,3
12,20,29289,S.Y. Noh,1.210,3.631,3
13,26,48699,Callum Tarren,1.075,3.225,3
14,26,35901,Paul Haley II,1.023,3.070,3
15,0,27644,Brian Harman,0.920,2.761,3
16,-9,22405,Justin Rose,0.897,2.692,3
17,0,33410,Andrew Landry,0.874,2.621,3
18,17,47993,Denny McCarthy,0.812,2.436,3
19,0,35617,Martin Trainer,0.788,2.364,3
20,0,29926,Danny Lee,0.779,2.337,3
21,26,34076,Joel Dahmen,0.735,2.204,3
22,22,34610,Matthias Schwab,0.694,2.081,3
23,0,28252,Seamus Power,0.675,2.025,3
24,0,39324,J.J. Spaun,0.664,1.992,3
25,23,55789,Taylor Montgomery,0.521,1.563,3
26,28,52374,Brandon Wu,0.519,1.557,3
27,0,29478,Kevin Kisner,0.478,1.433,3
28,10,34256,Andrew Putnam,0.451,1.354,3
29,0,51414,Brent Grant,0.432,1.296,3
30,0,22371,Aaron Baddeley,0.360,1.079,3
31,0,60004,Jacob Bridgeman,0.301,0.903,3
32,0,55708,Hayden Buckley,0.291,0.872,3
33,0,33597,Harry Higgs,0.267,0.802,3
34,0,39335,Kevin Roy,0.255,0.766,3
35,0,59095,Chris Gotterup,0.231,0.693,3
36,0,53165,Doc Redman,0.183,0.550,3
37,0,40058,Zac Blair,0.127,0.382,3
38,-8,19803,Ryan Armour,0.018,0.054,3
39,0,32757,Patton Kizzire,-0.034,-0.103,3
40,6,34099,Harris English,-0.035,-0.104,3
40,-17,55454,Carl Yuan,-0.035,-0.104,3
42,-11,39546,Keith Mitchell,-0.082,-0.247,3
43,-18,51766,Wyndham Clark,-0.104,-0.311,3
44,-41,48119,Ben Taylor,-0.136,-0.408,3
45,-28,33408,Tyson Alexander,-0.141,-0.424,3
46,14,39975,Michael Kim,-0.148,-0.445,3
47,-25,33122,Russell Knox,-0.189,-0.566,3
48,10,56762,Will Gordon,-0.202,-0.606,3
49,-36,50493,Justin Suh,-0.204,-0.611,3
50,0,49771,J.T. Poston,-0.263,-0.788,3
51,-22,47591,Eric Cole,-0.284,-0.853,3
52,0,30692,Scott Stallings,-0.314,-0.941,3
53,0,29535,Brice Garnett,-0.324,-0.972,3
54,0,33413,Ben Martin,-0.337,-1.012,3
55,6,47995,Davis Riley,-0.365,-1.096,3
56,0,27214,Kevin Streelman,-0.417,-1.252,3
57,0,49453,Trevor Cone,-0.424,-1.271,3
58,0,30163,Henrik Norlander,-0.614,-1.843,3
59,0,31557,Jim Herman,-0.712,-2.137,3
60,0,39067,MJ Daffue,-0.728,-2.185,3
61,-45,46340,Alex Smalley,-0.760,-2.279,3
62,0,54783,Dylan Wu,-0.831,-2.493,3
63,0,56630,Akshay Bhatia,-1.132,-3.395,3
64,-58,36799,Stephan Jaeger,-1.187,-3.560,3
65,0,33974,Dean Burmester,-1.258,-3.773,3
66,-56,54591,Ben Griffin,-1.311,-3.932,3
67,0,45242,Kevin Yu,-1.365,-4.095,3
68,-18,34255,Joseph Bramlett,-1.513,-4.540,3
69,-1,37338,Zecheng Dou,-2.413,-7.238,3
