RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,33141,Keegan Bradley,1.759,7.036,4
2,14,37378,Min Woo Lee,1.727,6.910,4
3,0,39058,Lucas Herbert,1.676,6.703,4
4,0,26476,Chez Reavie,1.632,6.529,4
5,8,48081,Xander Schauffele,1.612,6.449,4
6,0,47995,Davis Riley,1.557,6.229,4
7,16,34256,Andrew Putnam,1.406,5.626,4
8,49,57362,Austin Eckroat,1.405,5.619,4
9,0,34563,Chesson Hadley,1.353,5.414,4
10,10,47993,Denny McCarthy,1.316,5.264,4
11,23,27644,Brian Harman,1.257,5.028,4
12,31,51634,Sahith Theegala,1.168,4.673,4
13,4,32102,Rickie Fowler,1.128,4.514,4
14,0,29476,Kyle Reifers,1.114,4.458,4
15,0,28089,Jason Day,0.998,3.994,4
16,0,51890,Greyson Sigg,0.983,3.933,4
17,4,47988,Nick Hardy,0.963,3.852,4
18,-3,40098,Matt Fitzpatrick,0.923,3.691,4
19,-9,50493,Justin Suh,0.839,3.357,4
20,0,52513,Carson Young,0.781,3.125,4
21,0,57975,Harry Hall,0.724,2.896,4
22,0,24502,Adam Scott,0.702,2.809,4
23,0,31646,Emiliano Grillo,0.691,2.763,4
24,-15,47591,Eric Cole,0.649,2.596,4
25,0,24024,Zach Johnson,0.630,2.522,4
26,0,39971,Sungjae Im,0.580,2.321,4
27,6,28237,Rory McIlroy,0.568,2.271,4
28,0,39975,Michael Kim,0.560,2.240,4
29,-25,51766,Wyndham Clark,0.548,2.193,4
30,0,35879,Kelly Kraft,0.521,2.083,4
31,0,40058,Zac Blair,0.468,1.873,4
32,0,37338,Zecheng Dou,0.465,1.860,4
33,0,36326,David Lipsky,0.428,1.713,4
34,0,46414,Aaron Rai,0.408,1.634,4
35,0,33122,Russell Knox,0.406,1.626,4
36,0,29485,Brett Stegmaier,0.405,1.622,4
37,0,52955,Ludvig Åberg,0.316,1.263,4
38,0,27129,Luke List,0.314,1.256,4
39,-20,33204,Shane Lowry,0.242,0.969,4
40,25,32839,Hideki Matsuyama,0.237,0.947,4
41,0,33410,Andrew Landry,0.190,0.762,4
42,-5,46046,Scottie Scheffler,0.166,0.665,4
43,0,46340,Alex Smalley,0.109,0.435,4
44,0,49960,Sepp Straka,0.097,0.389,4
45,0,52375,Doug Ghim,0.078,0.311,4
46,-44,35450,Patrick Cantlay,0.038,0.151,4
47,0,35532,Tom Hoge,-0.003,-0.012,4
48,15,31323,Gary Woodland,-0.007,-0.027,4
49,-11,34098,Russell Henley,-0.030,-0.118,4
50,0,47983,Chad Ramey,-0.032,-0.126,4
51,0,39997,Corey Conners,-0.078,-0.313,4
52,0,33413,Ben Martin,-0.088,-0.351,4
53,-8,46717,Viktor Hovland,-0.112,-0.449,4
54,0,29221,Webb Simpson,-0.159,-0.636,4
55,0,33448,Justin Thomas,-0.329,-1.316,4
56,0,32333,Kevin Tway,-0.375,-1.499,4
57,0,27958,Ryan Blaum,-0.398,-1.592,4
58,-40,55182,Tom Kim,-0.408,-1.630,4
59,-58,34099,Harris English,-0.418,-1.673,4
60,0,45157,Cam Davis,-0.550,-2.200,4
61,0,48699,Callum Tarren,-0.612,-2.447,4
62,-3,29725,Tony Finau,-0.614,-2.455,4
63,0,45242,Kevin Yu,-0.787,-3.146,4
64,0,29425,Andrew Svoboda,-0.817,-3.266,4
65,-24,57366,Cameron Young,-0.834,-3.335,4
66,0,23320,Ryan Palmer,-1.143,-4.570,4
67,0,36799,Stephan Jaeger,-1.841,-7.364,4
