PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
20229,Stewart Cink,2018 PGA Championship,-0.47675,0.278,1.681,1.22
36689,Brooks Koepka,2018 PGA Championship,1.01525,1.47,1.472,-0.005
25198,Francesco Molinari,2018 PGA Championship,-0.07125,0.639,1.09,0.795
34363,Tyrrell Hatton,2018 PGA Championship,-0.201,0.207,1.172,1.024
33448,Justin Thomas,2018 PGA Championship,0.0505,0.904,1.67,-0.172
24502,Adam Scott,2018 PGA Championship,0.9165,0.421,1.484,0.38
45478,Julian Suri,2018 PGA Championship,-0.53075,0.147,1.802,0.284
8793,Tiger Woods,2018 PGA Championship,1.26325,-0.202,2.094,0.297
32102,Rickie Fowler,2018 PGA Championship,-0.22825,0.627,0.857,0.696
31323,Gary Woodland,2018 PGA Championship,0.45075,1.57,0.569,-0.138
40026,Daniel Berger,2018 PGA Championship,-0.0175,0.345,2.123,-0.499
46970,Jon Rahm,2018 PGA Championship,0.775,0.73,1.048,0.148
29974,Branden Grace,2018 PGA Championship,-0.363,0.493,0.676,0.646
29970,Dylan Frittelli,2018 PGA Championship,-0.602,0.408,0.824,0.572
33293,Thomas Pieters,2018 PGA Championship,0.68325,0.939,0.58,0.249
29221,Webb Simpson,2018 PGA Championship,-0.066,-0.298,1.319,0.747
30944,Jason Kokrak,2018 PGA Championship,-0.027,0.763,0.923,0.043
26476,Chez Reavie,2018 PGA Championship,0.2735,-0.211,1.778,0.112
29936,Ryan Fox,2018 PGA Championship,-0.2155,0.643,0.729,0.295
26499,Rafa Cabrera Bello,2018 PGA Championship,0.58225,0.543,0.263,0.814
30925,Dustin Johnson,2018 PGA Championship,-0.084,0.965,0.423,0.147
30911,Tommy Fleetwood,2018 PGA Championship,-0.52525,0.945,0.009,0.523
28089,Jason Day,2018 PGA Championship,0.25075,0.274,0.075,1.102
35450,Patrick Cantlay,2018 PGA Championship,0.129,0.66,0.444,0.219
29478,Kevin Kisner,2018 PGA Championship,0.70425,0.75,0.828,-0.33
35225,Brandon Stone,2018 PGA Championship,0.71575,1.386,0.146,-0.296
29420,Billy Horschel,2018 PGA Championship,-0.1605,0.457,1.637,-0.981
34256,Andrew Putnam,2018 PGA Championship,-1.15575,0.114,0.714,0.28
46435,Austin Cook,2018 PGA Championship,-0.5355,0.313,0.228,0.447
39324,J.J. Spaun,2018 PGA Championship,-0.02325,0.288,1.076,-0.389
