RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,16,33448,Justin Thomas,3.407,0.952,1.153,1.302,4
2,0,48081,Xander Schauffele,3.369,1.334,1.927,0.107,4
3,0,47959,Bryson DeChambeau,3.293,1.500,0.540,1.253,4
4,28,50525,Collin Morikawa,3.236,0.946,0.769,1.521,4
5,14,46717,Viktor Hovland,3.145,1.171,1.605,0.368,4
6,0,46046,Scottie Scheffler,2.569,0.924,1.629,0.016,4
7,0,45486,Joaquin Niemann,2.538,0.690,1.261,0.587,4
8,0,33974,Dean Burmester,2.348,0.478,1.231,0.639,4
9,-8,28237,Rory McIlroy,2.229,1.071,1.006,0.152,4
10,44,29725,Tony Finau,2.141,-0.687,2.372,0.456,4
11,0,33653,Thomas Detry,2.017,0.368,0.150,1.498,4
12,6,48117,Kurt Kitayama,2.008,0.844,1.007,0.157,4
13,0,29535,Brice Garnett,1.981,0.182,1.471,0.328,4
14,-7,27349,Alex Noren,1.979,-0.190,1.444,0.725,4
15,5,33141,Keegan Bradley,1.943,1.676,0.591,-0.325,4
16,-4,40115,Adam Svensson,1.814,0.431,1.310,0.073,4
17,-12,39997,Corey Conners,1.789,0.467,1.910,-0.588,4
18,-3,34098,Russell Henley,1.721,-0.103,0.969,0.855,4
19,0,52215,Robert MacIntyre,1.647,0.691,0.839,0.117,4
20,17,54628,Lee Hodges,1.635,0.060,1.883,-0.308,4
21,0,52375,Doug Ghim,1.626,0.702,0.029,0.895,4
22,0,46442,Maverick McNealy,1.568,1.268,-0.313,0.612,4
23,0,46464,Jordan Smith,1.430,0.575,0.767,0.088,4
24,0,46414,Aaron Rai,1.425,0.109,0.680,0.636,4
25,-3,34213,Grayson Murray,1.424,1.277,0.304,-0.157,4
26,0,36689,Brooks Koepka,1.292,0.675,0.172,0.445,4
27,21,27644,Brian Harman,1.267,-0.380,1.386,0.262,4
28,5,34046,Jordan Spieth,1.161,0.669,0.175,0.318,4
29,15,35532,Tom Hoge,1.082,0.014,1.480,-0.412,4
30,-22,39977,Max Homa,1.044,-0.198,0.799,0.442,4
31,0,51287,Ryo Hisatsune,0.947,-0.191,1.268,-0.130,4
32,6,22405,Justin Rose,0.892,0.471,0.595,-0.174,4
33,27,29420,Billy Horschel,0.884,-0.080,0.757,0.206,4
34,0,32839,Hideki Matsuyama,0.872,-0.319,-0.112,1.302,4
35,10,55182,Tom Kim,0.867,0.673,0.259,-0.065,4
36,-2,35450,Patrick Cantlay,0.842,0.289,0.096,0.457,4
37,-31,25900,Lucas Glover,0.809,0.176,0.404,0.228,4
38,0,34360,Patrick Reed,0.790,-0.226,0.354,0.662,4
39,-29,30911,Tommy Fleetwood,0.765,0.634,-0.149,0.280,4
39,14,51634,Sahith Theegala,0.765,0.117,1.000,-0.352,4
41,2,49947,Taylor Moore,0.739,0.591,-0.067,0.215,4
42,-28,33948,Byeong Hun An,0.725,0.501,-0.242,0.466,4
43,0,35891,Cameron Smith,0.685,-0.050,-0.828,1.564,4
44,-4,33399,Adam Hadwin,0.655,-0.010,0.137,0.528,4
45,0,36801,Mark Hubbard,0.579,0.294,0.238,0.046,4
46,17,57362,Austin Eckroat,0.554,0.740,-0.021,-0.165,4
