RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,0,28237,Rory McIlroy,3.169,1.288,1.491,0.380,4
2,0,46046,Scottie Scheffler,2.848,0.966,1.975,-0.099,4
3,0,52453,Nicolai Hojgaard,2.599,0.206,1.681,0.715,4
4,57,33948,Byeong Hun An,2.074,1.196,0.912,-0.040,4
5,0,39524,Sean Crocker,2.062,0.080,1.286,0.699,4
6,0,52215,Robert MacIntyre,1.992,0.383,0.832,0.574,4
7,0,34363,Tyrrell Hatton,1.739,0.191,0.803,0.541,4
8,0,51766,Wyndham Clark,1.729,0.912,1.072,0.048,4
9,0,48887,Matt Wallace,1.667,0.618,1.266,0.011,4
10,0,49813,Daniel Hillier,1.664,0.558,1.909,-0.711,4
11,0,46464,Jordan Smith,1.625,0.507,0.826,0.088,4
12,0,46405,Sebastian Soderberg,1.541,0.405,-0.182,1.113,4
13,0,25493,Nick Taylor,1.428,-0.458,1.706,0.208,4
14,0,31323,Gary Woodland,1.353,0.341,0.508,0.300,4
15,0,28300,Joost Luiten,1.290,0.478,0.265,0.342,4
16,0,37250,Romain Langasque,1.254,0.217,0.553,0.441,4
17,0,50223,Ewen Ferguson,1.240,-0.180,1.039,0.177,4
18,0,46717,Viktor Hovland,1.171,0.241,0.261,0.696,4
19,0,56762,Will Gordon,1.104,0.876,0.652,-0.438,4
20,0,55182,Tom Kim,1.036,-0.273,1.221,0.517,4
21,0,39977,Max Homa,0.977,0.177,-0.312,1.169,4
22,0,54591,Ben Griffin,0.958,-0.248,0.288,0.874,4
23,0,32367,Jorge Campillo,0.948,0.020,1.310,-0.264,4
24,0,30911,Tommy Fleetwood,0.946,0.468,0.317,0.319,4
25,0,47679,Victor Perez,0.927,-0.040,0.644,0.101,4
26,0,48051,Yannik Paul,0.894,-0.399,0.800,0.482,4
27,0,34256,Andrew Putnam,0.891,-1.007,1.187,0.968,4
28,0,32394,Tapio Pulkkanen,0.858,0.474,0.610,-0.231,4
29,0,48117,Kurt Kitayama,0.856,0.371,-0.674,0.975,4
30,0,47995,Davis Riley,0.844,0.519,-0.412,0.740,4
31,0,33653,Thomas Detry,0.780,0.110,0.840,0.370,4
32,0,39997,Corey Conners,0.773,0.439,0.170,-0.039,4
33,0,33448,Justin Thomas,0.747,0.471,-0.189,0.426,4
34,0,29936,Ryan Fox,0.580,0.294,0.121,-0.022,4
35,0,20766,Padraig Harrington,0.578,0.250,-0.069,0.387,4
36,0,23481,Marcel Siem,0.539,0.084,0.784,-0.008,4
37,0,33413,Ben Martin,0.478,-0.705,0.128,0.850,4
38,0,47504,Sam Burns,0.463,0.753,-0.847,0.353,4
39,0,54628,Lee Hodges,0.419,-0.178,0.971,-0.388,4
40,0,30957,Maximilian Kieffer,0.410,0.312,-0.328,0.221,4
41,0,29531,Richie Ramsay,0.321,-0.091,-0.093,0.301,4
42,0,34310,Alexander Björk,0.302,-0.707,1.525,-0.686,4
43,0,37066,Grant Forrest,0.288,-0.495,0.579,0.293,4
44,-25,54421,Garrick Higgo,0.273,0.223,0.568,-0.723,4
45,0,27644,Brian Harman,0.252,0.395,-0.801,0.453,4
46,0,37378,Min Woo Lee,0.246,1.019,-0.474,-0.109,4
47,0,35532,Tom Hoge,0.229,-0.354,-0.111,0.490,4
48,-8,49771,J.T. Poston,0.227,-1.256,0.799,0.480,4
49,0,46646,Antoine Rozner,0.189,0.547,0.219,-0.576,4
50,0,33968,Thorbjørn Olesen,0.186,-0.380,-0.043,0.765,4
51,0,32102,Rickie Fowler,0.066,0.475,0.252,-0.477,4
52,-14,47591,Eric Cole,0.016,-1.013,1.379,-0.406,4
53,0,27129,Luke List,0.006,0.495,-0.021,-0.672,4
54,0,39834,Guido Migliozzi,-0.010,0.336,-0.004,-0.546,4
55,0,32791,K.H. Lee,-0.035,-0.523,-0.099,0.384,4
56,0,50823,Tom McKibbin,-0.059,0.240,0.772,-0.727,4
57,0,34409,David Lingmerth,-0.067,-0.412,0.726,-0.162,4
58,0,48081,Xander Schauffele,-0.068,0.245,-0.329,-0.039,4
59,0,36837,Julien Brun,-0.118,-0.555,1.056,-0.730,4
60,0,63459,Dan Bradbury,-0.256,0.588,-0.718,-0.330,4
61,0,33870,Ashun Wu,-0.263,-0.590,-0.598,1.158,4
62,0,31242,Marcel Schneider,-0.280,-0.667,-0.286,0.470,4
63,0,48119,Ben Taylor,-0.364,-0.929,0.250,0.434,4
64,0,33204,Shane Lowry,-0.446,-0.128,-1.123,0.827,4
65,0,50584,Connor Syme,-0.468,0.029,-0.725,0.246,4
66,0,39058,Lucas Herbert,-0.523,0.910,-1.297,-0.237,4
67,0,55707,Calum Hill,-0.577,-0.098,-0.330,-0.117,4
68,0,33117,Dale Whitnell,-0.586,0.397,-0.342,-0.611,4
69,0,57362,Austin Eckroat,-0.631,0.256,-0.350,-0.154,4
70,0,57975,Harry Hall,-0.784,-1.347,0.770,-0.216,4
71,0,40006,Erik van Rooyen,-0.810,0.293,-1.127,0.066,4
72,0,29420,Billy Horschel,-0.891,-0.500,-0.528,-0.067,4
73,0,34317,Joakim Lagergren,-0.954,0.060,-1.360,0.325,4
74,0,52096,Adri Arnaus,-1.173,-0.598,0.589,-1.167,4
75,0,55955,Matthew Jordan,-1.287,-0.643,-0.011,-0.234,4
76,0,52666,Sami Valimaki,-1.593,0.345,-1.439,-0.247,4
77,0,31273,Gavin Green,-1.606,-0.251,-0.383,-1.019,4
