RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,37455,Si Woo Kim,26.00,26,1
2,0,63342,Barclay Brown,27.00,27,1
2,0,30925,Dustin Johnson,27.00,27,1
2,0,23802,Brad Kennedy,27.00,27,1
2,-1,48117,Kurt Kitayama,27.00,27,1
6,45,45194,Marcus Armitage,28.00,28,1
6,0,29954,Robert Dinwiddie,28.00,28,1
6,17,34363,Tyrrell Hatton,28.00,28,1
6,0,28237,Rory McIlroy,28.00,28,1
6,0,46046,Scottie Scheffler,28.00,28,1
6,10,35891,Cameron Smith,28.00,28,1
6,0,20396,Lee Westwood,28.00,28,1
13,10,45522,Christiaan Bezuidenhout,29.00,29,1
14,0,60369,Sam Bairstow,30.00,30,1
14,2,33974,Dean Burmester,30.00,30,1
14,9,51766,Wyndham Clark,30.00,30,1
14,56,39997,Corey Conners,30.00,30,1
14,25,29970,Dylan Frittelli,30.00,30,1
14,0,46402,Talor Gooch,30.00,30,1
14,0,27644,Brian Harman,30.00,30,1
14,0,46717,Viktor Hovland,30.00,30,1
14,48,45486,Joaquin Niemann,30.00,30,1
14,0,24502,Adam Scott,30.00,30,1
14,0,57366,Cameron Young,30.00,30,1
25,0,34362,Laurie Canter,31.00,31,1
25,-2,35450,Patrick Cantlay,31.00,31,1
25,0,25364,Paul Casey,31.00,31,1
25,0,21209,Sergio Garcia,31.00,31,1
25,0,39058,Lucas Herbert,31.00,31,1
25,0,54421,Garrick Higgo,31.00,31,1
25,14,55182,Tom Kim,31.00,31,1
25,0,30944,Jason Kokrak,31.00,31,1
25,14,45523,Thriston Lawrence,31.00,31,1
25,0,28723,John Parry,31.00,31,1
25,0,34360,Patrick Reed,31.00,31,1
25,-22,34046,Jordan Spieth,31.00,31,1
25,0,51634,Sahith Theegala,31.00,31,1
25,0,45227,Lars Van Meijel,31.00,31,1
39,0,45526,Abraham Ancer,32.00,32,1
39,-23,47504,Sam Burns,32.00,32,1
39,0,47959,Bryson DeChambeau,32.00,32,1
39,0,37378,Min Woo Lee,32.00,32,1
39,0,48822,Sebastián Muñoz,32.00,32,1
39,0,46798,Anthony Quayle,32.00,32,1
45,0,54480,Justin De Los Santos,33.00,33,1
45,6,30911,Tommy Fleetwood,33.00,33,1
45,0,52453,Nicolai Hojgaard,33.00,33,1
45,0,48018,Sadom Kaewkanjana,33.00,33,1
45,0,48632,Yuto Katsuragawa,33.00,33,1
45,0,52215,Robert MacIntyre,33.00,33,1
45,0,46601,Trey Mullinax,33.00,33,1
45,17,48081,Xander Schauffele,33.00,33,1
45,-44,33419,Cameron Tringale,33.00,33,1
45,0,32139,Danny Willett,33.00,33,1
55,0,52444,Filippo Celli,34.00,34,1
55,7,33653,Thomas Detry,34.00,34,1
55,-32,40098,Matt Fitzpatrick,34.00,34,1
55,0,34098,Russell Henley,34.00,34,1
55,12,34364,David Law,34.00,34,1
55,0,32839,Hideki Matsuyama,34.00,34,1
55,0,33674,Adrian Meronk,34.00,34,1
55,0,25198,Francesco Molinari,34.00,34,1
55,0,47679,Victor Perez,34.00,34,1
55,0,24138,Ian Poulter,34.00,34,1
55,-45,31569,Jason Scrivener,34.00,34,1
55,0,33448,Justin Thomas,34.00,34,1
67,0,29420,Billy Horschel,35.00,35,1
67,0,30926,Chris Kirk,35.00,35,1
67,0,54190,Richard Mansell,35.00,35,1
67,0,33293,Thomas Pieters,35.00,35,1
67,0,46410,Jamie Rutherford,35.00,35,1
67,-16,46464,Jordan L Smith,35.00,35,1
67,0,47483,Will Zalatoris,35.00,35,1
74,0,48898,David Carey,36.00,36,1
74,0,29725,Tony Finau,36.00,36,1
74,0,29478,Kevin Kisner,36.00,36,1
74,0,33204,Shane Lowry,36.00,36,1
74,-58,46970,Jon Rahm,36.00,36,1
74,0,37189,Harold Varner III,36.00,36,1
74,0,49964,Aaron Wise,36.00,36,1
81,0,39971,Sungjae Im,37.00,37,1
81,0,61560,Aaron Jarvis,37.00,37,1
83,-44,52096,Adri Arnaus,38.00,38,1
