RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,27129,Luke List,1.664,6.658,4
2,0,35450,Patrick Cantlay,1.542,6.170,4
3,26,32839,Hideki Matsuyama,1.074,4.297,4
4,0,30911,Tommy Fleetwood,1.048,4.194,4
5,5,34099,Harris English,0.928,3.711,4
6,54,35461,Beau Hossler,0.905,3.619,4
7,-4,30927,Brendon Todd,0.801,3.203,4
8,0,39977,Max Homa,0.787,3.150,4
9,0,33399,Adam Hadwin,0.761,3.044,4
10,47,45522,Christiaan Bezuidenhout,0.730,2.919,4
11,17,24502,Adam Scott,0.625,2.499,4
12,0,32102,Rickie Fowler,0.586,2.346,4
13,48,31646,Emiliano Grillo,0.571,2.286,4
14,0,47483,Will Zalatoris,0.569,2.278,4
15,0,54628,Lee Hodges,0.564,2.256,4
16,-1,51634,Sahith Theegala,0.524,2.097,4
17,-5,47504,Sam Burns,0.440,1.761,4
18,0,50525,Collin Morikawa,0.408,1.632,4
19,0,48081,Xander Schauffele,0.399,1.596,4
20,14,47591,Eric Cole,0.393,1.573,4
21,51,28252,Seamus Power,0.379,1.518,4
22,2,54591,Ben Griffin,0.313,1.254,4
23,0,52955,Ludvig Åberg,0.248,0.993,4
24,41,39971,Sungjae Im,0.229,0.916,4
25,1,35532,Tom Hoge,0.212,0.848,4
26,0,49771,J.T. Poston,0.204,0.815,4
27,0,28237,Rory McIlroy,0.197,0.789,4
28,0,34256,Andrew Putnam,0.159,0.635,4
29,0,52453,Nicolai Højgaard,0.129,0.515,4
30,0,46717,Viktor Hovland,0.078,0.311,4
31,17,47993,Denny McCarthy,-0.074,-0.296,4
32,-25,57366,Cameron Young,-0.097,-0.387,4
33,0,34098,Russell Henley,-0.137,-0.546,4
34,0,35506,Mackenzie Hughes,-0.158,-0.633,4
35,0,28089,Jason Day,-0.164,-0.657,4
36,-6,27644,Brian Harman,-0.196,-0.785,4
37,3,37455,Si Woo Kim,-0.248,-0.991,4
38,0,31323,Gary Woodland,-0.299,-1.195,4
39,-28,48117,Kurt Kitayama,-0.357,-1.426,4
40,30,49947,Taylor Moore,-0.407,-1.627,4
41,-39,12716,Charley Hoffman,-0.457,-1.828,4
42,-41,25493,Nick Taylor,-0.463,-1.853,4
43,0,45157,Cam Davis,-0.563,-2.250,4
44,-6,55182,Tom Kim,-0.573,-2.290,4
45,0,40115,Adam Svensson,-0.665,-2.659,4
46,-11,39997,Corey Conners,-0.800,-3.199,4
47,0,29725,Tony Finau,-0.897,-3.586,4
48,18,33948,Byeong Hun An,-0.944,-3.774,4
49,0,54869,Chase Johnson,-0.973,-3.890,4
50,0,25900,Lucas Glover,-0.990,-3.960,4
51,-6,46046,Scottie Scheffler,-1.090,-4.359,4
