RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,51894,Vince Whaley,1.623,6.493,4
2,0,39324,J.J. Spaun,1.619,6.476,4
3,0,51441,KK Limbhasut,1.504,6.017,4
4,0,30926,Chris Kirk,1.418,5.670,4
5,0,40162,Justin Lower,1.332,5.326,4
5,9,48887,Matt Wallace,1.332,5.329,4
7,0,36799,Stephan Jaeger,1.272,5.088,4
8,0,47128,Richy Werenski,1.226,4.904,4
9,0,23621,Rory Sabbatini,1.224,4.894,4
10,0,40250,Taylor Pendrith,1.154,4.615,4
11,0,35450,Patrick Cantlay,1.145,4.578,4
11,0,37455,Si Woo Kim,1.145,4.581,4
13,0,27974,Sung Kang,1.143,4.572,4
14,0,53165,Doc Redman,1.121,4.484,4
15,27,29725,Tony Finau,1.120,4.478,4
16,0,46435,Austin Cook,1.109,4.435,4
17,26,33399,Adam Hadwin,1.022,4.089,4
18,21,33486,Roger Sloan,1.017,4.066,4
19,36,51766,Wyndham Clark,.969,3.876,4
20,-2,52372,Cameron Champ,.949,3.797,4
21,0,33122,Russell Knox,.879,3.516,4
22,0,46601,Trey Mullinax,.872,3.489,4
23,0,37275,Sam Ryder,.861,3.444,4
24,0,57366,Cameron Young,.856,3.423,4
25,45,28089,Jason Day,.793,3.172,4
26,0,23983,Luke Donald,.784,3.135,4
27,45,54628,Lee Hodges,.727,2.909,4
28,0,39977,Max Homa,.682,2.726,4
29,0,30978,Kiradech Aphibarnrat,.587,2.346,4
30,0,49947,Taylor Moore,.572,2.286,4
31,0,51634,Sahith Theegala,.568,2.273,4
32,0,33141,Keegan Bradley,.548,2.193,4
33,0,27214,Kevin Streelman,.415,1.660,4
34,-27,33490,Bo Hoag,.352,1.408,4
35,32,28420,Ryan Brehm,.337,1.346,4
36,0,30163,Henrik Norlander,.330,1.320,4
37,0,30692,Scott Stallings,.282,1.129,4
38,0,48084,Wesley Bryan,.265,1.058,4
39,-5,55708,Hayden Buckley,.258,1.031,4
40,-10,32150,Michael Thompson,.254,1.014,4
41,0,35461,Beau Hossler,.218,.872,4
42,12,55182,Tom Kim,.194,.774,4
43,0,33413,Ben Martin,.193,.773,4
44,22,59095,Chris Gotterup,.132,.529,4
45,-35,32139,Danny Willett,.080,.319,4
46,-20,48699,Callum Tarren,-.023,-.093,4
47,27,20229,Stewart Cink,-.077,-.308,4
48,0,34174,John Huh,-.084,-.338,4
49,0,48117,Kurt Kitayama,-.105,-.421,4
50,0,29221,Webb Simpson,-.115,-.462,4
51,-11,34466,Peter Malnati,-.118,-.473,4
52,0,24024,Zach Johnson,-.141,-.564,4
53,0,28775,Nate Lashley,-.149,-.595,4
54,0,47483,Will Zalatoris,-.188,-.753,4
55,20,32640,Troy Merritt,-.212,-.849,4
56,-4,45157,Cam Davis,-.223,-.892,4
57,0,47856,Seth Reeves,-.289,-1.155,4
58,0,40115,Adam Svensson,-.476,-1.903,4
59,0,36326,David Lipsky,-.489,-1.956,4
60,0,39537,Chris Naegel,-.519,-2.075,4
61,0,27064,Jhonattan Vegas,-.533,-2.133,4
62,0,36699,Patrick Rodgers,-.540,-2.161,4
63,-39,50095,Austin Smotherman,-.541,-2.163,4
64,-16,45609,Tyler Duncan,-.585,-2.340,4
65,0,34098,Russell Henley,-.592,-2.367,4
66,0,27095,Nick Watney,-.613,-2.452,4
67,0,52374,Brandon Wu,-.649,-2.596,4
68,-23,32757,Patton Kizzire,-.684,-2.737,4
69,0,12716,Charley Hoffman,-.740,-2.960,4
70,0,29518,Brendan Steele,-.784,-3.135,4
71,-40,23623,Bo Van Pelt,-.840,-3.360,4
72,0,24502,Adam Scott,-.943,-3.771,4
73,-26,34409,David Lingmerth,-.966,-3.865,4
74,0,33419,Cameron Tringale,-.978,-3.912,4
75,0,31202,William McGirt,-.985,-3.941,4
