RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,34099,Harris English,2.567,10.270,4
2,0,35450,Patrick Cantlay,1.975,7.899,4
3,0,35891,Cameron Smith,1.941,7.764,4
4,0,51766,Wyndham Clark,1.813,7.252,4
5,0,28521,Ryutaro Nagano,1.683,6.732,4
6,0,36699,Patrick Rodgers,1.656,6.625,4
7,0,39546,Keith Mitchell,1.509,6.035,4
8,0,61193,David Puig,1.421,5.684,4
9,-4,47591,Eric Cole,1.295,5.180,4
10,0,50493,Justin Suh,1.123,4.491,4
11,10,59652,Sam Bennett,1.099,4.397,4
12,-9,34363,Tyrrell Hatton,1.098,4.392,4
13,0,48081,Xander Schauffele,1.004,4.015,4
14,0,35506,Mackenzie Hughes,0.979,3.917,4
15,-1,40098,Matt Fitzpatrick,0.971,3.886,4
16,0,37378,Min Woo Lee,0.967,3.870,4
17,0,32102,Rickie Fowler,0.891,3.565,4
18,0,55182,Tom Kim,0.835,3.340,4
19,42,33204,Shane Lowry,0.812,3.247,4
20,0,47993,Denny McCarthy,0.811,3.245,4
21,0,47988,Nick Hardy,0.689,2.758,4
22,0,47504,Sam Burns,0.658,2.632,4
23,0,34256,Andrew Putnam,0.629,2.515,4
24,0,46970,Jon Rahm,0.614,2.455,4
25,26,59018,Ryan Gerard,0.590,2.360,4
26,0,20766,Padraig Harrington,0.503,2.014,4
27,0,34360,Patrick Reed,0.460,1.842,4
28,0,50525,Collin Morikawa,0.458,1.833,4
29,0,45486,Joaquin Niemann,0.393,1.571,4
30,0,21209,Sergio Garcia,0.381,1.525,4
31,0,37455,Si Woo Kim,0.371,1.483,4
32,0,40115,Adam Svensson,0.370,1.481,4
33,-14,28237,Rory McIlroy,0.356,1.425,4
34,0,27644,Brian Harman,0.332,1.327,4
35,0,12716,Charley Hoffman,0.327,1.309,4
36,0,37250,Romain Langasque,0.315,1.260,4
37,0,46046,Scottie Scheffler,0.298,1.192,4
38,0,34098,Russell Henley,0.217,0.867,4
39,0,36689,Brooks Koepka,0.195,0.781,4
40,25,54783,Dylan Wu,0.183,0.733,4
41,18,57366,Cameron Young,0.172,0.688,4
42,0,29420,Billy Horschel,0.146,0.583,4
43,-36,51634,Sahith Theegala,0.141,0.565,4
44,0,64442,Gordon Sargent,0.118,0.472,4
45,0,46717,Viktor Hovland,0.084,0.338,4
46,0,30852,Ryo Ishikawa,-0.054,-0.217,4
47,0,48632,Yuto Katsuragawa,-0.117,-0.466,4
48,0,46464,Jordan Smith,-0.196,-0.785,4
49,-5,33399,Adam Hadwin,-0.232,-0.926,4
50,-49,30911,Tommy Fleetwood,-0.283,-1.132,4
51,0,57860,Maxwell Moldovan,-0.291,-1.164,4
52,0,47959,Bryson DeChambeau,-0.348,-1.393,4
52,0,30925,Dustin Johnson,-0.348,-1.390,4
54,0,58669,Jacob Solomon,-0.581,-2.325,4
55,0,63343,Aldrich Potgieter,-0.582,-2.327,4
56,0,45526,Abraham Ancer,-0.591,-2.365,4
57,0,57362,Austin Eckroat,-0.600,-2.399,4
58,0,60006,Ben Carr,-0.623,-2.490,4
59,0,29725,Tony Finau,-0.640,-2.560,4
60,0,29936,Ryan Fox,-0.643,-2.570,4
61,0,55893,Sam Stevens,-0.708,-2.830,4
62,0,27214,Kevin Streelman,-0.898,-3.590,4
63,0,31323,Gary Woodland,-1.276,-5.105,4
64,0,48822,Sebastián Muñoz,-1.482,-5.926,4
65,0,32839,Hideki Matsuyama,-1.489,-5.956,4
