RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,4,50525,Collin Morikawa,3.132,.571,2.393,.168,4
2,5,46717,Viktor Hovland,2.853,1.212,2.178,-.537,4
3,0,29221,Webb Simpson,2.589,.266,.994,1.329,4
4,33,47483,Will Zalatoris,2.324,.685,.954,.686,4
5,8,46046,Scottie Scheffler,2.293,.402,.977,.914,4
6,0,21209,Sergio Garcia,2.208,.922,1.678,-.391,4
7,0,28237,Rory McIlroy,1.995,.673,.438,.883,4
8,0,29420,Billy Horschel,1.978,1.090,.397,.491,4
9,19,36689,Brooks Koepka,1.819,.470,1.590,-.241,4
10,0,45526,Abraham Ancer,1.758,-.259,.371,1.647,4
11,0,32839,Hideki Matsuyama,1.699,-.438,.506,1.631,4
12,0,26329,Louis Oosthuizen,1.503,.506,.059,.938,4
13,0,33448,Justin Thomas,1.460,-1.476,2.383,.553,4
14,39,35310,Lanto Griffin,1.450,.366,1.029,.056,4
15,-14,29725,Tony Finau,1.429,.946,.290,.194,4
16,0,34360,Patrick Reed,1.414,.035,1.325,.054,4
17,6,25396,Kevin Na,1.360,.155,-.210,1.416,4
18,48,30944,Jason Kokrak,1.325,1.020,-.110,.415,4
19,-7,40098,Matt Fitzpatrick,1.295,.678,.431,.186,4
20,-16,46970,Jon Rahm,1.249,1.210,-.160,.199,4
21,41,48822,Sebastián Muñoz,1.196,.000,1.215,-.019,4
22,0,33667,Carlos Ortiz,1.163,.500,-.702,1.366,4
23,3,45486,Joaquin Niemann,1.138,.272,.328,.539,4
24,0,47137,Trevor Simsby,1.079,1.358,.369,-.647,4
25,0,36514,Yuki Inamori,1.067,-.060,.442,.685,4
26,-23,39977,Max Homa,1.003,.332,-.083,.754,4
27,-21,30925,Dustin Johnson,.871,-.728,.744,.855,4
28,0,28089,Jason Day,.757,.615,-.200,.342,4
29,0,30911,Tommy Fleetwood,.699,-.071,.450,.320,4
30,0,46414,Aaron Rai,.681,.362,.176,.143,4
31,0,37378,Min Woo Lee,.407,.295,-.617,.729,4
32,-30,35891,Cameron Smith,.397,-.794,1.205,-.014,4
33,0,30927,Brendon Todd,.239,.390,-.422,.271,4
34,0,47959,Bryson DeChambeau,.217,1.083,-.438,-.427,4
35,0,45522,Christiaan Bezuidenhout,.178,-.577,-.281,1.036,4
36,0,40006,Erik van Rooyen,.141,.382,-.368,.127,4
37,0,23108,Matt Kuchar,.120,-.722,.386,.456,4
38,0,34587,Chan Kim,.100,-.323,-.674,1.098,4
39,0,33653,Thomas Detry,.096,.467,.304,-.675,4
40,0,39971,Sungjae Im,.068,.943,-.574,-.300,4
41,-23,48081,Xander Schauffele,.019,.203,.099,-.283,4
42,0,34363,Tyrrell Hatton,-.005,.481,1.148,-1.633,4
43,0,23320,Ryan Palmer,-.138,-.572,-.138,.572,4
44,0,33204,Shane Lowry,-.161,.400,-1.454,.894,4
45,0,40026,Daniel Berger,-.241,.639,.219,-1.097,4
45,0,52372,Cameron Champ,-.241,.339,.374,-.953,4
47,0,31569,Jason Scrivener,-.435,-.246,-.099,-.089,4
48,0,34362,Laurie Canter,-.481,1.104,-.707,-.877,4
49,0,29478,Kevin Kisner,-.693,-.540,-.679,.526,4
50,0,25804,Bubba Watson,-.752,-.398,-.559,.205,4
51,0,36326,David Lipsky,-1.039,-.663,.770,-1.145,4
52,0,22405,Justin Rose,-1.157,-.513,-.745,.101,4
53,0,52215,Robert MacIntyre,-1.233,.321,-1.529,-.024,4
54,0,31323,Gary Woodland,-1.298,-.127,-.299,-.873,4
55,-12,26851,Marc Leishman,-1.363,-1.248,-.266,.151,4
56,0,52686,Rasmus Hojgaard,-1.377,-.023,-.588,-.765,4
57,0,35225,Brandon Stone,-1.546,-.056,-.725,-.764,4
58,0,47679,Victor Perez,-1.547,-.132,-.505,-.908,4
59,0,26341,Wade Ormsby,-1.695,-.871,-.136,-.687,4
60,0,23802,Brad Kennedy,-1.749,.261,-1.880,-.130,4
61,0,45847,JC Ritchie,-2.069,.269,-1.395,-.943,4
62,0,29454,Bernd Wiesberger,-2.101,-1.090,-.845,-.166,4
63,-7,35506,Mackenzie Hughes,-2.112,-1.098,-.218,-.796,4
64,0,20396,Lee Westwood,-2.311,-.912,-.565,-.833,4
65,0,26499,Rafa Cabrera Bello,-2.325,-.795,-.829,-.701,4
66,-5,24502,Adam Scott,-2.331,-1.301,-.468,-.561,4
67,0,34099,Harris English,-2.544,-1.400,-1.010,-.133,4
68,0,35181,Daniel van Tonder,-2.617,.264,-1.699,-1.181,4
69,0,52666,Sami Valimaki,-3.319,-1.217,-.295,-1.807,4
70,0,35314,Andy Sullivan,-3.334,-1.198,-1.854,-.282,4
71,0,39058,Lucas Herbert,-4.349,-.719,-2.030,-1.599,4
