RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,20,51634,Sahith Theegala,2.099,8.397,4
2,0,40098,Matt Fitzpatrick,1.824,7.295,4
3,0,55789,Taylor Montgomery,1.650,6.599,4
4,0,51766,Wyndham Clark,1.525,6.098,4
5,43,27644,Brian Harman,1.413,5.650,4
6,50,35532,Tom Hoge,1.312,5.246,4
7,0,33653,Thomas Detry,1.264,5.057,4
8,30,48081,Xander Schauffele,1.260,5.040,4
9,49,37455,Si Woo Kim,1.193,4.772,4
10,0,37275,Sam Ryder,1.139,4.554,4
11,3,25493,Nick Taylor,1.129,4.514,4
12,0,30911,Tommy Fleetwood,1.095,4.379,4
13,0,24502,Adam Scott,1.048,4.190,4
14,5,28237,Rory McIlroy,1.024,4.096,4
15,0,33413,Ben Martin,1.020,4.080,4
16,25,47420,Jake Knapp,1.005,4.018,4
17,-7,47993,Denny McCarthy,0.990,3.960,4
18,0,27936,Martin Laird,0.986,3.943,4
19,-12,54628,Lee Hodges,0.951,3.803,4
20,0,51600,Jimmy Stanger,0.899,3.594,4
21,-5,28089,Jason Day,0.830,3.320,4
22,0,52375,Doug Ghim,0.761,3.045,4
23,0,39324,J.J. Spaun,0.704,2.816,4
24,0,46442,Maverick McNealy,0.608,2.430,4
25,21,39997,Corey Conners,0.595,2.380,4
26,0,54783,Dylan Wu,0.503,2.010,4
27,0,25198,Francesco Molinari,0.488,1.951,4
28,0,48867,Matti Schmid,0.477,1.906,4
29,0,45522,Christiaan Bezuidenhout,0.464,1.856,4
30,-27,39977,Max Homa,0.457,1.829,4
31,0,48117,Kurt Kitayama,0.428,1.711,4
32,0,34466,Peter Malnati,0.410,1.638,4
33,0,27349,Alex Noren,0.342,1.368,4
34,0,29725,Tony Finau,0.320,1.279,4
35,16,49771,J.T. Poston,0.315,1.261,4
36,-2,32102,Rickie Fowler,0.313,1.250,4
37,-32,46046,Scottie Scheffler,0.307,1.228,4
38,-10,46717,Viktor Hovland,0.202,0.808,4
39,0,29535,Brice Garnett,0.054,0.217,4
40,12,37378,Min Woo Lee,-0.014,-0.058,4
41,0,36326,David Lipsky,-0.017,-0.067,4
42,-30,47504,Sam Burns,-0.023,-0.092,4
43,0,36871,Matt NeSmith,-0.044,-0.177,4
44,-8,28252,Seamus Power,-0.078,-0.314,4
45,-19,49947,Taylor Moore,-0.095,-0.380,4
46,0,47347,Adam Schenk,-0.107,-0.427,4
47,-24,34099,Harris English,-0.116,-0.464,4
48,7,30926,Chris Kirk,-0.186,-0.746,4
49,0,28775,Nate Lashley,-0.190,-0.761,4
50,0,45609,Tyler Duncan,-0.204,-0.816,4
51,0,46414,Aaron Rai,-0.210,-0.841,4
52,0,52666,Sami Valimaki,-0.221,-0.885,4
53,-16,34213,Grayson Murray,-0.231,-0.924,4
54,-45,35450,Patrick Cantlay,-0.244,-0.977,4
55,-28,33204,Shane Lowry,-0.285,-1.140,4
56,0,40058,Zac Blair,-0.288,-1.154,4
57,-51,52955,Ludvig Åberg,-0.307,-1.230,4
58,-14,49960,Sepp Straka,-0.325,-1.300,4
59,-51,31646,Emiliano Grillo,-0.361,-1.443,4
60,0,50525,Collin Morikawa,-0.379,-1.517,4
61,-26,39971,Sungjae Im,-0.507,-2.030,4
62,-38,32839,Hideki Matsuyama,-0.511,-2.045,4
63,-21,34256,Andrew Putnam,-0.762,-3.049,4
64,-17,57362,Austin Eckroat,-0.797,-3.188,4
65,-22,35506,Mackenzie Hughes,-0.811,-3.243,4
66,0,34587,Chan Kim,-0.866,-3.463,4
67,0,34076,Joel Dahmen,-0.973,-3.892,4
68,0,31323,Gary Woodland,-1.162,-4.650,4
69,-16,57366,Cameron Young,-1.279,-5.115,4
70,-45,29908,C.T. Pan,-1.387,-5.549,4
71,0,26596,Ryan Moore,-1.480,-5.919,4
72,0,39546,Keith Mitchell,-1.542,-6.167,4
73,0,36801,Mark Hubbard,-1.604,-6.416,4
