RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,30,55789,Taylor Montgomery,2.654,10.616,4
2,69,36699,Patrick Rodgers,2.306,9.223,4
3,56,57586,Jesper Svensson,1.830,7.322,4
4,0,24024,Zach Johnson,1.797,7.187,4
5,52,60004,Jacob Bridgeman,1.758,7.032,4
6,0,48867,Matti Schmid,1.556,6.224,4
7,21,60067,Joe Highsmith,1.489,5.956,4
8,9,54591,Ben Griffin,1.306,5.223,4
9,0,34046,Jordan Spieth,1.263,5.052,4
10,0,51894,Vince Whaley,1.178,4.711,4
11,7,37275,Sam Ryder,1.124,4.495,4
12,11,34256,Andrew Putnam,1.082,4.330,4
13,0,23108,Matt Kuchar,1.004,4.015,4
14,0,39324,J.J. Spaun,0.987,3.950,4
15,0,37378,Min Woo Lee,0.936,3.744,4
16,0,29535,Brice Garnett,0.930,3.722,4
17,38,52453,Nicolai Højgaard,0.886,3.543,4
18,0,34098,Russell Henley,0.811,3.246,4
19,16,47420,Jake Knapp,0.780,3.119,4
20,0,40026,Daniel Berger,0.752,3.007,4
21,-12,51950,Max McGreevy,0.668,2.672,4
22,0,12716,Charley Hoffman,0.650,2.600,4
23,0,29420,Billy Horschel,0.607,2.428,4
24,-21,34587,Chan Kim,0.563,2.252,4
25,0,66743,Luke Clanton,0.562,2.250,4
26,0,51977,Max Greyserman,0.531,2.126,4
27,-23,59141,Matt McCarty,0.528,2.113,4
28,-8,52666,Sami Valimaki,0.520,2.080,4
29,0,47056,Rikuya Hoshino,0.491,1.964,4
30,12,46340,Alex Smalley,0.466,1.866,4
31,33,40006,Erik van Rooyen,0.455,1.819,4
32,0,45522,Christiaan Bezuidenhout,0.396,1.583,4
33,8,49947,Taylor Moore,0.373,1.494,4
34,3,35658,Kris Ventura,0.364,1.455,4
35,0,60019,Jackson Suber,0.350,1.399,4
36,0,32102,Rickie Fowler,0.331,1.324,4
37,6,39975,Michael Kim,0.284,1.138,4
38,0,47993,Denny McCarthy,0.272,1.090,4
39,0,48153,Matthieu Pavon,0.227,0.907,4
40,-16,35706,Niklas Norgaard,0.151,0.603,4
41,-8,46443,Brian Campbell,0.135,0.539,4
42,0,47995,Davis Riley,0.102,0.407,4
43,0,39546,Keith Mitchell,0.049,0.196,4
44,-25,59018,Ryan Gerard,-0.019,-0.076,4
45,8,25198,Francesco Molinari,-0.049,-0.197,4
46,23,46646,Antoine Rozner,-0.092,-0.368,4
47,0,33204,Shane Lowry,-0.144,-0.574,4
48,0,35461,Beau Hossler,-0.218,-0.873,4
49,0,34021,Bud Cauley,-0.234,-0.936,4
50,22,38991,Alejandro Tosti,-0.241,-0.962,4
51,0,64693,Matthew Riedel,-0.253,-1.010,4
52,0,27064,Jhonattan Vegas,-0.288,-1.151,4
53,-45,58605,Quade Cummins,-0.294,-1.176,4
54,0,35532,Tom Hoge,-0.412,-1.649,4
55,0,30926,Chris Kirk,-0.434,-1.736,4
56,-44,34076,Joel Dahmen,-0.521,-2.085,4
57,0,49960,Sepp Straka,-0.599,-2.395,4
58,0,47567,Ben Polland,-0.602,-2.406,4
59,-13,54304,Karl Vilips,-0.711,-2.845,4
60,7,47679,Victor Perez,-0.722,-2.886,4
61,0,54576,Patrick Fishburn,-0.781,-3.122,4
62,0,57364,Michael Thorbjornsen,-0.782,-3.126,4
63,-53,56781,Isaiah Salinda,-0.832,-3.328,4
64,0,27644,Brian Harman,-0.959,-3.834,4
65,0,52375,Doug Ghim,-1.062,-4.247,4
66,-21,59440,Ricky Castillo,-1.623,-6.493,4
67,3,51890,Greyson Sigg,-1.651,-6.603,4
68,0,51696,Rico Hoey,-1.727,-6.906,4
