PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
47591,Eric Cole,2023 Shriners Children's Open,-0.30625,-0.13,1.515,1.481
27349,Alex Noren,2023 Shriners Children's Open,-0.062,0.83,1.389,0.403
34076,Joel Dahmen,2023 Shriners Children's Open,-0.23075,1.359,1.158,0.023
27129,Luke List,2023 Shriners Children's Open,-0.626,1.245,0.155,1.036
34563,Chesson Hadley,2023 Shriners Children's Open,-0.04725,0.518,1.929,-0.09
33399,Adam Hadwin,2023 Shriners Children's Open,0.4875,1.034,0.535,0.754
40250,Taylor Pendrith,2023 Shriners Children's Open,0.52075,0.359,0.59,1.09
35879,Kelly Kraft,2023 Shriners Children's Open,-0.35725,0.055,1.933,-0.07
39324,J.J. Spaun,2023 Shriners Children's Open,-1.49175,-0.071,0.763,1.11
40115,Adam Svensson,2023 Shriners Children's Open,0.01925,1.123,0.508,0.159
50095,Austin Smotherman,2023 Shriners Children's Open,-0.95525,0.419,1.248,0.098
56781,Isaiah Salinda,2023 Shriners Children's Open,0.65375,0.2,0.538,0.918
55182,Tom Kim,2023 Shriners Children's Open,1.435,0.084,1.864,-0.323
46414,Aaron Rai,2023 Shriners Children's Open,-0.55,0.749,0.522,0.34
45609,Tyler Duncan,2023 Shriners Children's Open,0.286,0.949,0.708,-0.133
35461,Beau Hossler,2023 Shriners Children's Open,0.82625,0.396,0.568,0.52
55893,Sam Stevens,2023 Shriners Children's Open,-1.15725,0.309,-0.17,1.328
32791,K.H. Lee,2023 Shriners Children's Open,0.858,0.208,0.72,0.524
48867,Matti Schmid,2023 Shriners Children's Open,-0.137,0.975,0.812,-0.34
51894,Vince Whaley,2023 Shriners Children's Open,0.6745,0.285,0.624,0.476
52955,Ludvig Åberg,2023 Shriners Children's Open,0.7835,0.938,0.316,0.022
49771,J.T. Poston,2023 Shriners Children's Open,1.36525,-0.49,1.549,0.136
35310,Lanto Griffin,2023 Shriners Children's Open,0.91125,0.02,-0.49,1.619
58168,Davis Thompson,2023 Shriners Children's Open,-0.338,0.194,0.74,0.214
47995,Davis Riley,2023 Shriners Children's Open,0.062,0.145,0.881,-0.029
52372,Cameron Champ,2023 Shriners Children's Open,0.84375,0.036,0.135,0.794
45157,Cam Davis,2023 Shriners Children's Open,1.35,0.585,0.408,-0.033
40006,Erik van Rooyen,2023 Shriners Children's Open,0.745,0.279,0.959,-0.424
