PLAYER_ID,PLAYER_NAME,TOURNAMENT_NAME,SG_PUTT,SG_OFF_THE_TEE,SG_APPROACH,SG_AROUND_THE_GREEN
47959,Bryson DeChambeau,2020 Charles Schwab Challenge,0.2885,1.83,1.189,-0.371
50525,Collin Morikawa,2020 Charles Schwab Challenge,0.8375,0.348,1.585,0.417
48081,Xander Schauffele,2020 Charles Schwab Challenge,0.90725,1.24,0.829,-0.04
40026,Daniel Berger,2020 Charles Schwab Challenge,1.292,0.281,1.362,0.252
33448,Justin Thomas,2020 Charles Schwab Challenge,0.3235,-0.397,1.751,0.509
37189,Harold Varner III,2020 Charles Schwab Challenge,-0.092,0.707,1.435,-0.363
45526,Abraham Ancer,2020 Charles Schwab Challenge,0.27375,0.824,1.165,-0.326
30944,Jason Kokrak,2020 Charles Schwab Challenge,1.29475,0.85,0.405,0.387
22405,Justin Rose,2020 Charles Schwab Challenge,1.34275,0.61,0.62,0.364
31323,Gary Woodland,2020 Charles Schwab Challenge,0.889,-0.541,2.198,-0.11
25900,Lucas Glover,2020 Charles Schwab Challenge,-0.10125,0.552,1.312,-0.326
25804,Bubba Watson,2020 Charles Schwab Challenge,1.23225,0.634,0.631,0.19
46717,Viktor Hovland,2020 Charles Schwab Challenge,0.0035,0.377,0.872,0.184
39971,Sungjae Im,2020 Charles Schwab Challenge,0.7825,0.637,0.318,0.449
29484,Peter Uihlein,2020 Charles Schwab Challenge,0.55925,0.182,1.067,0.128
29478,Kevin Kisner,2020 Charles Schwab Challenge,-0.15875,0.6,0.275,0.47
49771,J.T. Poston,2020 Charles Schwab Challenge,0.9155,0.871,-0.24,0.641
28237,Rory McIlroy,2020 Charles Schwab Challenge,-0.31725,0.984,0.227,0.043
52372,Cameron Champ,2020 Charles Schwab Challenge,0.71175,0.676,0.746,-0.197
34021,Bud Cauley,2020 Charles Schwab Challenge,0.01,0.401,-0.289,1.065
34076,Joel Dahmen,2020 Charles Schwab Challenge,0.54175,0.188,1.31,-0.353
39997,Corey Conners,2020 Charles Schwab Challenge,0.573,0.323,0.915,-0.124
34360,Patrick Reed,2020 Charles Schwab Challenge,1.7635,-0.016,0.156,0.784
34563,Chesson Hadley,2020 Charles Schwab Challenge,0.538,0.358,1.018,-0.476
27644,Brian Harman,2020 Charles Schwab Challenge,0.5485,-0.993,0.961,0.92
36699,Patrick Rodgers,2020 Charles Schwab Challenge,1.06925,0.699,0.0,0.168
29725,Tony Finau,2020 Charles Schwab Challenge,0.59525,1.076,-0.38,0.145
29974,Branden Grace,2020 Charles Schwab Challenge,0.882,-0.584,0.836,0.553
29420,Billy Horschel,2020 Charles Schwab Challenge,-0.0765,0.868,-0.556,0.451
29268,Bronson Burgoon,2020 Charles Schwab Challenge,-0.04475,-0.338,0.599,0.471
23621,Rory Sabbatini,2020 Charles Schwab Challenge,1.38675,-0.141,0.636,0.054
45609,Tyler Duncan,2020 Charles Schwab Challenge,0.14325,-0.686,1.067,0.163
46442,Maverick McNealy,2020 Charles Schwab Challenge,0.41025,-0.128,0.396,0.259
31560,Brian Stuard,2020 Charles Schwab Challenge,-0.04775,-0.854,0.084,1.254
46046,Scottie Scheffler,2020 Charles Schwab Challenge,-0.78525,0.572,0.733,-0.833
47347,Adam Schenk,2020 Charles Schwab Challenge,0.059,0.575,-0.178,-0.019
24138,Ian Poulter,2020 Charles Schwab Challenge,0.828,-0.127,0.164,0.321
33410,Andrew Landry,2020 Charles Schwab Challenge,-0.1685,-0.115,-0.325,0.795
45486,Joaquin Niemann,2020 Charles Schwab Challenge,0.58375,0.101,0.605,-0.353
46402,Talor Gooch,2020 Charles Schwab Challenge,0.1145,-0.073,-0.111,0.506
26329,Louis Oosthuizen,2020 Charles Schwab Challenge,-0.57275,0.868,-0.558,-0.05
26499,Rafa Cabrera Bello,2020 Charles Schwab Challenge,1.204,-0.347,0.002,0.577
26300,Matt Jones,2020 Charles Schwab Challenge,0.46825,0.352,-0.041,-0.092
30926,Chris Kirk,2020 Charles Schwab Challenge,-1.0135,-0.138,-0.146,0.484
33597,Harry Higgs,2020 Charles Schwab Challenge,0.52575,-0.497,-0.043,0.701
53165,Doc Redman,2020 Charles Schwab Challenge,-0.714,-0.546,1.175,-0.479
