RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
1,0,52374,Brandon Wu,2.107,8.427,4
2,0,46970,Jon Rahm,2.029,8.118,4
3,0,48119,Ben Taylor,1.691,6.766,4
4,0,47591,Eric Cole,1.592,6.367,4
5,0,25818,Scott Piercy,1.443,5.773,4
6,0,56630,Akshay Bhatia,1.380,5.521,4
7,0,25198,Francesco Molinari,1.370,5.481,4
8,0,29725,Tony Finau,1.216,4.865,4
9,0,31646,Emiliano Grillo,1.129,4.517,4
10,0,32448,James Hahn,1.069,4.275,4
11,0,46435,Austin Cook,1.056,4.226,4
12,0,57975,Harry Hall,.956,3.824,4
13,0,46442,Maverick McNealy,.947,3.790,4
13,0,58967,Trevor Werbylo,.947,3.788,4
15,0,25632,Jimmy Walker,.919,3.678,4
16,0,36699,Patrick Rodgers,.845,3.380,4
17,0,22371,Aaron Baddeley,.825,3.299,4
18,0,34256,Andrew Putnam,.782,3.128,4
19,0,32366,Kevin Chappell,.777,3.108,4
20,0,35461,Beau Hossler,.756,3.024,4
21,0,39975,Michael Kim,.754,3.016,4
22,0,35449,Adam Long,.751,3.004,4
23,0,47806,Raul Pereda,.634,2.537,4
24,0,56762,Will Gordon,.630,2.519,4
25,0,26476,Chez Reavie,.572,2.287,4
26,0,50095,Austin Smotherman,.563,2.252,4
27,0,37338,Zecheng Dou,.551,2.204,4
28,0,52372,Cameron Champ,.520,2.082,4
29,0,51766,Wyndham Clark,.474,1.895,4
30,0,31577,Tano Goya,.470,1.879,4
31,0,36801,Mark Hubbard,.462,1.850,4
32,0,52513,Carson Young,.459,1.838,4
33,0,33413,Ben Martin,.453,1.814,4
34,0,40250,Taylor Pendrith,.445,1.781,4
34,0,54783,Dylan Wu,.445,1.779,4
36,0,29535,Brice Garnett,.405,1.621,4
37,0,38991,Alejandro Tosti,.396,1.584,4
38,0,24924,Bill Haas,.385,1.540,4
39,0,50188,S.H. Kim,.354,1.416,4
40,0,47128,Richy Werenski,.286,1.146,4
41,0,57362,Austin Eckroat,.193,.771,4
42,0,51070,Vincent Norrman,.181,.723,4
43,0,24925,Jonathan Byrd,.175,.702,4
44,0,33948,Byeong Hun An,.141,.564,4
45,0,28775,Nate Lashley,.092,.368,4
46,0,51349,Nico Echavarria,.065,.259,4
47,0,36326,David Lipsky,.013,.052,4
48,0,26596,Ryan Moore,-.010,-.039,4
49,0,22046,Geoff Ogilvy,-.014,-.054,4
50,0,39335,Kevin Roy,-.036,-.145,4
51,0,54628,Lee Hodges,-.099,-.397,4
52,0,37273,Derek Ernst,-.101,-.404,4
53,0,40006,Erik van Rooyen,-.133,-.532,4
54,0,34255,Joseph Bramlett,-.179,-.717,4
55,0,51890,Greyson Sigg,-.199,-.796,4
56,0,22056,Cameron Percy,-.230,-.920,4
57,0,55454,Carl Yuan,-.242,-.967,4
58,0,52453,Nicolai Hojgaard,-.246,-.983,4
59,0,51997,Andrew Novak,-.300,-1.200,4
60,0,32662,Michael Gligic,-.307,-1.228,4
61,0,32816,Satoshi Kodaira,-.438,-1.753,4
62,0,29289,S.Y. Noh,-.447,-1.786,4
63,0,27895,Jonas Blixt,-.523,-2.090,4
64,0,39954,Cody Gribble,-.535,-2.139,4
65,0,49453,Trevor Cone,-.552,-2.208,4
66,0,35310,Lanto Griffin,-.866,-3.465,4
67,0,59018,Ryan Gerard,-.900,-3.601,4
68,0,36799,Stephan Jaeger,-.955,-3.818,4
69,0,36724,Augusto Núñez,-1.119,-4.476,4
70,0,12716,Charley Hoffman,-1.316,-5.263,4
71,0,35469,Sebastián Vázquez,-1.322,-5.289,4
72,0,31323,Gary Woodland,-1.838,-7.352,4
73,0,27797,Derek Lamely,-1.941,-7.765,4
