RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
1,12,46046,Scottie Scheffler,3.210,1.154,2.312,-0.256,4
2,0,12716,Charley Hoffman,2.269,0.611,1.746,-0.089,4
3,47,47504,Sam Burns,2.259,1.614,0.780,-0.135,4
4,54,51634,Sahith Theegala,2.184,0.661,1.390,0.133,4
5,58,46442,Maverick McNealy,1.929,0.427,0.639,0.864,4
6,46,25493,Nick Taylor,1.831,0.028,1.279,0.524,4
7,-5,33448,Justin Thomas,1.728,0.410,0.580,0.738,4
8,65,49947,Taylor Moore,1.685,-0.278,0.951,1.012,4
9,-6,37455,Si Woo Kim,1.654,0.918,0.066,0.670,4
10,-2,24502,Adam Scott,1.649,0.439,1.618,-0.409,4
11,66,31646,Emiliano Grillo,1.641,0.193,1.490,-0.041,4
12,0,52375,Doug Ghim,1.533,0.645,0.704,0.184,4
13,0,51997,Andrew Novak,1.266,-0.089,1.310,0.044,4
14,0,27064,Jhonattan Vegas,1.257,0.840,0.942,-0.526,4
15,41,55182,Tom Kim,1.132,-0.141,1.357,-0.084,4
16,10,45522,Christiaan Bezuidenhout,1.079,-0.393,1.242,0.230,4
17,-1,34046,Jordan Spieth,1.047,0.717,-0.793,1.123,4
18,0,58168,Davis Thompson,1.044,-0.247,1.055,0.237,4
19,22,47993,Denny McCarthy,1.022,-0.303,0.596,0.729,4
20,47,40098,Matt Fitzpatrick,0.970,0.997,-0.122,0.095,4
21,-20,48117,Kurt Kitayama,0.945,0.985,-0.014,-0.026,4
21,0,52513,Carson Young,0.945,0.002,0.911,0.031,4
23,6,39546,Keith Mitchell,0.944,0.784,0.321,-0.161,4
24,16,50188,S.H. Kim,0.925,0.401,0.015,0.510,4
25,0,36852,Jim Knous,0.923,0.142,-0.330,1.111,4
26,-8,35532,Tom Hoge,0.799,0.065,0.927,-0.193,4
27,24,35461,Beau Hossler,0.773,0.577,0.083,0.113,4
28,37,57366,Cameron Young,0.761,0.995,0.369,-0.603,4
29,0,34021,Bud Cauley,0.750,0.142,0.898,-0.291,4
30,40,28252,Seamus Power,0.721,0.437,-0.385,0.669,4
31,0,40026,Daniel Berger,0.657,0.342,0.986,-0.671,4
32,6,32839,Hideki Matsuyama,0.655,-0.273,-0.200,1.128,4
33,0,40162,Justin Lower,0.602,-0.161,0.641,0.122,4
34,-6,39997,Corey Conners,0.582,0.835,0.145,-0.398,4
35,0,52666,Sami Valimaki,0.567,-0.121,1.364,-0.675,4
36,-29,51766,Wyndham Clark,0.527,-0.472,1.074,-0.075,4
37,0,50497,Adrien Dumont de Chassart,0.508,0.995,-0.302,-0.185,4
38,0,45609,Tyler Duncan,0.461,0.231,0.335,-0.106,4
39,9,47347,Adam Schenk,0.401,-0.155,0.234,0.322,4
40,0,55893,Sam Stevens,0.375,0.971,-0.201,-0.396,4
41,0,50493,Justin Suh,0.361,0.287,0.628,-0.555,4
42,0,33204,Shane Lowry,0.338,0.196,0.053,0.089,4
43,0,48887,Matt Wallace,0.256,-0.769,0.884,0.142,4
44,-20,36801,Mark Hubbard,0.229,-0.542,0.325,0.446,4
45,-8,54591,Ben Griffin,0.221,-0.334,-0.193,0.748,4
46,1,34099,Harris English,0.177,0.458,-0.709,0.427,4
47,0,57975,Harry Hall,0.142,0.343,-0.344,0.143,4
48,0,34076,Joel Dahmen,0.082,0.403,-0.624,0.303,4
49,0,47420,Jake Knapp,0.077,-0.629,0.716,-0.009,4
50,11,33653,Thomas Detry,0.057,0.952,-0.693,-0.203,4
51,0,51734,Nicolo Galletti,-0.012,0.282,-0.461,0.167,4
52,0,40058,Zac Blair,-0.062,-0.368,-0.708,1.014,4
53,21,55708,Hayden Buckley,-0.146,-0.280,-0.517,0.651,4
54,11,55789,Taylor Montgomery,-0.176,-1.257,0.535,0.545,4
55,4,33948,Byeong Hun An,-0.193,0.564,-0.333,-0.423,4
56,-21,39971,Sungjae Im,-0.203,0.460,-1.184,0.521,4
57,-48,47591,Eric Cole,-0.214,-0.109,0.287,-0.392,4
58,0,27936,Martin Laird,-0.289,-0.469,-0.340,0.521,4
59,-27,27349,Alex Noren,-0.294,0.682,-1.161,0.186,4
60,0,33408,Tyson Alexander,-0.297,-0.292,-0.123,0.118,4
61,0,24024,Zach Johnson,-0.362,-0.431,-0.084,0.153,4
62,0,36871,Matt NeSmith,-0.525,0.839,-1.398,0.034,4
63,0,54421,Garrick Higgo,-0.534,-0.084,-0.052,-0.397,4
64,0,46441,Robby Shelton,-0.645,-0.672,-0.467,0.494,4
65,-32,30927,Brendon Todd,-0.648,-0.352,-0.637,0.342,4
66,0,22371,Aaron Baddeley,-0.815,-0.976,-0.236,0.397,4
67,-44,27644,Brian Harman,-0.835,0.338,-1.543,0.370,4
68,0,29420,Billy Horschel,-0.886,-0.129,-0.050,-0.708,4
69,-30,47988,Nick Hardy,-0.897,0.466,-1.664,0.301,4
70,0,37378,Min Woo Lee,-0.955,0.627,-1.368,-0.213,4
71,0,29936,Ryan Fox,-1.175,-0.861,0.163,-0.476,4
72,0,32366,Kevin Chappell,-1.532,-0.636,-0.980,0.085,4
73,0,28593,Jesse Mueller,-1.748,-0.080,-0.806,-0.862,4
